"API","LATERAL_LENGTH_BLEND","PROP_PER_FOOT","WATER_PER_FOOT","OIL_CUM_3MOS","OIL_CUM_6MOS","OIL_CUM_12MOS","GOR_30","GOR_60","GOR_90","BasinName","StateName","CountyName","LatWGS84","LonWGS84","BottomHoleLatitude","BottomHoleLongitude","CongMeridianName","formation_alias","operator_alias","OIL_CUM_3MOS_NEIGH","OIL_CUM_6MOS_NEIGH","OIL_CUM_12MOS_NEIGH","case","neighbors_count","GOR_30_NEIGH","GOR_60_NEIGH","GOR_90_NEIGH","WATER_PER_FOOT_NEIGH","PROP_PER_FOOT_NEIGH","neigh_count","my_qi","my_di","my_b","my_EUR","p10rawcurve_seg1","p10rawcurve_seg2","p10rawcurve_seg3","p10rawcurve_seg4","p50rawcurve_seg1","p50rawcurve_seg2","p50rawcurve_seg3","p50rawcurve_seg4","p90rawcurve_seg1","p90rawcurve_seg2","p90rawcurve_seg3","p90rawcurve_seg4","month_1","month_2","month_3","month_4","month_5","month_6","month_7","month_8","month_9","month_10","month_11","month_12","my_rawcurve_seg1","my_rawcurve_seg2","my_rawcurve_seg3","my_rawcurve_seg4"
"05123353800000",3848,902.6057,672.2302,15424,27208,40301,2706.1873487729,3134.97395119276,3531.24200399161,"DENVER BASIN","COLORADO","WELD",40.194600007,-104.61986002,40.19373,-104.60381,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",16843.1818181818,28064.7272727273,40144.6363636364,3,11,4368.13626548821,4697.03794426783,4845.02986316342,689.406072727273,656.954481818182,10,290.479917144043,0.995997648280923,1.1,106.135773304115,2596.06666666667,1158.17333333333,777.91,1842.60666666667,1613.03333333333,476.316666666667,312.116666666667,746.983333333333,1029.60666666667,283.22,180.366666666667,435.77,289.3,196.966666666667,165.1,130.333333333333,97.3666666666667,93.7333333333333,78.4666666666667,78.7,66.2333333333333,61,58.3,50.2333333333333,1543.76666666667,429.1,331.566666666667,709.566666666667
"05123367180000",9132,586.2177,735.1954,37840,64812,95522,2901.14186421745,2960.15922700054,3122.99732560174,"DENVER BASIN","COLORADO","WELD",40.144570997,-104.700338002,40.11793,-104.7,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",23316.6666666667,40435.0833333333,64022.6666666667,2,12,3100.06949758357,3258.20085816397,3365.75567571997,935.9415,640.1551,12,559.483512309219,0.983122978179333,1.1,278.620969657091,3191.86333333333,1410.50666666667,888.83,2341.29,2410.38333333333,809.833333333333,378.133333333333,1206.43333333333,1653.25,246.27,113.88,368.15,537.133333333333,442.6,353.9,295.9,249.266666666667,205.633333333333,211.066666666667,174.5,164.666666666667,148.733333333333,119.066666666667,125.833333333333,3359.16666666667,1130.83333333333,647.866666666667,1812.03333333333
"05123367690000",4075,931.9166,743.2832,10030,23429,40633,1727.38707833047,3216.12349914237,2493.90500210172,"DENVER BASIN","COLORADO","WELD",40.511740047,-104.356339972,40.50901,-104.33839,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",11739.1666666667,23858.4166666667,36516.25,1,12,1792.07710430451,2000.56775513502,1806.86434707529,723.319208333333,938.431875,12,204.8622327376,0.916527384790885,1.1,140.5645158294,2126.96333333333,817.486666666667,485.746666666667,1221.04333333333,1380.08333333333,477.983333333333,285.716666666667,707.05,600.936666666667,296.496666666667,135.74,390.416666666667,291.5,0,184.3,124.1,138.233333333333,85.6333333333333,46.6,67.0666666666667,201.033333333333,98.7,74.4333333333333,0,1551.93333333333,665.266666666667,351.833333333333,990.133333333333
"05123363640000",4048,469.2616,789.4357,19933,33765,50149,2555.87202126649,2792.61872455902,3037.97836938436,"DENVER BASIN","COLORADO","WELD",40.103724471,-104.657352587,40.11545,-104.65883,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",21854.5384615385,38653.5384615385,56120.8461538462,2,13,2521.08506400644,2581.53450305262,2714.16771297578,809.140123076923,664.145769230769,13,358.289513106252,0.996221345180633,1.1,133.255707412316,2753.38666666667,872.166666666667,483.986666666667,1376.66666666667,2099.56666666667,588.966666666667,214.533333333333,814.3,1435.55333333333,361.666666666667,4.94666666666667,367.74,351.1,263.066666666667,187.166666666667,150.033333333333,123.866666666667,116.1,99.7,91.1333333333333,92.9333333333333,71.2333333333333,75.0333333333333,68.3,1814.36666666667,634.566666666667,359.266666666667,886.066666666667
"05123343620000",3763,925.4011,703.5861,22596,34544,49364,1962.95574186001,2106.79271708683,2071.11878208532,"DENVER BASIN","COLORADO","WELD",40.104028043,-104.586025988,40.11556,-104.58984,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","CRESTONE PEAK",19672.7692307692,35287.4615384615,52506.1538461538,6,13,1815.15847300536,1878.70729601248,1932.05021346958,627.2588,789.659507692308,7,328.574074331884,0.987751821753523,1.1,147.819410568869,4344.07333333333,1422.98666666667,934.16,2379.10666666667,2647.43333333333,774.5,441.533333333333,1230.36666666667,1045.82,286.553333333333,131.793333333333,423.906666666667,341.933333333333,229.266666666667,182,142.9,132.833333333333,122.533333333333,106.4,99.7333333333333,71.5,68.1666666666667,76.5333333333333,71.6666666666667,2097.9,687.366666666667,443.633333333333,1148.23333333333
"05123344930000",4160,788.9974,709.1268,6640,14600,27638,5395.39142377537,10073.9554742299,12064.8327521632,"DENVER BASIN","COLORADO","WELD",40.190202758,-104.760661015,40.20211,-104.7637,"SIXTH PRINCIPAL MERIDIAN 1855","CODELL","ANADARKO",13896.5333333333,23852.4,37918.2,3,15,5935.74105482647,6111.15335729778,6235.79972296443,733.07188,600.24254,11,134.816465952024,0.869091508804327,1.1,103.396284941798,2630.03333333333,1114.8,765.766666666667,1998.43333333333,1783.56666666667,838.166666666667,485.633333333333,1408.43333333333,1059.33333333333,422.066666666667,274.2,733.2,218.433333333333,0.166666666666667,39.5,116.2,109.633333333333,91.5,77.2,74.3666666666667,70.6333333333333,64.4,56.5,32.6333333333333,1253.66666666667,521.8,294.7,865.6
"05123339540000",3908,943.8312,573.6465,9734,14351,19125,2158.63803443606,2723.8969580707,2707.10910211629,"DENVER BASIN","COLORADO","WELD",40.481575673,-104.294373729,40.49271,-104.29584,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","HIGHPOINT",9785.33333333333,15152.5833333333,21678.4166666667,3,12,3187.53362673235,3037.91771926915,3061.722590638,496.579799166667,818.300274166667,10,167.230226329203,0.999861829501005,1.1,34.0163705277915,1210.04333333333,315.133333333333,210.126666666667,480.59,884.533333333333,251.733333333333,162.066666666667,379.55,412.09,78.9,87.9366666666667,162.153333333333,172.3,70.9666666666667,81.2,67.6333333333333,47.3,38.9666666666667,37.7333333333333,28.9333333333333,28.9,15.7,27.3666666666667,20.5,721.233333333333,186.4,116.233333333333,321.233333333333
"05123361060000",4153,993.5845,603.1062,38546,62792,94621,1331.31618759455,1459.21205098494,1631.82635144477,"DENVER BASIN","COLORADO","WELD",40.404609955,-104.349179991,40.39395,-104.35264,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","BONANZA CREEK",22665,36232.6,52631.9,3,10,2096.01167571589,1992.84061355942,2000.11396029075,560.00916,977.89084,9,670.178004762286,0.998405545921072,1.1,233.389306719647,2416.57333333333,855.393333333333,521.226666666667,1393.61333333333,2037,652.666666666667,389.433333333333,1053.13333333333,1590.00666666667,408.013333333333,189.533333333333,598.32,638.966666666667,511.7,295.933333333333,284.466666666667,227.8,212.6,213.5,191.566666666667,114.933333333333,149.066666666667,179.3,150.266666666667,3667.16666666667,551.9,361.233333333333,925.3
"05123368770000",4170,947.6231,559.8041,18498,26244,35559,1660.1445663011,1914.39234896198,1955.09037828436,"DENVER BASIN","COLORADO","WELD",40.364340025,-104.335940005,40.37673,-104.33474,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","BONANZA CREEK",21294.9411764706,35931.7647058823,51571.7058823529,3,17,2039.24760283123,2006.35310331383,1979.85382806023,556.944411764706,883.908070588235,16,267.824562442524,0.999838164211101,1.1,63.3713562073939,2928.85,798.083333333333,476.95,1236.98333333333,1810.48333333333,500.15,268.7,735.966666666667,1006.18333333333,305.05,111.45,393.316666666667,267.466666666667,161.233333333333,107.933333333333,78.8,71.4666666666667,68.2666666666667,52.1,57.3333333333333,49.1666666666667,45.8333333333333,37.8,36.8,1122.6,282.166666666667,185.9,477.266666666667
"05123367770000",3937,368.1051,1108.077,24157,35152,50202,2372.32896390734,2829.41367725154,3155.06892412137,"DENVER BASIN","COLORADO","WELD",40.157830006,-104.758529977,40.14674,-104.75516,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","CRESTONE PEAK",12791.4166666667,31041.3333333333,53627,3,12,3647.76155241188,4074.1345592902,3956.16172496782,702.897816666667,718.0596,12,377.087592899006,0.999069542321079,1.1,116.319485692998,2916.51666666667,973.78,640.506666666667,1496.49666666667,2265.3,741.066666666667,466.966666666667,1120.26666666667,1167.63,530.93,279.233333333333,735.266666666667,371.266666666667,243.866666666667,190.1,160.833333333333,100.966666666667,104.7,93.9,84.9,111.266666666667,93.4666666666667,61.8333333333333,56.3,1803.43333333333,368.866666666667,256.5,677.666666666667
"05123351170000",4292,202.2089,321.2214,4152,6728,9979,7519.5246179966,7698.63901490603,7713.15028901734,"DENVER BASIN","COLORADO","WELD",40.190161157,-104.682737005,40.20232,-104.68518,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",16434.9,29046.8,44788.1,3,20,4399.92811134124,4525.24340427947,4665.37342851023,689.37961,641.89095,20,50.1274504091555,0.83602331438508,1.1,32.9357519870787,2393.22666666667,922.076666666667,625.823333333333,1643.12666666667,1790.15,605.166666666667,427.85,1101.6,1170.61333333333,334.38,230.286666666667,607.95,58.9,43.9666666666667,35.5333333333333,29.3333333333333,29.7333333333333,26.8,24.3666666666667,23.4,21.0666666666667,0,18.5,21.0333333333333,403.533333333333,214.666666666667,157.966666666667,350.266666666667
"05123351510000",4186,459.226,771.9116,12722,21746,35006,4712.70371918094,4705.72177331295,4781.8739191951,"DENVER BASIN","COLORADO","WELD",40.175916021,-104.737007946,40.18755,-104.73904,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",20975.137254902,37276.4901960784,58357.0588235294,3,51,3897.84333695755,3997.96546442863,4167.55758022815,778.495107843137,652.493343137255,51,161.803803908028,0.849708489512917,1.1,134.518331341796,3709,1367.26666666667,830.84,2065.59,2440.8,861.666666666667,534.6,1317.28333333333,1465.13333333333,477.466666666667,270.743333333333,692.176666666667,159.533333333333,145.733333333333,118.8,109.333333333333,104.066666666667,87.4,84.4333333333333,83.9666666666667,67.7,68.5666666666667,68.9,68.4333333333333,1431.1,607.666666666667,403.566666666667,948
"05123358780000",7639,414.3451,540.7595,9847,24440,43259,3909.28373307228,3783.58399184298,3925.11094674556,"DENVER BASIN","COLORADO","WELD",40.153737986,-104.680291943,40.17322,-104.6783,"SIXTH PRINCIPAL MERIDIAN 1855","CODELL","ANADARKO",14745.2,26061.45,42845.25,3,20,3743.65773547088,3826.87771389242,3909.23766848057,816.667765,640.93274,20,202.713711325107,0.810235806454693,1.1,190.826498966615,2417.76,1127.45666666667,805.723333333333,2064.47666666667,1613.53333333333,743.3,504.716666666667,1334.08333333333,1166.97,497.046666666667,351.76,910.943333333333,204.3,188,148.5,149.933333333333,129.866666666667,121.833333333333,105.766666666667,92.9,98.1,78.8333333333333,85.6666666666667,74.2666666666667,1794.36666666667,836,601.5,1467.16666666667
"05123362280000",4990,527.4396,815.3929,21537,39483,61032,2629.7461928934,2570.26373502784,2941.06223085367,"DENVER BASIN","COLORADO","WELD",40.117505974,-104.706097982,40.13243,-104.70185,"SIXTH PRINCIPAL MERIDIAN 1855","CODELL","ANADARKO",20776.5,36180.7857142857,55370.0714285714,3,14,2792.71614253359,2887.90581488738,3026.35151844156,963.793978571429,771.811164285714,14,341.063132233023,0.97405567859456,1.1,179.587307312821,2835.28,928.29,525.186666666667,1539.26333333333,2311.65,716.666666666667,369.3,1147.18333333333,1747.83,308.43,137.653333333333,476.71,328.333333333333,264.433333333333,196.766666666667,221.033333333333,180.4,135.666666666667,144.733333333333,121.233333333333,119.233333333333,106.133333333333,91.3,97.0666666666667,2240.3,668.233333333333,370.066666666667,1061.16666666667
"05123351600100",5051,847.4242,775.46,17170,29830,48857,3642.32008592911,3760.36531156551,3890.33197437391,"DENVER BASIN","COLORADO","WELD",40.176231972,-104.752101028,40.19024,-104.75126,"SIXTH PRINCIPAL MERIDIAN 1855","CODELL","ANADARKO",16647.1428571429,29197.8571428571,47596.2857142857,3,14,3776.89075995917,4273.36563599205,4681.5163945968,776.678142857143,658.883621428571,14,211.005854940633,0.788778553764924,1.1,209.6412710082,3407.41333333333,1562.11333333333,999.056666666667,2500.90666666667,1742.56666666667,689.6,385.533333333333,1044.61666666667,1042.14333333333,399.156666666667,219.176666666667,604.32,217.233333333333,195.2,159.9,145.066666666667,148.133333333333,128.8,126.933333333333,111.533333333333,107.8,102.733333333333,94.3333333333333,90.9,1904.26666666667,943.333333333333,618.4,1459.43333333333
"05123374650000",8617,611.4016,442.7157,35715,66038,100546,1329.2899408284,1504.76446114615,1557.97839820664,"DENVER BASIN","COLORADO","WELD",40.786136014,-103.877779952,40.78635,-103.84314,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",16092.0416666667,28336.5,44018.75,3,24,1265.50276296564,1352.30377922065,1351.26522935304,539.688908333333,743.8501125,24,550.798295784685,0.976972655934731,1.1,291.816575008359,3042.06333333333,896.28,659.283333333333,1638.55,1455.68333333333,415.333333333333,366.966666666667,836.383333333333,1033.31333333333,254.09,303.83,600.543333333333,563.333333333333,430.133333333333,315.066666666667,265.566666666667,228.7,222.266666666667,196.5,173.766666666667,170.8,158.233333333333,154.266666666667,132.6,3208.43333333333,1225.93333333333,856.133333333333,2219.16666666667
"05123361300000",6129,676.6458,707.7614,12825,30054,42635,1573.45779220779,1531.10996841255,1234.56006768189,"DENVER BASIN","COLORADO","WELD",40.808530974,-103.85837601,40.78953,-103.85752,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","WHITING",24746.3076923077,45694.5384615385,70016.9230769231,6,13,1556.78582906586,1542.96719170321,1488.20803017009,655.808976923077,877.583438461538,11,257.42201005406,0.992699389202965,1.1,102.215917123822,3723,1254,837.133333333333,2001.46666666667,1578.26666666667,469.966666666667,332.2,782.433333333333,959,256.5,191.7,423.366666666667,246.4,207.366666666667,176.633333333333,173.933333333333,15.9666666666667,0,15.5333333333333,37.3,114.7,128.133333333333,61.6,58.0666666666667,1346.2,506.666666666667,361.966666666667,770.633333333333
"05123363590000",4033,910.4232,763.5999,13900,25956,37919,3409.86662842392,3416.3962794722,3660.26750590087,"DENVER BASIN","COLORADO","WELD",40.103727163,-104.652526564,40.11551,-104.65375,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",21345.7272727273,37951.6363636364,55182.0909090909,1,11,2534.2622947558,2635.63540315913,2770.8003579523,789.777236363636,642.672681818182,11,263.258009082454,0.994988838219768,1.1,98.3210660835245,2651.4,838.566666666667,461.9,1321.53333333333,2041.13333333333,610.5,186.033333333333,810.166666666667,1424.36666666667,355.366666666667,1.56666666666667,357.033333333333,232.433333333333,229.866666666667,173.2,123.4,105.266666666667,90.9333333333333,73.1333333333333,67.1666666666667,66,53.6,47.9333333333333,53,1463.53333333333,382.5,144.6,527.1
"05123355730000",4061,1001.874,712.6009,17283,33270,50718,2014.9855181967,1998.1948205235,2019.4613109139,"DENVER BASIN","COLORADO","WELD",40.512254342,-104.356943084,40.51478,-104.37251,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",10982.2307692308,22921.7692307692,35717.0769230769,1,13,1752.42119769165,2073.81493156739,1833.36432528771,728.316161538462,932.197146153846,13,258.606899216043,0.938058014010844,1.1,165.666487354823,2105.20666666667,689.88,421.466666666667,1031.91333333333,1371.13333333333,492.6,279.233333333333,712.733333333333,627.206666666667,305.84,137.5,400.506666666667,264.7,215.4,162.2,155.3,127.933333333333,126.9,119.533333333333,107.233333333333,100,0,97.1666666666667,97.8666666666667,1913.2,816,480.333333333333,1265.9
"05123359820100",3910,290.7903,800.554,23555,38024,52862,2616.1606980549,2921.23215785054,3023.17283406166,"DENVER BASIN","COLORADO","WELD",40.101694174,-104.65053958,40.08912,-104.65055,"SIXTH PRINCIPAL MERIDIAN 1855","CODELL","ANADARKO",20104.75,38771.125,62102.875,3,16,2318.80052035797,2295.11744899926,2411.84511004137,819.86853125,663.343225,15,378.55307937294,0.998561647603077,1.1,123.555355135116,3773.62,1378.34,734.913333333333,1949.30666666667,2240.56666666667,736.466666666667,350.066666666667,1002.1,1496.97333333333,373.286666666667,73.1466666666667,395.74,366.733333333333,268.466666666667,196.233333333333,156.8,129.266666666667,107.566666666667,93.6,77.6,75.1333333333333,70,70.7,56.2666666666667,1857.13333333333,459.966666666667,318.8,833.466666666667
"05123354950000",4130,467.3339,778.2274,11672,21714,35062,4475.86461993712,4728.27613887216,4944.56400742115,"DENVER BASIN","COLORADO","WELD",40.18925596,-104.789969025,40.20197,-104.78587,"SIXTH PRINCIPAL MERIDIAN 1855","CODELL","ANADARKO",14551.1538461538,25353.6153846154,40424.5384615385,3,13,4180.50846279239,4640.85329702982,4895.03415086488,694.976746153846,620.0026,8,177.980113554693,0.902807874323736,1.1,126.542072034228,2432.16666666667,1027.57666666667,663.823333333333,1798.10333333333,1686.93333333333,710.083333333333,401.05,1189.03333333333,942.856666666667,414.38,243.346666666667,695.416666666667,180.233333333333,151.966666666667,116.966666666667,114.2,103.566666666667,94.3333333333333,85.5666666666667,76.8666666666667,72.6333333333333,63.4666666666667,52.0666666666667,61.2333333333333,1383.46666666667,597.166666666667,366.766666666667,921.833333333333
"05123353420000",3676,1033.979,792.749,9486,22375,34671,2839.18837068443,5243.33737129013,4738.06024981631,"DENVER BASIN","COLORADO","WELD",40.476549951,-104.393059953,40.47695,-104.37677,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",15525.3076923077,26990.9230769231,40281.7692307692,1,13,2159.49405800614,2703.46387038285,2811.34103342686,760.634569230769,953.541523076923,13,154.377872031503,0.791950394500233,1.1,148.202451408472,1956.81333333333,680.693333333333,459.273333333333,1113.81333333333,1535.26666666667,515.5,301.033333333333,789.8,947.106666666667,242.9,137.886666666667,376.326666666667,220.133333333333,0,142.8,163.666666666667,123.166666666667,99.7666666666667,83.7333333333333,81.8666666666667,18.8,68.7666666666667,56.9333333333333,46.2,1415.1,843.7,347.9,1269.93333333333
"05123375400000",3709,701.5025,523.9843,8077,17931,35228,1357.88641454737,1595.92207363381,1617.39804821302,"DENVER BASIN","COLORADO","WELD",40.768344527,-103.861680929,40.76669,-103.8759,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",11825.5454545455,22464.7272727273,38149.9090909091,1,11,1299.65944456739,1462.23158990962,1499.24392787752,546.253090909091,732.160872727273,11,245.137475629907,0.997802788138511,1.1,79.4342385372481,1530.66666666667,530.166666666667,341.066666666667,890.133333333333,1188.26666666667,396.5,236.8,645.6,872.8,247.133333333333,171.9,427.433333333333,252.966666666667,150.833333333333,111.966666666667,101.966666666667,80.1,71.8333333333333,59.8666666666667,57.2,44.6333333333333,45.5333333333333,66.3,41.7,1128.5,368.3,258.3,642.4
"05123374790000",8656,625.4196,431.9833,37105,66233,98216,1108.01618483551,1173.99400347167,1219.39616161147,"DENVER BASIN","COLORADO","WELD",40.786021015,-103.877752953,40.78529,-103.84304,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",16034.125,28328.375,44115.8333333333,3,24,1274.72250279867,1366.08588162376,1365.3728225445,540.136091666667,743.266029166667,24,576.531009828094,0.962412458944349,1.1,341.418658502761,3036.72,888.9,660.546666666667,1632.43333333333,1455.68333333333,415.333333333333,366.033333333333,835.45,1033.31333333333,254.09,303.8,600.513333333333,568.433333333333,487.733333333333,380.2,319.666666666667,271.066666666667,227.233333333333,219.366666666667,209.866666666667,158.733333333333,159.366666666667,91.5333333333333,94.7333333333333,3399.56666666667,1738.83333333333,955.1,2745.63333333333
"05123373240000",3878,1081.44,836.2748,15436,23251,28938,5177.57322175732,5291.43914039105,5241.64291267168,"DENVER BASIN","COLORADO","WELD",40.425114955,-104.526198674,40.42585,-104.50971,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",16708.1538461538,25978.4615384615,35296.2307692308,2,13,5472.79459389387,5618.43419745271,5823.84251224016,775.494123076923,1012.11636923077,13,216.845319069238,0.996548818243869,1.1,73.5874588892671,2024.00666666667,583.433333333333,338.876666666667,901.936666666667,1278.43333333333,394.133333333333,202.2,581,945.6,247.933333333333,99.2166666666667,343.003333333333,199.166666666667,179.3,136.066666666667,99.3333333333333,90.2,70.9666666666667,56.5333333333333,0,0,51.4,44.8333333333333,36.8,1033.8,318.4,233.933333333333,504.333333333333
"05123356580000",4088,451.6571,743.5895,11975,22593,36268,4038.3268081599,3854.35372729171,3859.6387326029,"DENVER BASIN","COLORADO","WELD",40.146864997,-104.667262973,40.15905,-104.66566,"SIXTH PRINCIPAL MERIDIAN 1855","CODELL","ANADARKO",13973.7222222222,25489.8333333333,41381,3,18,3686.42810019383,3758.09301844672,3861.03415713032,779.147261111111,635.586333333333,18,155.507118168111,0.733711433277873,1.1,170.445718887648,2262.40666666667,1033.34,763.073333333333,1832.16,1579.83333333333,711.116666666667,479.9,1215,1169.19333333333,496.016666666667,344.523333333333,858.7,161.766666666667,157.5,131,115.566666666667,107.366666666667,98.2,86.2,83.6333333333333,73.4333333333333,62.1333333333333,52.2333333333333,49.1333333333333,1412.9,755.833333333333,608,1276.6
"05123357890000",3940,353.5551,556.6913,9345,16598,26200,4425.45227698066,4728.44166568361,5049.34415990006,"DENVER BASIN","COLORADO","WELD",40.174017954,-104.648390001,40.16172,-104.64868,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",15454.3333333333,25729.0476190476,37876.7142857143,3,21,4006.80983868429,4394.93357430654,4697.83386742527,823.589538095238,554.312985714286,21,153.806261274971,0.960922199868931,1.1,80.8609922769139,1763.43333333333,623.066666666667,436.166666666667,1080.76666666667,1489.9,479.566666666667,319.333333333333,810.9,1042.66666666667,230.366666666667,126.4,356.766666666667,160.3,122.266666666667,91,81.7,69.0666666666667,68.2666666666667,58.4,52.9333333333333,51.6,46.0333333333333,42.8333333333333,26.6333333333333,1056.4,420.5,264.7,730.4
"05123347310000",5169,844.4277,746.2786,25385,40174,54827,3224.50446749512,3411.10330288124,3515.89468122578,"DENVER BASIN","COLORADO","WELD",40.175974052,-104.779612561,40.18747,-104.77531,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",23790.4666666667,40913.1333333333,63250.5333333333,2,15,3500.57604445559,3573.69443592844,3680.92344444035,797.14938,539.33788,15,325.845350896747,0.987764394541383,1.1,146.437888439925,3172.35333333333,1329.32,799.3,1943.52,2344.06666666667,906.5,614.433333333333,1408.26666666667,1352.92,529.306666666667,319.073333333333,797.26,324.566666666667,244.633333333333,187.866666666667,167.866666666667,137.233333333333,118.5,91.4666666666667,80.4666666666667,64.4666666666667,65.2,68.3333333333333,70.8333333333333,1980.66666666667,702.933333333333,313.2,1047.6
"05123362150000",4721,388.3268,799.7814,27482,47500,66482,2937.54136333554,2555.37432036805,3316.93472090823,"DENVER BASIN","COLORADO","WELD",40.117504985,-104.711407027,40.13149,-104.71175,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",21525.4666666667,37723.9,56016.9666666667,3,30,2979.89947742355,3326.6508513079,3409.73486385215,930.326933333333,656.18886,30,439.096223648994,0.995446645930876,1.1,171.504853389521,2980.18,918.923333333333,497.933333333333,1497.3,2258.31666666667,585.033333333333,304.05,943.416666666667,1430.14666666667,253.2,132.066666666667,409.32,402.933333333333,394.066666666667,119.066666666667,296.666666666667,227.5,143.1,155.966666666667,124.633333333333,108.633333333333,89.7666666666667,74.3666666666667,79.3666666666667,2405.2,532.733333333333,298.2,847.566666666667
"05123362530000",4178,465.5896,762.2402,19337,32932,50784,3216.25978811608,3460.58227019954,3675.97847358121,"DENVER BASIN","COLORADO","WELD",40.201605001,-104.818169025,40.18999,-104.81755,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",20648.3529411765,37016.8235294118,57895.3529411765,3,17,3103.07572149575,3184.95538944762,3314.00907971189,812.004558823529,571.060558823529,17,253.01878311295,0.870319829191417,1.1,206.545876195706,2736.67333333333,1004.65333333333,677.473333333333,1634.82666666667,2215,791.366666666667,517.466666666667,1274.13333333333,1834.91333333333,573.973333333333,377.646666666667,917.64,289.466666666667,220.033333333333,171.833333333333,146.333333333333,135,116.3,102.3,98.7,110.933333333333,75.4666666666667,91.3666666666667,63.6,1924.5,1147.56666666667,654.833333333333,1688.26666666667
"05123370830000",4038,741.4524,741.6977,12704,29449,50405,1231.31841980009,1333.89157672745,1419.85483493327,"DENVER BASIN","COLORADO","WELD",40.497052917,-104.375487934,40.50077,-104.35748,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",17562.875,30752.5625,46845.125,1,16,2179.87727090522,2208.30679370827,2160.22546650347,742.26126875,906.30606875,16,316.980833123025,0.973031120619013,1.1,167.292562286051,2414.7,883.566666666667,569.183333333333,1397.71666666667,1910.51666666667,667.383333333333,428.716666666667,1056.03333333333,1196.61666666667,460.45,318.133333333333,749.65,350.166666666667,187.233333333333,174.433333333333,196.5,124.9,150.666666666667,118.866666666667,129.033333333333,82.9333333333333,92.1333333333333,94.1333333333333,93.2666666666667,2006.03333333333,730.966666666667,502.5,1342.93333333333
"30025406890000",4172,856.8618,0.2542886,78501,123736,173542,779.874408389272,873.837592443435,934.430472868956,"PERMIAN BASIN","NEW MEXICO","LEA",32.254993496,-103.621052985,32.2674,-103.62084,"NEW MEXICO 1855","BONE SPRING","COG PRODUCTION LLC",37192.44,61685.84,93408.36,6,25,1343.20936831182,1342.01411843634,1333.61213854674,498.38020782,719.264704,24,1107.72329133616,0.999015951708757,1.3,515.093913227224,5735.52333333333,2157.21333333333,1576.60666666667,3661.88,3752.73333333333,1563.53333333333,1208.43333333333,2732.41666666667,2214.51666666667,963.323333333333,759.163333333333,1682.85,1077.56666666667,743.366666666667,625.833333333333,480.033333333333,401.966666666667,341.533333333333,317.266666666667,299.6,216.866666666667,265.533333333333,219.4,237.1,6013.8,1001,1335.73333333333,2596.63333333333
"05123368740000",4107,1021.902,583.7183,23178,41813,59697,1897.84283513097,2292.1898782344,2440.96029547553,"DENVER BASIN","COLORADO","WELD",40.364449964,-104.323900014,40.37687,-104.32526,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","BONANZA CREEK",20484.1428571429,34212.2142857143,49533.7142857143,3,14,1831.07894703929,1830.92052012522,1828.53303791257,548.173271428571,850.846307142857,13,435.047902301506,0.999599500647255,1.1,123.707094572661,2678.24666666667,803.393333333333,451.78,1284.22,1662.83333333333,485.5,270.466666666667,772.466666666667,998.793333333333,303.78,135.98,442.846666666667,432.666666666667,268.133333333333,201.7,151.333333333333,106.333333333333,118.266666666667,103.133333333333,101.566666666667,86.1,80.7333333333333,68.2333333333333,66.0666666666667,1908.3,554.033333333333,139.7,594.966666666667
