"API","LATERAL_LENGTH_BLEND","PROP_PER_FOOT","WATER_PER_FOOT","OIL_CUM_3MOS","OIL_CUM_6MOS","OIL_CUM_12MOS","GOR_30","GOR_60","GOR_90","BasinName","StateName","CountyName","LatWGS84","LonWGS84","BottomHoleLatitude","BottomHoleLongitude","CongMeridianName","formation_alias","operator_alias","OIL_CUM_3MOS_NEIGH","OIL_CUM_6MOS_NEIGH","OIL_CUM_12MOS_NEIGH","case","neighbors_count","GOR_30_NEIGH","GOR_60_NEIGH","GOR_90_NEIGH","WATER_PER_FOOT_NEIGH","PROP_PER_FOOT_NEIGH","neigh_count","my_qi","my_di","my_b","my_EUR","p10rawcurve_seg1","p10rawcurve_seg2","p10rawcurve_seg3","p10rawcurve_seg4","p50rawcurve_seg1","p50rawcurve_seg2","p50rawcurve_seg3","p50rawcurve_seg4","p90rawcurve_seg1","p90rawcurve_seg2","p90rawcurve_seg3","p90rawcurve_seg4","month_1","month_2","month_3","month_4","month_5","month_6","month_7","month_8","month_9","month_10","month_11","month_12","my_rawcurve_seg1","my_rawcurve_seg2","my_rawcurve_seg3","my_rawcurve_seg4"
"05123359810000",6790,794.0065,702.1034,34198,62712,96775,1521.78571428571,1464.00832435245,1477.01886590775,"DENVER BASIN","COLORADO","WELD",40.11610997,-104.59976998,40.09613,-104.59931,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","CRESTONE PEAK",22579.9411764706,38655.4117647059,58778.0588235294,6,17,2396.67914678753,2560.05587937291,2759.56591119481,655.205641176471,659.612658823529,17,6407.96171434666,0.674363248216378,1.1,8557.04687371704,15836.4533333333,10734.7866666667,6976.77666666667,17921.3833333333,9123.46666666667,4085.46666666667,2065.36666666667,6199.13333333333,4482.4,987.633333333333,307.806666666667,1295.44,6685,5756,5090,5345,3670,4934,4185,4072,3737,3493,3503,3260,62641,33151,25341,62906
"05123358450000",4102,468.488,833.0476,21411,41427,70651,2914.859437751,2863.42850080336,3007.8722345383,"DENVER BASIN","COLORADO","WELD",40.202409046,-104.796340024,40.19011,-104.79567,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",18780.0909090909,35256,56316.7272727273,2,11,3175.99136966524,3009.30750266114,3150.41370857144,810.683345454545,606.062690909091,11,7340.64993761367,0.847701845914278,1.1,6807.06573669735,10676.1,5373.56666666667,4587.3,9425.83333333333,7875.36666666667,4265.1,3600.76666666667,7469.86666666667,6653.93333333333,2748.26666666667,2672.93333333333,5037.5,7073,5947,6952,5257,4094,3884,3090,3738,3357,3184,3053,3072,61010,26719,17286,47400
"05123368360000",4221,1038.281,572.6128,19427,37079,55845,2028.60989565803,1683.67405045271,1813.11264663346,"DENVER BASIN","COLORADO","WELD",40.405090044,-104.371170004,40.39331,-104.36558,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","BONANZA CREEK",24820,42914.4,65740.1,6,10,2194.69777044822,2154.23308189417,2195.52873852197,600.92978,977.80058,9,5247.22341828504,0.90788191210758,1.1,4091.96381217205,7031.96,3490.8,2683.08666666667,5847.84,5159.86666666667,2178.5,1898.1,3810.9,3450.87333333333,807.313333333333,964.42,1772.86,5287,4078,4066,3639,2847,2418,1718,2317,2168,2422,1948,1830,37624,17561,12099,27069
"05123363200000",4128,1074.241,762.7643,18576,28685,39781,4697.18124341412,4771.89639353518,5154.76959517657,"DENVER BASIN","COLORADO","WELD",40.431984017,-104.489465962,40.43288,-104.50544,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",21776.5789473684,35172.5789473684,48999.2105263158,3,19,3967.85267572548,4202.09577684912,4375.96787146253,686.050883684211,988.943163157895,19,3964.00515055326,0.93935975078624,1.1,2740.20891648373,17880.2466666667,11618.1133333333,6872.07333333333,18141.8133333333,12162.2,6851.36666666667,4914.28333333333,11651.2833333333,5032.54,1561.1,1858.83666666667,3583.83666666667,3925,3642,2542,2137,2358,1933,1634,1726,1308,0,0,1232,25415,13554,7125,20679
"05123353310000",4029,821.3527,724.8017,17561,27693,38297,2711.29183609634,2594.39516445561,2765.04754854507,"DENVER BASIN","COLORADO","WELD",40.466990003,-104.39371003,40.46868,-104.37674,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",14069.5217391304,24108.9130434783,36198.3913043478,1,23,2580.35244891121,2690.84767224369,2811.16286647441,740.932065217391,915.0101,23,6595.15215643589,0.992119442694798,1.1,3026.52891360294,7518.32666666667,3942.18,3019.85333333333,7114.24666666667,5202.46666666667,2451.16666666667,1485.9,3990.88333333333,2526.58,530.493333333333,320.393333333333,859.04,6345,4822,3897,3450,2785,2388,2461,1980,1590,947,1238,1088,39406,12079,3980,13933
"05123345280000",4135,966.465,878.5497,27525,42958,60529,1851.4272699666,1987.4636627907,2239.82332155477,"DENVER BASIN","COLORADO","WELD",40.461949977,-104.394089971,40.46458,-104.41094,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",12338,20294.7777777778,31246.6666666667,1,18,3125.4961975573,3021.0195990697,3003.19197086832,713.540911111111,902.311777777778,18,8921.10128441705,0.992612147477984,1.1,4058.00221803476,7509.00333333333,4465.57333333333,3359.37333333333,7961.39333333333,5186.05,2376.51666666667,1197.75,3637.26666666667,1954.72333333333,373.276666666667,233.706666666667,610.89,8844,6284,5194,3955,3928,3326,2539,3078,2547,2153,1821,1725,50799,18095,8432,26939
"05123371420000",4416,872.8877,745.7844,17334,31445,46283,2484.15381364885,2895.00273074823,2864.90021313699,"DENVER BASIN","COLORADO","WELD",40.460793671,-104.431483022,40.45866,-104.4136,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",24580.0769230769,39829.3076923077,59331.5384615385,3,13,2364.5633854346,2666.41186181784,2630.16899130276,723.480961538462,997.665330769231,13,8807.19741749751,0.982809124535383,1.1,4624.34183896546,10679.9733333333,6628.54,3503.69666666667,9934.25333333333,6471.3,3691.6,1178.21666666667,4753.61666666667,3915.42,2520.64666666667,302.153333333333,2654.79333333333,9466,5182,5996,4101,4014,2220,4140,2333,2097,1874,2174,1790,49180,22015,13595,32683
"05123371370100",4180,1015.758,709.0488,9281,21299,33050,3184.49824287388,5756.73565013666,4609.63258269583,"DENVER BASIN","COLORADO","WELD",40.454299952,-104.431780575,40.45513,-104.41342,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",16243.5,28715.4,41274.1,5,10,2678.70900307665,3151.83014600733,3153.41216149997,575.992852,859.065882,8,4725.42177660382,0.94865673891683,1.1,3132.21876424026,7469.88333333333,3921.66666666667,1880.73,5985.17,6162.55,3247.6,810.75,4075.01666666667,4813.34666666667,2386.48333333333,165.766666666667,2552.25,5020,3602,3396,1728,2910,1950,2014,1599,1550,1164,1355,1416,30172,13183,9890,23073
"05123364460000",4553,500.8586,775.4396,11509,20973,34006,6969.62025316456,6964.7479354123,7091.1020696975,"DENVER BASIN","COLORADO","WELD",40.216178291,-104.755299475,40.20395,-104.75749,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",15390.75,27739.65,42779.05,3,20,5719.90270239679,5620.21637967906,5876.32905068671,738.43608,599.61325,20,4690.16716349475,0.905029914527271,1.1,3690.63996011004,14420.69,7541.05333333333,5598.24666666667,13934.83,11585.4333333333,5683.25,4455.83333333333,10710.25,7919.63333333333,3553.30333333333,3146.63666666667,7026.90666666667,5135,2978,3193,3484,2787,2587,2443,2269,2103,1836,1795,1656,33688,14271,10421,24875
"05123361850000",4593,818.8243,743.9717,12477,27511,43419,3661.28315305971,3798.84457995667,3812.04545454545,"DENVER BASIN","COLORADO","WELD",40.173359048,-104.677036014,40.16024,-104.67446,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",17233.2954545455,30797.5,47825,3,44,4138.71313352763,4313.16273358488,4516.99413240727,718.921136363636,535.272975,44,7011.66410412612,0.95627017193991,1.1,4475.96191195081,13162.9366666667,7999.54333333333,6622.42666666667,15372.41,10020.3833333333,4892.08333333333,3722.81666666667,9128.11666666667,6559.42,2044.03333333333,1100.81666666667,3331.05666666667,6749,5714,5137,4183,3545,3270,2772,2525,1832,1964,1939,1685,47549,17808,12372,30933
"05123347280000",4078,445.4152,742.4576,23367,36779,54529,3051.57795572303,3273.59817779862,3392.39551375547,"DENVER BASIN","COLORADO","WELD",40.175972155,-104.780045079,40.18742,-104.78167,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",23056.9411764706,40053.0588235294,61677.1176470588,2,17,3510.42913405419,3590.88866881176,3693.21168008411,793.593752941176,563.110623529412,17,8117.31080266661,0.948515101793012,1.1,5395.0718070616,14721.8933333333,9843.93333333333,7767.17333333333,16665.74,9772.33333333333,5501.53333333333,4215.03333333333,9192.83333333333,6989.02,3486.32,2261.79333333333,5405.96,8492,6435,4956,4624,3832,3838,3655,3069,2448,2142,2598,2217,58063,23093,16948,40853
"05123357370000",4674,459.4002,806.1699,19836,39219,62332,3079.7123164519,3236.85636856369,3358.53014294593,"DENVER BASIN","COLORADO","WELD",40.161372997,-104.701591988,40.17531,-104.69666,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",23898.1666666667,40363.4166666667,66415.4166666667,2,12,3163.9769600609,3341.93838233306,3496.4964349545,792.081275,511.488525,12,9641.78875590797,0.875024265953295,1.1,8322.20580916028,15172.39,10255.7666666667,9429.89333333333,20226.87,11294.1666666667,6861.6,6554.9,13757.55,6698.05333333333,1368.43333333333,700.636666666667,2098.33666666667,10011,8439,7294,6764,5325,4996,4328,3680,3643,3324,3142,3197,75331,34446,28452,64468
"05123352760000",4339,880.449,514.4662,19796,29731,40872,1930.64998640196,1808.11210478135,1643.51384118004,"DENVER BASIN","COLORADO","WELD",40.407850008,-104.192920028,40.39531,-104.19259,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","BONANZA CREEK",15944.4,25451.1,35990.3,3,10,2058.86352564334,1949.70244676833,1947.80970533066,528.15855,965.49106,7,6968.44339945558,0.988868555532129,1.1,3384.33264954961,4902.2,2632.96,1521.38666666667,4132.20666666667,3363.3,1255.6,894.433333333333,2110.23333333333,2236.31333333333,395.913333333333,213.853333333333,588.813333333333,6847,5595,3281,3585,3069,2983,2839,2300,746,1008,1265,1467,42327,12605,8810,19367
"05123351380000",4320,809.3869,705.7582,12680,20060,30052,5600.83118939244,5872.3587753342,6013.09148264984,"DENVER BASIN","COLORADO","WELD",40.190604992,-104.693789008,40.20355,-104.69372,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",16269.8260869565,28735.3913043478,44388.7826086957,3,23,4601.73177047613,4737.19840569514,4872.11975338879,674.980786956522,621.565182608696,23,5022.07917987587,0.94740270880202,1.1,3350.09164522947,14667.8133333333,7777.43333333333,5886.53666666667,13515.98,10647.4,5067.96666666667,4129.18333333333,9045.41666666667,6334.86,2185.54666666667,1739.33333333333,3745.62,5053,4223,3404,2635,2563,2182,2044,1845,1474,1684,1493,1452,36287,13517,9304,21033
"05123340270000",3925,842.4367,757.3056,26477,39376,55241,3926.41509433962,4306.54461154372,4659.49413156219,"DENVER BASIN","COLORADO","WELD",40.117129142,-104.738817094,40.12972,-104.73663,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",22335.9285714286,38316.5,55091.9285714286,2,14,2885.9994241418,3274.96500039517,3429.72834661559,886.346457142857,595.873742857143,14,7003.98521747688,0.98682660352121,1.1,3501.82960441957,12109.92,7549.16,7286.56666666667,14039.84,9823.15,6293.98333333333,5361.56666666667,10995.4166666667,6000.22333333333,4871.19,3459.59333333333,7796.08333333333,6753,5159,4298,3442,3478,2802,2485,2768,2249,2083,2260,1726,48367,8355,7262,15919
"05123371540000",3952,471.2609,918.3246,24752,44766,64896,2506.41533343893,2829.50291427759,3183.11284609268,"DENVER BASIN","COLORADO","WELD",40.117390726,-104.731487454,40.12973,-104.73175,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",23453.3333333333,38425.75,54213.5833333333,2,12,2865.39346940127,3062.50841011824,3256.29192164131,862.761208333333,583.957475,12,4751.39963355011,0.928791466725278,1.1,3434.42406340719,13719.2466666667,8491.14666666667,6323.37333333333,14113.0133333333,11591.0166666667,6729.78333333333,4860.61666666667,11028.45,7466.68333333333,1525.42333333333,1366.03,2771.62333333333,4642,3799,3418,3133,2649,2489,2132,2048,1708,1646,1551,1241,31856,13042,8535,19614
"05123371450000",3933,520.417,739.7954,24559,36855,50267,2516.30775663809,2946.97903822441,3364.08294364933,"DENVER BASIN","COLORADO","WELD",40.11737483,-104.733389542,40.12929,-104.73324,"SIXTH PRINCIPAL MERIDIAN 1855","CODELL","ANADARKO",24382.3636363636,42721.2727272727,64709.3636363636,3,11,2620.47466853334,2692.45785415936,2905.74603236389,884.937972727273,605.109472727273,9,9761.81502056845,0.998591291308326,1.1,3551.66376577737,14621.8533333333,10057.5133333333,7917.52666666667,17226.4066666667,12026.4,8388.2,6281.03333333333,14018.7833333333,9687.11333333333,4901.64,3277.2,7735.01,9566,6654,4951,3849,3496,3017,1933,2631,2131,2005,1695,1608,46197,11522,7767,17384
"05123351120000",4080,587.3543,559.7349,12714,19859,30180,5712.11245907953,6011.11348578756,6193.4088406481,"DENVER BASIN","COLORADO","WELD",40.190144456,-104.682416691,40.20232,-104.67993,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",16006.8,28390.25,43778.05,3,20,4490.29871928709,4609.61968073539,4741.36050092869,677.453935,622.63368,20,5216.08335765203,0.968923295903317,1.1,3077.54669545124,13332.6466666667,7165.91333333334,5691.72666666667,13607.0566666667,9747.6,4951.56666666667,3692.36666666667,9154.4,5780.16333333333,2230.73333333333,1636.08,4119.2,5193,4165,3356,2618,2432,2095,1960,2022,1765,1744,1416,1414,35799,11185,8704,18795
"05123344810000",4280,748.0463,693.7311,14744,23835,33801,5503.41382181515,5998.32923832924,6329.59755476312,"DENVER BASIN","COLORADO","WELD",40.190431082,-104.719437579,40.20232,-104.71986,"SIXTH PRINCIPAL MERIDIAN 1855","CODELL","ANADARKO",13947.8,23952,37895,6,10,4898.03223634792,4961.82073961384,4998.41547836011,705.02251,711.90997,7,5904.0831508879,0.986174531819713,1.1,2974.79554350678,12420.2,7285.34666666667,5805.46666666667,12911.62,6666.9,4199.66666666667,4104.63333333333,8351.2,4008.94666666667,2746.94666666667,2332.32666666667,5105.34666666667,6005,4170,3566,2878,2647,2315,1751,1743,1581,1118,1458,1073,36850,13808,9391,23626
"05123374820000",3557,891.9482,633.0977,16224,24404,34753,1097.17514124294,1263.8783269962,1107.67224814713,"DENVER BASIN","COLORADO","WELD",40.778624016,-103.86189103,40.77748,-103.87609,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",15883.2727272727,26495.6363636364,38045.5454545455,1,11,1244.46984309735,1246.32474119202,1190.07611160911,548.707909090909,745.928990909091,11,1251.99999428495,0.86952185537254,1.1,1084.04441070977,2692.53333333333,1496.78666666667,1329.59333333333,2846.57333333333,1508.8,741.583333333333,517.133333333333,1228.98333333333,874.966666666667,302.42,119.343333333333,384.063333333333,1252,1027,743,489,312,391,647,392,552,1031,443,606,4861,3899,3098,6952
"05123358690000",6488,281.1395,451.1196,9921,18953,31645,4516.43835616438,4864.90268413688,4759.66900521677,"DENVER BASIN","COLORADO","WELD",40.154295005,-104.688632023,40.17334,-104.69056,"SIXTH PRINCIPAL MERIDIAN 1855","CODELL","ANADARKO",15577.35,28112.05,46785.35,3,20,3682.77167149415,3739.89548567837,3819.28684046045,865.21072,695.3524,20,4015.43566423667,0.734635922226395,1.1,4767.17514699091,11434.8433333333,6757.54,6157.11,12370.31,7656.65,4403.63333333333,3816.56666666667,7884.95,5523.83333333333,2516.49,2125.63,4361.7,4380,3481,3257,3061,2714,2526,2243,2125,2091,1813,1894,1882,38012,19227,14238,34208
"05123334130000",3864,1234.303,894.5148,24438,53359,81682,1089.53047535725,991.839510370622,1042.70978375153,"DENVER BASIN","COLORADO","WELD",40.759979418,-103.861678111,40.76036,-103.87597,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",20308.5333333333,36874.8,59725.0666666667,2,15,1193.55886829213,1323.48284331567,1383.32829082803,573.290333333333,794.664673333333,15,12308.0575080721,0.982693773058743,1.1,6476.57594850563,4792.86666666667,2455.74,2072.78333333333,4379.05,2898.66666666667,1171.93333333333,764.15,1830.1,1982.64,424.313333333333,294.753333333333,700.883333333333,12753,8722,7446,5239,5828,4800,4928,3946,3582,3940,1764,429,73897,29298,19668,50013
"05123338640000",4194,905.4973,735.6516,20377,33575,45570,3801.72039273612,4475.73749465583,4663.16920026437,"DENVER BASIN","COLORADO","WELD",40.43486384,-104.513398396,40.44863,-104.51223,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",19223.4117647059,30632.6764705882,42211.3235294118,3,34,4655.78682599549,4847.14673431653,5051.71188391201,733.673505588235,1016.41077058824,34,3309.60045034017,0.883063263893417,1.1,2782.15321848264,17142.8233333333,10848.7166666667,6680.04,17198.4333333333,12458.1666666667,6959.88333333333,4517.73333333333,11324.15,5961.84,2231.56333333333,1319.00333333333,3577.28333333333,3755,2807,2181,2120,1869,1896,1122,1469,0,835,0,776,27505,13868,8891,20476
"05123357600000",4196,574.5331,679.6863,15646,24143,34794,3734.51785406245,4108.29170829171,4377.71106941839,"DENVER BASIN","COLORADO","WELD",40.145295977,-104.655430035,40.13273,-104.65711,"SIXTH PRINCIPAL MERIDIAN 1855","CODELL","ANADARKO",13218.0769230769,24648.4615384615,39914,3,13,3795.80847080889,3818.05817862328,3916.3960795017,652.891615384615,458.200353846154,13,5131.36365359717,0.915317234253701,1.1,3900.5918664157,9904.62666666667,6348.43333333333,5671.7,12311.1033333333,6521.36666666667,3682.26666666667,3167.13333333333,7037.61666666667,5133.02,2841.13333333333,2286.07333333333,5257.49333333333,5797,4213,3315,2766,2416,2257,1907,2040,1648,1536,1263,1253,36916,18536,12306,27780
"05123357400000",3800,435.4674,747.3453,17284,31870,49733,2886.67740450989,3132.70142180095,3295.81127080182,"DENVER BASIN","COLORADO","WELD",40.161369998,-104.701698993,40.17259,-104.6992,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",24110.8333333333,40975.8333333333,67465.3333333333,2,12,3180.06320272273,3350.61796122996,3501.72300763317,796.983325,513.482925,12,8698.41095400864,0.964331595079031,1.1,5300.66889043564,15172.39,10255.7666666667,9429.89333333333,20226.87,11435.8,6913.01666666667,6566.61666666667,13820.6833333333,7192.72666666667,1440.11,704.76,2174.13666666667,8692,6922,5538,5026,4022,3690,3265,3068,2790,2417,2633,2414,58439,21057,14128,35977
"05123329660000",3921,984.8031,813.934,12215,20737,31259,2833.27107458598,2648.81050041017,2730.94410270126,"DENVER BASIN","COLORADO","WELD",40.49594391,-104.324834328,40.50714,-104.32449,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",15086.3,30080.3,44850.1,3,10,2422.53900883727,2186.0867295243,2144.57928730843,746.58174,901.065688,10,7793.14204342203,0.999577509827699,1.1,2484.64116033096,7140.8,2941.14,2423.04666666667,5500.18666666667,5092.43333333333,1993.63333333333,1455.53333333333,3517.86666666667,3075.15333333333,960.53,375.763333333333,1357.37,8031,4159,2766,3393,2363,2136,1904,1719,1846,1513,1404,1390,36939,6685,10307,16150
"05123359450000",8360,744.7995,1267.143,29843,49631,77265,2097.05438066465,2216.76819914976,2457.46439471007,"DENVER BASIN","COLORADO","WELD",40.115878048,-104.63788194,40.08957,-104.63614,"SIXTH PRINCIPAL MERIDIAN 1855","CODELL","ANADARKO",17978.8125,34323.1875,54549.0625,3,16,2375.61863306692,2361.41422074205,2488.52019415544,773.97388125,621.038975,16,13166.1409750232,0.982747185350475,1.1,6925.17088572804,11254.5833333333,7158.55,5368.08333333333,11932.5333333333,7864.51666666667,4348.28333333333,2940.76666666667,6909.83333333333,5656.2,2750.1,606.533333333333,3041.61666666667,13240,9577,8639,2804,8345,6394,4940,4751,4186,3962,3401,3128,81182,26565,12828,37685
"05123362540000",4106,472.2742,766.5923,19129,33627,48891,2835.53022206389,2855.70427023582,2926.06276013656,"DENVER BASIN","COLORADO","WELD",40.201603999,-104.817949016,40.19001,-104.81592,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",20660.5882352941,36975.9411764706,58006.7058823529,3,17,3125.47157832235,3220.53644826902,3358.12176873804,811.748552941176,570.667347058824,17,7355.41057238716,0.975028821097244,1.1,4150.86434614179,12583.0533333333,7550.9,6015.97333333333,13883.12,8846.8,4734.96666666667,4096.06666666667,9054.56666666667,7219.89333333333,3493.07333333333,2843.09333333333,6472.14,7269,5693,4739,4066,3387,3098,2560,2155,1675,2389,1648,1820,47222,16817,10329,25772
"30015389840000",3742,523.2938,412.8453,18480,26183,35995,777.904587993608,715.460639988941,757.034632034632,"PERMIAN BASIN","NEW MEXICO","EDDY",32.70179128,-103.953360803,32.70162,-103.9669,"NEW MEXICO 1855","BONE SPRING","MEWBOURNE",29129.8333333333,49885.75,73139.5,6,12,1361.57950821817,1434.13726278492,1446.36260433348,290.133860833333,366.74232,8,3653.44321664086,0.92289716602883,1.3,3385.37338385457,6526.47333333333,4842.96666666667,4536.88666666667,9307.82,3586.31666666667,2920.3,2096.43333333333,4990.3,1937.39,1108.78333333333,1286.13333333333,2366.68333333333,4011,2272,2995,2436,2225,1922,1435,0,2327,1903,1686,1621,27920,13625,10280,25148
"30015389520000",4036,501.425,345.7363,7416,13686,25828,2825.60214094558,2590.34190167207,2390.22087974325,"PERMIAN BASIN","NEW MEXICO","EDDY",32.166176181,-103.759308266,32.15295,-103.75883,"NEW MEXICO 1855","DELAWARE","DEVON",20677.6666666667,34908.5833333333,51686.4166666667,6,12,2096.24881684902,2281.60413338145,2573.21636013407,288.761334916667,494.7657,7,1687.91055164332,0.999999934619496,1.3,425.961465945411,9872.8,6666.26666666667,5397.89,11800.23,4845.06666666667,1789.1,1264.31666666667,2883.1,2317.24666666667,23.62,206.08,252.43,1642,1123,532,366,517,76,0,0,0,1,0,6,4257,6,0,6
"30015384810000",4023,387.6812,287.2774,28840,44760,68219,2371.4207799291,1812.19363986226,1551.10957004161,"PERMIAN BASIN","NEW MEXICO","EDDY",32.658584813,-103.898982206,32.65854,-103.88364,"NEW MEXICO 1855","BONE SPRING","DEVON",22640,37115.5454545455,55560.9090909091,2,11,1786.37404548685,1532.49940304886,1525.64383022498,285.241836363636,362.568545454545,11,1697.00000056689,0.582455781867149,1.3,3079.68899394204,6098.06333333333,3422.5,3393.7,7010.74666666667,3429.43333333333,1611.73333333333,1708.96666666667,3439.05,1787.13,487.48,773.933333333333,1320.58,1697,1583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1697,1697,1697,3280
"30015386100000",4260,347.1039,317.5232,31176,55200,76622,1406.40490990636,1279.81099656357,1294.56842375273,"PERMIAN BASIN","NEW MEXICO","EDDY",32.180485467,-103.754962945,32.16707,-103.7543,"NEW MEXICO 1855","DELAWARE","DEVON",27857,47613.2666666667,69705,6,15,1915.16854340092,1960.33510372604,1997.2175835653,293.4312746,541.82138,12,3743.78056894413,0.895066148361055,1.3,3771.49510206528,14199.9433333333,9315.95333333333,7228.96333333333,16343.7,5604.2,3020.23333333333,2713.36666666667,5691.51666666667,1648.21333333333,1.65,759.65,844.72,3511,2643,2432,2499,2155,2246,2094,1886,2982,2963,2874,2345,40355,12683,10,11897
"30015394130000",4458,508.4174,363.2328,11106,15733,21598,1011.10083256244,1136.21989783508,1075.81487484243,"PERMIAN BASIN","NEW MEXICO","EDDY",32.666847615,-103.839563347,32.65409,-103.8363,"NEW MEXICO 1855","BONE SPRING","DEVON",22770.5384615385,35408.5384615385,51356.4615384615,3,13,938.672043379431,921.689485565021,997.629908993812,404.615138461538,448.216207692308,13,5193.67663322908,0.999165273044414,1.3,2431.09977212505,3582.7,1655.17333333333,1507.88,3356.90666666667,2137.43333333333,1011.03333333333,1124.7,2262.56666666667,838.786666666667,445.333333333333,525.48,1010.74,5405,2817,2884,1620,1614,1393,1265,898,1150,1025,796,731,25097,10253,7929,18650
"05123372680000",3823,1003,563.7133,5596,13673,22075,5115.80116634268,3783.27427356485,3593.93737508328,"DENVER BASIN","COLORADO","WELD",40.479609978,-104.29173998,40.46759,-104.29361,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","HIGHPOINT",10130.1666666667,15209.0833333333,21432.5833333333,3,12,2941.10336574013,2949.63627631131,2987.82023455742,497.407565833333,813.369540833333,10,3782.1679375064,0.962876431875316,1.1,2317.15536813384,4567.65666666667,2441.72666666667,1139.83,3346.36666666667,2710.6,1277.76666666667,787.25,1888.08333333333,987.826666666667,202.733333333333,196.18,379.343333333333,3601,3454,1951,2672,1510,1348,1747,1164,1389,1244,1225,1040,24405,8777,5480,14599
"05123335760000",3849,1080.453,791.5475,18366,29504,42682,2152.23314773131,2497.97277729511,2603.39758248938,"DENVER BASIN","COLORADO","WELD",40.384820002,-104.450310012,40.38493,-104.43284,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",17267.5,27173.9,37825.5,6,10,4496.14457405239,3776.76580880253,3759.61296338246,599.86793,824.67033,3,3578.99999951649,0.834865180350074,1.1,3417.75825165277,12671.1466666667,6355.85333333333,4147.65333333333,10691.2533333333,5800.8,4067.8,2612,6800.93333333333,3961.73333333333,2457.53333333333,2018.34666666667,4561.49333333333,3579,3066,2516,2761,2171,2232,1915,1583,1666,1568,1404,1503,35871,14203,11426,27207
"05123371400000",4409,1005.702,689.9991,16550,29820,41492,2493.14685314685,3106.17913333919,2520.77724452768,"DENVER BASIN","COLORADO","WELD",40.454421953,-104.431765973,40.45694,-104.41343,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",15516.6,27863.3,40429.9,5,10,2747.84414204936,3416.88579768708,3362.29769531679,577.897822,860.071482,8,3605.34271989621,0.837402736863746,1.1,3421.8585303875,7469.88333333333,3929.43666666667,1874.51333333333,5994.77333333333,6166.31666666667,3231.36666666667,864.566666666667,4112.6,4827.01,2389.49333333333,184.103333333333,2573.59666666667,3833,3728,1838,2765,1762,1839,1660,1808,1413,1503,1758,1968,28417,14538,10381,25833
"05123334030000",4199,140.0782,155.302,4820,6889,10804,2190.97065462754,2385.52140189601,2284.47670334816,"DENVER BASIN","COLORADO","WELD",40.13076003,-104.590258991,40.11799,-104.58926,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",24781.6,43088.9,64034,6,10,2398.58365412139,2515.17392452766,2647.37561220238,676.14871,767.24713,10,1983.6034495214,0.988903640852974,1.1,952.052418085573,14907.79,10035.7866666667,5339.22,15529.8766666667,8211.9,3895.63333333333,1754.81666666667,5710.23333333333,4957.25,1958.35,602.12,2595.65666666667,2215,1266,790,841,438,800,698,847,470,461,639,317,11938,5132,2303,6771
