WELL_KEY,LATERAL_LENGTH_BLEND,PROP_PER_FOOT,WATER_PER_FOOT,OIL_CUM_3MOS,OIL_CUM_6MOS,OIL_CUM_12MOS,GOR_30,GOR_60,GOR_90
33025016470000,9730,334.3095,291.5179,38048,57317,92939,886.859751747752,767.329412189225,724.584735071488
33061020780000,8132,188.9518,148.0959,20763,49636,78080,582.521645021645,525.293460033538,577.736986111592
33105028980000,9380,235.4317,279.1124,30571,65104,119487,1465.378352900848,1425.476055963577,1387.627031330492
33025018910000,8498,448.094,379.5276,49346,69789,109885,760.591425182172,734.817499352834,699.347464840108
33105026080000,9508,289.0929,267.3477,23151,39724,65786,1277.730656865516,1276.387625113739,1265.431298863979
33025016920000,8932,357.6116,271.6445,46493,72036,116375,341.908173233474,337.429926692539,317.469031195550
33053044120000,9598,274.6566,364.2517,19160,48765,79261,1085.270773337079,1138.127948357196,1158.628963153384
33053039450000,9804,287.5642,235.2335,21817,51165,86237,1603.338693621257,1605.308086295204,1613.283116445094
33061024980000,9477,446.6526,255.5592,10901,23785,41687,762.265978050355,655.571360834518,748.059608817137
33061020770000,7419,240.9787,140.9436,47317,77824,141075,472.583889065311,400.950810872982,388.362218602291
33105021900100,3921,405.4342,NULL,30111,50753,79362,798.797078619504,755.295025811743,698.017335857327
33053043450000,9349,375.0824,248.4817,13664,78444,142076,1383.871898442008,841.603752840284,904.661932695276
33061018880000,8073,344.9569,197.2253,18727,42151,74536,390.919928472084,379.602666148967,410.477593099095
33053040580000,12172,462.591,NULL,41650,88984,145960,590.440487347703,691.707232767808,620.583275060672
33053049210000,8941,280.5703,205.4134,34493,49054,82306,1784.472813966007,1796.997578692493,1779.113646336112
33053030070000,5452,63.76852,NULL,5171,5289,51744,1207.002895934408,1206.984587998313,1259.368298622469
33105024220000,10084,345.2994,146.5022,22342,37588,59666,1112.917398945518,1062.112706860100,906.857040551427
33053041750000,10208,1019.007,319.5484,6204,39594,169059,1487.234382489215,1499.803020354563,1433.077187750888
33053044080000,9647,364.5949,204.6405,3968,20611,101293,1656.506299146021,1610.014518271399,1582.795406672555
33105027060000,10065,295.1891,225.6563,12319,27847,42240,610.619469026548,618.594611879446,613.343637300360
33105021880000,9583,415.3614,368.6984,50227,92397,137209,1742.511930145192,1619.678601635184,1497.901458039106
33061020300000,9208,331.0811,160.9475,16117,26821,47828,323.925366084081,449.699256987852,357.973616423386
33053038270100,2585,320.4662,273.3264,22848,43378,73209,911.919408041365,839.789922520929,793.607670795045
33053040590000,9159,361.5261,315.9517,14916,27733,48399,753.912908724624,946.588422518400,917.632976733747
33025013710000,9019,258.0807,118.6136,28545,51126,81094,1206.823720552396,1208.789261507110,1211.201124799143
33053032440100,6163,NULL,137.4275,12401,17157,84134,1480.613018520524,1478.999372129143,1483.768629186955
33025014600000,9763,358.7684,215.5203,1547,11899,16848,538.304872317092,598.183223811364,569.384835479256
33025014650000,9646,381.0952,257.6545,39966,69963,95636,681.403508771929,694.968443809058,671.345643797227
33053045150000,9462,321.4548,187.7272,25176,40228,56157,2190.799742906987,2072.789528911470,2060.732443597076
33105021350300,2348,NULL,NULL,4455,28297,58356,3120.326067694488,2642.868830106353,2638.159550373290
33061019250000,9785,195.4004,135.9963,14527,28091,45021,928.838215057990,906.035597096549,897.916375332121
33025017650100,7399,330.9484,222.0075,3238,28439,43741,587.142585430799,642.276422764227,635.887464783143
33105025570000,10066,400.8118,999.9973,47726,90685,145410,949.954308444874,1001.031339410473,1134.922183734205
33053043630000,6913,286.0765,348.2783,11810,16558,38815,1314.545684316946,1314.545684316946,1314.545684316946
33061025920000,9652,297.2394,150.9423,49205,76403,147700,871.699065892451,1043.751171069889,1136.100317066774
33025013320000,10257,290.1401,243.5739,22582,45108,77271,732.818905232698,727.920161176966,725.766103814884
33053031820100,6665,148.7502,181.4772,38527,70429,119038,1661.128456735057,1718.543338329953,1731.485479866134
33053043270000,9642,113.9797,238.6134,30353,55467,83825,1624.922658086870,1657.490636704119,1650.149902810265
33053046740000,9885,190.135,193.1338,41984,70217,98678,670.616239090187,446.774870123584,354.349275914634
33053037060000,9334,250.2726,348.9262,45248,69115,96844,1423.326133909287,1347.431030875452,1333.384900990099
33061024660000,6498,215.7109,169.408,26451,37307,77874,1358.971679381335,1365.569053708439,1166.067609991355
33105028370000,10226,257.9855,1957.721,30070,42239,64948,1006.942541335525,1015.753552729992,995.942800133022
33053036860200,4429,297.6893,291.9581,36525,59215,95403,1001.464218168507,959.296296296296,998.380069266003
33061016960000,5708,246.6278,NULL,38496,51130,90827,620.112379076637,675.503750551551,770.968623966094
33053034700000,9451,481.8494,NULL,51496,86712,137954,1310.019783544745,1310.029857348225,1138.994394712624
33053037510000,9556,449.5512,377.253,45988,69617,100221,2120.938628158844,2263.040924532495,2315.782953419226
33053048840000,10272,339.6739,236.0882,14431,14431,75138,1995.274839604647,2039.824797843665,2114.006621971107
33025018600000,10082,283.1652,235.8034,39096,67101,110189,988.968907178783,979.587985532316,969.040392248424
33105028060000,9407,279.1017,346.5014,41029,75307,134095,1368.601855032634,1204.989068303347,1309.132420091324
33025014550000,9329,372.8285,223.0219,10114,45236,89502,2030.654459138691,2166.007514336563,2453.780467584148
33053040900000,10702,381.9174,207.0406,3941,44290,69791,1552.507259567459,1563.311809728004,1502.729100833093
33025016050000,9589,273.1972,315.3595,36851,47886,85099,1001.804937794108,869.014758382098,827.385959675449
33105027910000,9315,409.5648,355.2932,54007,92109,135407,2115.368538386512,1868.010421736765,1667.657786235331
33025017290000,10035,334.961,294.0103,54664,94385,126937,1008.261893128414,1114.290264359273,1052.801786367398
33105026960000,10216,254.3419,224.77,39222,76999,115818,1488.545613523754,1482.709920397158,1551.011456290638
33025016200000,9198,308.807,249.8461,20253,37360,59620,1081.975603514458,1063.219288652814,1039.297658862876
33053040010000,3998,445.6544,401.8153,33232,55120,89056,1626.618885954985,1625.648993822715,1525.695814157352
33061018520000,9420,249.1949,208.0107,49152,77323,120094,1496.966445169012,1314.648224221309,1161.275227864583
33025015270000,9392,224.7932,126.7513,46824,71303,112423,775.594789536010,793.085554906920,787.161673179910
33025017240000,9697,272.7773,161.2986,39810,68558,92676,773.207701761573,781.773369758878,762.695676481550
33105027730000,9384,283.5402,204.8644,11825,24504,38070,1172.344183699217,1185.430463576158,1155.683751201834
33105021640100,4010,161.6977,139.0475,7366,16183,26226,4156.052703815536,4156.052703815536,4138.609828943795
33025018890000,8388,437.2405,358.4887,40661,66315,101725,761.469846121041,780.898459712710,761.162199178243
33025018730000,10144,332.8316,245.9939,18565,55969,75728,1241.736301116616,1269.978667541844,1050.048123195380
33053044670000,10049,302.5652,319.1513,25461,51694,80296,1672.041854798251,1738.731151748476,1868.650678994510
33053040710000,10060,355.6079,328.7986,41684,56149,98088,865.824553233599,880.990172571004,881.010040543114
33053048570000,9391,374.2115,221.4702,29402,65167,90504,1270.678127984718,1303.250128520020,1432.032330107412
33061018150000,9117,373.2504,287.6267,36125,64135,105486,315.596457237752,372.788635461243,305.660899653979
33061020440000,6510,199.274,147.7862,16477,30989,47671,908.904950225010,939.586645468998,948.170176609819
33053035650000,4366,440.039,265.7489,16191,29984,45630,569.466095089633,729.285520239065,606.826862640816
33053046870000,10078,359.9447,903.4647,61552,91880,122161,733.524252729550,651.497906981230,798.138159604886
33105027010100,9259,247.4176,182.0558,21770,34544,53043,2023.965141612200,2086.784911316512,2104.413585706704
33025019080000,8776,328.1817,269.2381,2393,4231,11213,965.643274853801,943.693693693693,853.795211411105
33105028400000,9550,282.058,220.8739,22065,27538,50119,952.525252525252,920.474568307294,918.442812387653
33053040340000,8179,382.9542,341.4156,14553,28116,45166,1250.537964955425,1527.906259636139,1509.877846478660
33053035780000,10018,330.0206,273.1648,15837,26086,42880,585.133526109882,562.684638109305,523.331439035170
33105023140000,10126,293.2861,2135.537,31362,51583,78664,1014.177624329684,1021.578924142800,1031.207998688739
33053036420000,4369,352.5587,295.2666,22131,34469,53860,1141.109969167523,803.205650638413,874.881985343703
33053048770000,9707,292.1524,345.0243,37070,61768,87208,1228.005038785387,1093.028378427989,1105.177141907426
33105026320100,10557,239.1639,177.5179,48624,76212,137861,1238.170181512957,912.058608058608,640.177690029615
33025013330000,9539,310.8829,266.9413,34114,55313,82890,978.745438406154,949.946309189788,926.884675790890
33061018740000,9441,231.9828,165.5005,49938,85710,106556,1008.143662560033,979.933002641242,959.883150477209
33061025110000,9711,39.08528,32.82157,32703,63143,101197,782.152750296794,824.122700239974,897.305133448963
33105029050000,9612,306.5657,226.1709,24950,38661,54858,1092.926077007262,808.275174476570,913.827655310621
33105022680000,9516,395.0271,33.5986,28503,50523,81723,1050.275904353157,1019.416280119863,985.054178602565
33061017310000,4229,350.2174,NULL,19387,41158,74310,534.052268532012,516.972905636873,471.615401475852
33061017540100,6090,177.2777,106.1355,11786,23244,37431,997.663230240549,1003.931379556826,966.655353809604
33061022910000,9777,266.3643,197.0687,49036,76211,132090,499.068391056554,414.986991451525,313.055714169181
33053039020200,2849,NULL,215.5614,40474,117176,225529,1550.136754112253,1372.429138047789,924.387923957939
33053045760000,4255,384.7735,318.3065,26138,43848,63826,1880.368318825983,1664.994069884134,1724.368935391415
33105030980000,9433,323.5795,111.4876,11624,23051,36857,1391.277128547579,1255.225669018772,1282.174810736407
33053043660000,9505,364.7042,293.8409,33896,46131,78894,707.618750649620,460.261602815218,473.867931341630
33105029070000,9465,327.794,229.115,15244,36273,54893,973.414917185357,1166.075733938448,870.290302655960
33061019400000,10236,213.104,124.7303,54447,88908,154772,486.267582161189,506.834910620399,513.209307750626
33053045190000,10018,333.4726,365.9129,66943,106096,151382,1204.655983417045,1172.820254093473,1127.379727838389
33061018770000,9348,258.5848,210.8108,70880,123188,189354,671.794078998222,542.498484641104,510.905756207674
33053043700000,10459,464.6151,222.7735,11550,85010,152237,2509.742392176895,2420.251275535926,2415.733255909903
33105021770000,9636,253.8339,231.6246,13973,23857,42992,1260.965557845157,1264.320029563932,1266.013025119874
33053049890000,9488,344.455,7.218535,55336,94033,148852,1098.655671519993,956.359382732712,1170.585068198133
33105023120000,10126,291.8433,206.2198,36640,63107,93046,1022.863842884361,1001.999020887728,991.617011333099
33061021170000,9679,179.2626,116.256,22774,40774,67346,968.104180428423,896.236235139429,908.009133222095
33105021560000,8510,349.9449,NULL,29549,52505,77424,2594.020605524303,1968.204411945939,1748.950412495229
33053041960000,8954,360.9222,341.2832,24903,36092,50996,2433.401739470341,2646.474060267163,2685.145402148283
33053039430000,9248,235.7037,168.792,27740,39561,70711,259.824261654869,303.750572368147,330.966113914924
33105027350000,9245,413.9617,381.7077,35577,62116,94713,1175.539752706771,1156.006568697629,1168.567545207422
33053037010000,9947,303.6212,367.7491,48091,79199,123951,989.280697863532,927.509490784925,979.272066407976
33105031020000,7947,498.2669,319.6403,17447,32321,46312,2184.654373853010,2393.017156594907,2386.098636232540
33053051310100,9142,411.8466,347.6251,13502,20708,35292,1246.878164022949,1205.930188915300,1218.115834691156
33053043620000,8712,342.6741,348.8893,55409,94873,150634,1273.776377491207,1259.663741767144,1296.788990825688
33007016560000,8542,218.5043,167.9055,12272,23681,34901,1649.554839931805,1561.052861511577,1456.911712979247
33053039150200,9431,193.6418,144.4433,5873,13704,22981,1979.390175042348,1680.137575236457,1910.228578725577
33105023340000,9578,293.9739,205.5701,13758,24616,40741,689.271730618637,501.942776404097,569.986232216613
33053039580000,9411,263.0114,220.2452,23159,43188,67207,877.895533686601,1244.942112033680,1317.282813664868
33025010440000,9641,215.8773,172.4621,10330,15769,23686,640.411422384625,641.384083044982,641.721282324848
33025007170200,6234,189.7053,NULL,21571,36095,58150,366.560892876682,421.475575803594,424.624652892173
35017241400000,5014,915.9565,NULL,5480,10368,18225,39498.177399756986,39035.722463934050,39706.573936082132
33061011450000,9139,253.7942,NULL,30145,61161,105850,860.040844111640,861.311035845328,862.341332929568
33053039780000,10932,286.2073,157.4226,97720,147866,209015,2521.600456384192,2203.423791721578,2213.098649201801
35017242260000,4797,683.2992,NULL,2943,6318,13238,18186.935740839086,33049.389272437599,26021.629629629629
33053049230000,4820,362.8102,373.5594,29633,47277,66376,1997.783524196527,2048.032658733605,2066.173312630083
33105028200000,9663,376.3331,280.2267,22522,46337,71179,1926.911702577101,1955.211106884747,2004.098078380053
33053046350000,9790,342.0642,176.1704,26514,46111,71523,498.769007965242,595.111583421891,625.746538032421
33105023920000,9721,244.8994,260.5273,11105,22195,34604,1098.815065594583,1253.075345976422,1109.197475202885
35049248810000,4884,528.8567,758.556,22163,37153,56255,4832.802359882005,4824.321748522777,5185.805170780129
33105018710100,6727,211.5574,NULL,16972,19957,38007,1061.379455811010,1029.643497932756,792.717416921989
33105025760100,9038,462.5182,384.2511,47102,82198,128061,1197.062423500611,1176.976772174750,1192.611680128191
33061015930000,9745,5.399568,NULL,8143,10351,34763,1090.543583145706,1124.845793239575,1134.594129927545
33105019640000,9600,304.4671,NULL,10437,24320,40995,745.817593092282,510.218393107593,454.296621767629
33053041480000,8213,271.1892,0.7297069,9581,20487,29730,757.985033765285,733.546617915904,791.307537135521
33023005640100,2356,122.2677,NULL,19615,39517,71375,575.802078626299,580.690485748695,557.064291624081
33105018320200,6935,446.5567,NULL,34568,51332,74738,1845.350179189698,2050.470909919489,1806.956163819715
33053037680100,10127,258.3978,202.1299,27279,59430,98478,1517.905195611674,1512.575171581230,1404.377629479181
33105021480000,9440,286.4638,342.321,24884,63266,117267,1360.521621455373,1531.859414594733,1361.189115909751
33053044630100,1480,316.1568,331.8532,45327,82842,114419,1829.843625761993,1913.587812992470,1888.096066829098
33053043810000,9883,357.9808,438.0227,22304,40175,67492,1190.467892306351,1010.277097440330,1115.499172642029
33053034460100,7790,1060.545,591.3414,83641,103173,143631,1022.478900670850,1051.381064873705,1106.272291958145
33105031640000,9542,351.1866,295.9235,16357,39557,81205,1244.833419136574,2207.960951464320,2832.976707220150
33053035040000,8949,216.687,NULL,18136,33324,48684,850.230898404701,1046.264588720385,839.435377150419
33053034570000,9771,241.6776,206.1295,23935,56151,96247,1366.296115318837,1449.230827237764,1520.385558690893
33053046660000,10093,297.3105,274.8355,54891,82722,111891,1190.129912574556,864.731417285576,979.122260479860
33105018330100,9665,363.5676,NULL,30987,62827,91188,654.925544100801,654.970244655058,654.962311557788
33053038770000,10029,439.5313,258.3515,18751,46649,68005,1514.476614699331,894.273480331345,1031.426735218508
33025010450100,9240,324.7498,NULL,37127,54068,89825,572.964669738863,500.415357387943,483.500765085489
33105023230100,9601,318.6506,236.1176,34475,60005,95008,1083.576520116729,1024.979926844499,981.113711677056
33023006300100,8966,110.8525,125.1945,8192,14559,20864,1235.588972431077,1102.398172820708,1106.789524733268
33053031930100,6496,305.69,280.3612,52540,100835,154871,1034.905908672193,1089.380030793817,1111.890226343373
33025009790000,9458,207.9909,NULL,49503,77219,119180,651.422812994865,615.105067260631,593.008488737383
33053031430200,7115,204.2185,NULL,31132,57220,101026,1149.741691726424,940.918163672654,1152.492950525506
33025008000100,9368,265.8144,102.082,20807,28708,48309,503.143907936884,490.168037182695,500.460193281178
33053030500200,9278,352.3655,67.75515,23246,80297,142729,1272.706395682627,1331.473530501492,1349.406671223992
33013013680200,5128,364.2954,205.0398,11914,31033,48595,1146.535056477053,1626.909518213866,2279.251300990431
35017242290000,4988,646.4581,NULL,0,0,164,931439.024390243902,1571414.634146341463,2110756.097560975609
33053038840000,9655,NULL,239.3762,14047,42431,70416,1183.036278599418,1070.812990872426,1041.537485907553
33025016070000,9771,253.9899,126.3541,44294,63099,96666,670.532952652866,660.186597608996,649.222591362126
35011233660000,3,NULL,NULL,544,1091,1803,344115.068493150684,377257.352941176470,388939.477303988995
35011233060000,4812,363.7275,NULL,3354,5224,8055,128637.413394919168,104178.452579034941,98872.391174716756
33089006250000,9387,288.4604,156.7716,27282,44460,68688,1105.433144333596,1063.770626310511,1053.368521369401
33061021270000,8682,185.4674,125.1005,22901,44745,76584,715.092129087229,693.811965811965,690.807544405786
33061018640000,6023,214.2475,144.3456,31713,48960,85048,714.130631445630,649.766253795363,664.388515223837
35011233230000,4150,510.6279,NULL,0,1092,1821,38376.373626373626,42285.557386051619,51995.606809445359
33053040020000,4065,395.6604,382.9478,25461,38720,67670,2057.748776508972,1496.975088967971,1318.703710960460
33053031450000,10050,372.9467,NULL,43031,63945,93577,740.014196296057,739.990860838693,740.030819973505
35017241570000,4983,836.938,NULL,6772,12641,21473,36289.343065693430,36028.440204910793,36047.341870391928
33061014520100,6308,240.2161,NULL,31893,53784,89191,1074.829404466501,1072.872117400419,1073.700587760746
35017242680000,5000,563.9739,NULL,0,0,23023,9023.538344722854,8475.550726069347,8228.918882801015
33053047210100,8439,407.3476,349.7759,33260,51102,70569,2248.895875439778,2363.817928471899,2593.672521563012
33025010480000,8031,357.501,NULL,56381,102933,150736,765.813547858897,831.026887752981,844.481500125849
33105018030100,7574,281.7147,NULL,37147,64340,96434,1466.043384631545,1796.224211755546,1969.445715670175
35017242090000,3041,665.7532,NULL,5066,9730,14972,12037.165082108902,12796.631473102061,8952.690819556806
33105017840000,4717,410.5273,NULL,11896,24799,37128,486.194029850746,398.740719857156,401.025502631223
33105019700100,6424,63.53372,NULL,6039,12309,23876,1996.131968145620,2073.562607887398,2196.465583069706
33053041070000,9083,312.9565,263.6919,15709,32899,51767,2725.423728813559,2231.058234189104,1898.990386937829
33061019030100,4633,352.422,NULL,2351,33493,67524,366.500089237908,346.068131168417,339.348789416222
33105027020000,9495,289.4342,174.7418,6257,11410,25699,921.455146754857,911.061588330632,906.442021803766
33105018610000,9866,360.3507,NULL,27975,44256,66802,799.952539155196,785.697887970615,776.262582809945
33105017610100,2874,392.0671,318.2801,35490,55131,83863,485.695435734420,400.282790196606,496.985066215835
33105021090000,9495,463.4829,NULL,14147,29044,44453,990.777866880513,1246.190858059342,840.133982947624
33053030840000,9215,202.6343,NULL,24390,36172,52287,1684.257602862254,1646.260940779034,1540.098400984009
35017240650000,4243,593.4645,NULL,6076,10766,16034,37415.268743580965,42111.491245723485,41242.214532871972
33025009450000,9144,55.84229,NULL,14822,23522,45048,426.292278238672,395.043121493762,393.113618876635
33105017900000,9266,214.9561,NULL,29420,54070,76358,1270.501388685864,1567.964292287870,1239.054476954394
33053031280000,8235,201.5761,NULL,54167,81575,128312,1048.865362936823,879.244146653617,823.785699780309
33053031100100,3969,511.3551,NULL,23607,34905,49916,2430.007010983874,1876.697032030561,1836.870419790740
35017242080000,4200,810.7654,NULL,3785,8572,14923,31540.352314625153,48884.473576403113,41407.794676806083
35017241750000,4975,857.6258,NULL,2606,5261,8513,98257.623554153522,112656.126482213438,116878.629224178962
33025016480000,9655,323.2857,276.4309,30956,50562,78997,761.732367927058,698.373603974691,701.501656001800
33105030650000,10331,426.8723,364.5044,55396,84088,118819,2290.955063656123,2521.101159114857,2657.321770655241
33025020470000,9823,287.339,224.0375,17937,34950,72384,660.688368235538,591.521700409665,595.678219940094
33105026170000,9686,275.8771,204.2093,12079,22008,36393,1815.956482320942,1833.865814696485,1840.135772828876
33105017570100,8040,322.559,NULL,23587,43804,65122,874.962132687064,874.915907969682,874.926457864682
33053044940000,9361,374.7524,225.1087,14357,31661,81246,2042.212597993531,1474.840144564915,1106.083983153329
35011234230000,4486,546.6502,NULL,0,0,0,1000000.000000000000,1000000.000000000000,1000000.000000000000
35073248440000,4182,328.8861,1309.969,16862,20022,31398,131.443298969072,131.443298969072,131.443298969072
33053049650000,9956,398.8651,391.5365,29057,41451,83192,1303.869948663946,1340.779196037340,1340.494667227340
33061024730000,7737,231.9987,139.8225,42382,69268,116954,481.251775400056,508.183043450356,529.084031895317
49021206640000,4987,779.5418,637.6208,752,1234,1863,3815.270935960591,4293.759512937595,4663.017031630170
33061015030200,5626,NULL,294.638,16070,36629,69786,673.674025859794,695.945255847206,695.365865644503
35017242320000,4628,841.171,NULL,5795,10159,19441,30055.327868852459,31071.286251937126,30415.683962264150
35051236910000,4490,677.3655,1634.214,6328,15296,28991,29321.868097191543,30819.892473118279,29890.053523639607
33025011740000,8979,137.0695,NULL,16532,23530,39778,398.694420495134,274.824766355140,265.364142269537
33025017130000,9831,92.13946,207.5819,32165,59040,98699,541.869441181406,449.658099504833,472.180451127819
35051236830000,4180,323.3264,302.5865,1496,3235,4365,159359.637774902975,185707.087959009393,173173.087981598619
35011232880000,4702,540.1967,NULL,0,0,55,4733638.888888888888,6804304.347826086956,9692456.521739130434
33025021190000,9978,234.9947,168.4355,26739,49731,87654,571.491292258158,746.495891735137,915.899030984567
33061012870100,9324,2.114421,NULL,5810,10389,35280,1056.013456686291,752.442699296867,682.214050706406
33013015990000,4531,500.7984,502.1706,6957,16432,34787,640.793201133144,635.992129559558,642.706131078224
33013015020000,6406,455.9103,NULL,10824,16066,26535,899.274360746371,849.050795279630,798.792590142242
33013016570000,8990,231.6768,263.0875,2197,5997,16808,678.017718715393,679.405204460966,675.915536060389
33013016460000,9025,251.3649,8.768438,19680,41343,61873,668.362870679066,683.995447961928,680.401858216565
35011233100000,4408,681.8688,NULL,743,1207,2130,144113.594040968342,162585.695006747638,196798.165137614678
33025020590100,9175,149.0656,285.8753,8599,17359,30638,353.737113402061,179.882044560943,178.123978646911
33025010280000,9796,129.5118,284.1338,60153,81520,141003,443.373597190096,226.137679417997,279.902914235366
35011234660000,4569,628.29,1511.497,0,185,365,580902.702702702702,1051886.486486486486,1433589.189189189189
33007017100100,6956,157.9793,268.6693,25442,37313,74911,432.287476535264,266.710787557908,200.822224990656
33025015310000,8515,130.5576,186.2771,29156,60786,98496,310.897632013706,364.247744845360,415.694882699958
33025020730000,9983,188.285,279.6464,13339,26175,45784,513.474144209759,611.894600111337,608.216507984106
33025011300000,9526,152.2775,NULL,43578,67682,124777,425.052102816224,226.952378234941,284.432511817889
33025014900000,10145,170.2896,202.3905,20216,30208,53482,178.742572359593,157.436517533252,128.808864265927
33025009960000,8611,163.7153,NULL,66183,122348,184215,350.408586412977,334.318664390690,308.553556049136
33025015750100,9765,165.9205,292.2251,15836,20821,37230,382.183186951066,388.674484191776,392.397069967163
33025015970000,9544,181.9983,255.1705,24607,54886,101248,488.985255854293,375.509555826142,374.568212297313
33013015160000,5479,558.261,NULL,17001,28123,41276,785.613359023763,785.508684863523,785.764668162872
35017244410000,4765,747.6105,1765.605,2418,3912,5764,96102.510460251046,110453.068592057761,116909.376401973979
33105020360000,9525,315.0168,329.6523,15775,31928,45235,692.627522563634,685.020033604756,619.469888910543
33025017110000,9281,134.3027,175.2081,35681,69761,106620,387.626353143594,376.654237040286,348.476780359294
49021208770000,3884,803.504,455.5518,16861,32857,51965,1287.305389221556,1218.307518447118,1086.688230903209
33025015280100,2148,217.5871,249.2412,34928,52548,88960,229.565897536175,147.492731253813,175.732936326156
33025013080100,4802,149.0159,169.1371,14943,29968,45398,382.235262736729,390.667434779030,394.231412701599
33025012430100,9044,221.1296,293.3573,12446,18258,30247,500.458463231248,503.835652060850,503.885301521287
49021210040000,3710,897.249,696.8326,6776,11436,16954,829.796448679081,641.836292767431,626.033057851239
49021206570000,3809,603.225,NULL,1799,2279,3188,2451.456310679611,2385.193133047210,2092.783505154639
35011233280000,4380,595.1304,NULL,38,38,64,349284.916201117318,647843.575418994413,938586.592178770949
35017242040000,4976,624.7028,NULL,388,773,1507,293534.059945504087,564874.659400544959,380035.422343324250
35017241700000,4954,855.662,NULL,NULL,NULL,NULL,3889659.090909090909,5330228.070175438596,7686561.403508771929
35017243840000,4416,657.6305,NULL,2978,7245,14685,33146.886016451233,34411.685695097380,34164.511005218969
33053031830200,9620,235.2236,40.31558,8960,51351,80394,1318.849381625441,1356.910917779683,1390.554598853530
35017244210000,4782,681.7289,1635.807,NULL,NULL,NULL,82889.655172413793,94205.047318611987,97486.016628873771
49021208380000,4095,762.3055,NULL,1750,1939,4527,812.581913499344,1281.512605042016,1724.789915966386
33105018510200,7064,313.092,225.4078,270,4507,42678,687.136834909422,643.500460960215,625.006431695394
33053030480000,4498,194.4375,NULL,13370,24829,37956,600.024351637647,600.000000000000,600.000000000000
35073247870000,4147,NULL,NULL,3964,9030,14066,1811.260904044409,2150.565938404843,2144.690090801421
35073248020000,4405,657.4216,1854.05,14913,26862,41272,4790.173237753882,5516.442189959769,5998.580828280221
35073247960000,4349,468.4091,NULL,6513,16016,26712,7000.756429652042,6915.537134535678,7137.403956187673
35073248120000,4628,1005.654,3183.44,25332,33152,58195,3414.915704675691,3839.209755175347,3876.867878405551
35017243740000,4707,762.2845,1831.242,3631,8388,12658,73642.309657639243,79205.372616984402,86703.804919066638
35011232840000,4635,884.4566,NULL,0,1,12,2022962.962962962962,3021020.202020202020,4253333.333333333333
35017241970000,4215,813.4338,NULL,3572,7538,12682,130783.405172413793,74662.326131991713,52523.104985812728
33105031010000,6770,415.7671,385.3922,19998,38247,52115,2137.541579639514,2367.644960281596,2518.848729236802
35017244010000,4834,621.7969,1719.472,4670,10018,14110,56456.893277630079,61583.083511777301,60376.847673875836
33105018220100,7954,264.5454,NULL,228,14457,76456,1143.015521064301,1170.580251102816,1239.812993383235
33053039140000,7616,215.543,277.3815,23950,40852,56810,5480.367520025129,3654.147368421052,3000.248023562238
33053038960100,7206,215.7092,187.309,5005,18593,33217,1709.304096238769,1666.735945131455,1857.889314100677
33025011910000,9884,246.4926,147.5945,11410,46298,84454,734.954030120142,687.940023594778,615.541160284338
33053031170100,10638,175.5598,NULL,9666,29669,48553,1735.124066490002,1353.925024030759,1295.055741638754
33053034260000,9627,470.2865,NULL,39262,58189,98520,916.004900848572,916.015470834319,916.022916281648
33105024540000,9100,474.9728,310.3065,54279,86021,131267,865.574541464179,722.368232427008,669.393319700068
33061017760000,9467,423.3144,NULL,9449,27927,56536,742.869552627768,758.818641891381,793.213551250135
33053028460300,6037,424.9303,NULL,33536,61472,76454,712.004692387904,712.030944335763,712.009140657886
33105018800400,4842,293.3929,NULL,34868,60943,88481,1296.190332781207,1359.885087490206,990.880522521412
35017243030000,3970,485.6228,1135.33,188,752,1503,736869.791666666666,607902.887139107611,594262.237762237762
35073247250000,4142,400.5949,NULL,0,9344,18670,5355.579868708971,4640.748740100791,4854.023972602739
35073248510000,4750,590.0041,1638.652,23436,44913,66120,2519.252006184200,2686.546700942587,2771.439161640327
35017242440000,4912,663.3972,NULL,8732,13108,18295,20111.030871998555,40014.804116266474,32196.268280383257
49021206460000,5207,41.1876,NULL,5018,7500,10406,1579.056505961638,1948.304247612775,2235.489721886336
49021207850000,4016,57.01308,NULL,2620,3506,4280,676.115802171290,978.850574712643,1192.975532754538
33061017280000,10799,89.14759,NULL,372,372,372,9317.241379310344,13790.322580645161,13790.322580645161
33025018400100,7344,146.4657,255.6565,3999,7991,12755,606.329113924050,458.832933653077,426.106526631657
35017241410000,4477,567.048,NULL,0,939,1510,312239.361702127659,300533.244680851063,349432.374866879659
33013015610000,5432,310.9788,422.8277,18699,24324,35945,791.075514874141,838.276053215077,905.235574094871
33013015410000,5234,588.3434,NULL,7667,13565,22058,1322.201442693026,1353.678775585469,1349.533627884143
33025011440200,3816,423.6328,270.1441,4666,7812,11379,1434.626519976838,1388.517528223410,1365.975995700722
35017245000000,4483,770.1791,9.892023,8674,18576,30779,12955.111726319952,14072.861424948120,14788.659355606562
35017242330000,4726,484.1329,NULL,0,2079,6555,33281.568627450980,38728.039702233250,39936.606815683400
35017245030000,4703,727.3297,1348.531,7588,14384,27346,9479.984603541185,9197.292454708341,9198.978887815647
33025015980000,9462,180.5873,204.1492,46339,66061,142118,443.061185099401,442.086243628812,475.841084183948
49021206520000,5225,738.9276,NULL,15901,24946,35977,751.489951489951,980.668804397617,982.453933714860
33025011500000,8936,282.2765,107.9691,18879,27998,48369,425.298421255294,444.926073273558,451.600425490764
