WELL_KEY,LATERAL_LENGTH_BLEND,PROP_PER_FOOT,WATER_PER_FOOT,OIL_CUM_3MOS,OIL_CUM_6MOS,OIL_CUM_12MOS,GOR_30,GOR_60,GOR_90
33025030050000,4444,327.3737,333.6445,21,26418,54303,1064.950495049504,1095.513001032572,1100.908067013937
49021211770000,9316,987.3014,517.9277,26556,47334,67948,830.976744186046,787.961239199961,751.607772629831
33053058420000,10326,740.9128,541.8617,39490,108641,176766,1312.687344208500,1351.196058038226,1365.979381443298
33105035150000,10054,635.3419,718.9532,59875,108488,NULL,1082.897273478380,822.878154231569,1086.732950384846
35017246680000,9408,1323.918,1396.627,NULL,NULL,NULL,17696.379282351031,14626.443040731866,13631.097848280194
33053066420000,9619,362.0701,271.1115,39330,57103,71401,2146.319018404907,2150.048922134898,2321.418591654247
05123385650000,4097,NULL,NULL,23346,44816,68167,2025.468164794007,2126.683244967859,2069.390095803535
35017246480000,4263,1177.916,872.4752,1339,2969,5337,156432.432432432432,157854.103343465045,188622.509423801830
35011234950000,10150,1524.266,942.7399,106550,188817,275657,2330.577658365195,2506.706535668517,2536.698232939568
05123386440000,5094,998.9905,767.8669,28174,41142,56176,1499.245852187028,1681.225672128179,1990.203733939092
35073249480000,4340,1027.06,1601.082,4391,6630,10712,3470.333333333333,4173.536779776816,6459.120929173309
33061021470000,3940,804.6294,1017.342,25274,NULL,NULL,570.219212261628,296.387216303844,296.387216303844
35073252220000,4882,774.7966,2559.839,32418,65555,98092,3323.706918050775,4422.421265530193,4258.257424743256
35073250000000,4930,1714.57,1428.313,49297,86258,134022,956.007935823341,1085.903407697965,1115.615533910141
05123376840000,4038,913.0582,1229.688,33647,58383,83393,1357.263170122553,1289.811752734673,1088.727638479775
05123376570000,5383,1214.107,755.7891,17980,32457,47962,3004.443347321648,3244.788483737353,3337.862758419877
49021215220000,9779,602.2467,NULL,8869,19650,40422,815.016322089227,821.407996312939,834.809672013406
05123410250000,4136,660.028,179.047,7426,21738,26946,2305.356859004927,2258.945998698763,2285.844046953605
35017247630000,4806,3452.213,2854.613,1975,5358,9725,60489.858012170385,70664.503569110966,70655.719139297848
35073252580000,13291,2373.713,1165.45,17169,32066,48826,2260.489907008391,2195.069355402727,2204.812081395844
05123405100000,8996,1067.651,807.6357,26250,44714,65399,4358.766491813702,4794.240719910011,5053.537665439347
33025031150000,9941,511.27,595.2384,36006,117611,229811,836.865466366591,843.027450441474,850.635187119119
35049250430000,10188,1063.581,726.4045,36536,53437,68778,9373.713991769547,10572.871462037712,11932.933728860209
33105039430000,9183,914.6339,813.8014,377,10838,43413,1021.126087372144,1966.738905116366,2308.425238202415
49021211120000,4458,667.2255,NULL,19661,35579,50591,422.113083994459,434.343434343434,429.733991149992
33053070420000,9542,411.128,930.0662,107616,194222,303033,3142.345679012345,2984.894086622524,2807.249814522617
35051239740000,4576,NULL,NULL,0,0,890,581074.792243767313,743629.213483146067,759036.827195467422
35011235940000,9726,1976.95,3056.226,29068,45845,55734,4639.147909967845,5146.293304613175,5507.800653704889
05123420600000,4015,NULL,NULL,20279,31103,44812,3325.154926014923,3357.861968472645,3660.141032595295
05123394290000,4751,760.3153,1142.27,22414,43355,61947,2037.333333333333,2228.457446808510,2320.923135609383
49021216800000,8851,977.9633,506.8105,38131,64338,96074,501.820352133691,514.876144318793,506.091611837990
33025026610000,10273,694.1443,359.0945,34249,66312,109653,856.894171318806,838.020030816640,723.902566106552
05123405590000,3688,722.4464,1072.315,7949,13112,21828,17709.200805910006,18076.254444883445,18679.605472478523
33105036890200,8999,405.846,767.2057,44794,73897,116939,936.760955251565,842.807696820368,775.103808545787
05123417260000,9185,1442.815,1414.56,47088,78953,111774,1924.219228413962,1905.237946475059,1968.215868837227
05123430430000,6984,NULL,NULL,12429,19673,49087,1714.328358208955,1587.305590584279,1072.053145582557
33061032550000,6367,1037.108,375.816,41250,66799,83762,536.225402504472,453.357384773965,339.190789654887
05123422980000,4873,NULL,NULL,5556,NULL,NULL,2086.865463249227,1082.234290147401,1082.234290147401
35073248930000,4882,751.3585,2241.587,32600,66800,122613,2133.574490889603,2442.745512143611,2139.529418676379
33053075660000,9381,17806.9,15908.39,110305,206556,321725,2232.436211114994,2223.164334491594,2003.971165486628
33025029370000,9979,253.7285,239.2525,25551,31929,32065,548.462723558175,548.462723558175,548.462723558175
33089008930000,9116,826.1042,1051.981,20219,52870,90808,1417.027289587565,1385.713636156959,1387.154466442847
35073252710000,4845,1467.128,2966.201,21686,31881,50508,1527.777777777777,1264.298467031952,1424.424778761061
35011235640000,10103,2819.295,1900.443,67552,130951,223995,5454.807500214047,5532.159383831796,5369.765099232714
05123413280000,4174,1056.479,1481.362,11611,23083,31471,2339.288094920677,2502.744320780606,2924.850918826822
05123417690000,7411,538.7282,1081.438,18841,47663,73493,1964.610469402801,2283.488918160471,2563.809130344970
33061039250000,8784,1941.471,1985.699,69088,147756,230274,794.788065053143,784.326725452496,740.968338444885
35011235820000,3089,1703.735,1381.259,10648,19322,26811,13003.642987249544,14200.348968490198,14761.672421558324
05123418500000,7650,1191.418,918.916,26762,51438,72169,3104.451666540699,3048.240752145173,3409.943001899936
35073250530000,4829,745.8782,2425.059,28862,29228,105457,2930.695686654623,5810.151121293563,8349.914085561968
33053066410000,9671,360.358,247.597,62420,102593,146934,2439.344482955883,2468.622018790652,2652.462079089008
35137274650000,10221,1516.571,2250.194,23240,42904,42904,45611.644759015840,49422.330097087378,52804.559057154468
35073250200000,10063,1975.971,1462.99,43038,72795,100074,2152.128681177976,2537.111179550354,2813.745238792850
35137274300000,10179,1019.864,746.2526,62351,90748,124801,4420.170882894957,4039.522500109117,3149.495499481036
33105040070000,9617,378.6106,309.619,16096,38556,67931,1196.942089836013,1140.959271502526,1035.927078701645
35073251270000,4712,947.7563,931.0248,19998,35868,54448,2516.393442622950,1449.219021173203,1052.536049208429
35073251460000,9913,1529.939,926.4346,32990,52457,86087,6067.642432118186,6059.102706711160,6314.273696017947
35051238460000,8048,933.896,1888.55,24336,56738,117247,11890.644063443138,11718.516209476309,12633.750372356270
35051238600000,7148,731.3296,1764.94,19357,36797,52205,1511.902956785443,1492.612783439993,1575.032909170688
33023013150100,6661,271.485,309.7226,16760,33000,53485,783.560452305015,818.125960061443,842.448348248812
33023003890100,1915,NULL,NULL,NULL,NULL,NULL,1000000.000000000000,1000000.000000000000,1000000.000000000000
33025025130000,9587,451.5012,1112.124,21183,43381,79260,437.184115523465,421.550337729173,415.787252005065
49021210790000,8976,1878.184,1100.171,48800,95900,145699,602.156192479621,549.287991498405,490.280373831775
49021222950000,9405,2391.988,1392.743,45438,82264,135994,848.196541079961,635.466351829988,599.093195423470
35051239050000,7543,2086.326,2240.638,49303,93365,154829,2196.390123230564,2427.360743053551,2457.546041616838
35073251330000,4965,2489.603,2310.594,29116,40315,69047,7357.020602218700,7790.945406125166,8271.459848503913
33025023090100,4756,203.7858,240.2584,10466,28338,46384,377.718120805369,384.994689728417,386.190689346463
35073250220000,4832,725.763,1613.249,10929,15623,20474,5398.183925811437,3399.561990509794,4742.245402141092
49021210940000,9515,1342.062,806.9395,38555,53640,80847,661.834120026972,658.249807247494,653.514467419172
35051239070000,4254,1017.698,937.7451,21564,36691,51983,588.823926242410,686.390532544378,576.156069364161
05123413360000,5682,568.3385,907.1201,21189,39301,55860,3157.700279354780,3557.092875318066,3853.236357726219
35137274720000,10168,1554.872,2373.382,20324,37792,37792,47929.202698850137,52900.886294855166,57783.714167012879
35017248750000,4833,2853.987,2532.769,17380,27343,38768,17229.706920362129,16627.264209868831,17272.209436133486
05123423360000,3955,1149.018,804.4395,16379,27747,39905,3228.115847705824,3754.972103708565,4099.789283564118
05123429730000,4297,878.6667,1035.458,43440,67951,NULL,1576.291600633914,1779.982380204542,1955.090696313633
05123430400000,7517,654.0016,1047.685,7013,NULL,NULL,1100.901525658807,618.365955789268,618.365955789268
49021210890000,9307,1395.369,1001.847,28530,43867,59627,625.911538199413,610.180948419301,639.431078831895
49021210860000,9365,1921.643,1273.19,49311,88048,129056,669.429391138029,697.546319479218,702.566683442375
49021210900000,8829,1204.301,778.8735,54787,93739,131766,785.919985822515,728.023070803500,702.122432008467
33053063960000,9315,738.992,459.5208,16041,45490,70257,1994.967932905772,2015.688138816258,2015.688138816258
33105036090000,9624,611.8054,1014.577,797,797,48291,1497.004818335720,1525.497581330083,1499.504066653441
33025023260100,5110,192.7923,225.6786,24572,54522,80136,288.189097628580,178.582904884318,135.333989919471
33105039410000,9044,912.8029,1483.745,10768,33324,NULL,782.231476661461,1415.472620237698,1624.091150913282
33025024150000,9012,360.3026,505.4537,30603,53596,78303,634.555870152103,651.573157315731,636.440871809953
33061039390000,9872,486.4038,418.1325,90224,183966,325266,1215.089274300080,1196.055475504322,1135.434398586799
35073251160000,4942,2575.282,2350.178,24536,33464,55089,9503.915148063781,17360.834282460136,14917.305013927576
49021211330000,9690,611.8026,NULL,17682,32008,48956,673.280782821418,626.595186760678,583.460884353741
33053070130000,4807,456.075,367.033,70545,97096,129460,1575.953180135984,1761.725448598956,1870.309731377135
35011235720000,4770,2402.693,869.8837,38721,58718,76504,2988.591784281011,3154.780048045876,3289.138054816504
49021210260000,9004,1299.222,847.0107,50591,74621,115104,635.171034075628,721.732920733158,729.349929973090
33025023440200,5483,200.6848,268.292,19889,51106,80066,346.213012397068,268.744917321767,247.041777348466
49021210880000,8667,1136.995,493.361,32840,44568,63738,719.503139134543,748.763080695301,746.089005042882
49021210660000,6906,1076.806,NULL,18683,49134,67265,1100.501151293512,1313.041295343291,1366.832314821032
05123429780000,10730,NULL,NULL,40170,107719,NULL,1617.945544554455,1671.338711882948,1247.278726443975
35073252140000,4809,705.7293,2442.607,9552,26144,51654,1766.492021909978,1817.738303727795,1981.112524139230
05123408380000,5524,1060.344,1529.483,21086,52525,79418,1906.190545880286,1775.248985614164,1819.273602624130
35073252470000,4777,2626.011,2495.286,47364,76690,105588,1427.585840895823,1559.307512777334,1638.043549911010
05123422830000,9998,NULL,NULL,26600,37343,60529,614.819392940530,615.231296931491,577.211628633948
05123391350000,4933,473.5431,798.5261,15860,29733,47455,2755.913091309130,2323.718202710198,2436.844479530844
35051239570000,4960,1672.217,1708.882,68386,80184,109311,2572.138352761322,3090.837305881320,4258.898020062585
49021210650000,6628,1154.768,NULL,22196,45276,69624,881.124800150474,847.135209021528,842.461005199306
33061030150000,10683,1234.91,1210.478,74780,NULL,NULL,1823.744387595280,1772.505610583331,1838.763990503415
35011235730000,9746,3057.916,2339.099,48811,80682,119657,6719.871229035775,7117.159477951592,7244.772608468374
35011235850000,9769,2572.282,2237.805,73259,105956,128360,3438.833773463707,3763.489443044573,4142.419295732418
05123421480000,5020,802.5804,1167.319,27021,46497,68842,3273.667923798472,3261.824658618642,3544.458415663732
49021210570000,9114,1274.359,805.5571,57880,69201,86722,772.361111111111,735.825949139111,756.133379405666
33105039600000,10050,865.3315,849.8481,3378,54655,112522,704.781406042317,957.015233388546,987.750530810331
33061035950200,9068,827.1866,931.7129,30842,61028,122044,2049.510910458991,1714.113631800843,1358.932648401826
33053062380000,9822,1407.543,709.1111,94611,160569,281197,1386.333710642426,1385.996984545797,1391.006423982869
35073251170000,9865,1512.315,837.241,39227,61175,80156,3854.990848937068,3576.598311218335,3508.659058788786
33053074210000,9647,876.3596,664.7406,69280,112432,188484,1399.992793571866,1400.008197729229,1337.995064049829
05123430220000,6892,289.9427,1533.795,10494,42140,67390,3205.973382853605,3366.550759053515,3717.657839853377
05123419950000,4173,1009.038,667.1207,18475,29402,41757,1502.604497522551,1719.976262888509,1836.409679234665
33053070980000,9197,767.1265,770.5186,514,30244,80716,3333.225094168073,4017.902599841422,4386.662175816773
49021210550000,6030,1106.864,652.499,15914,38751,57131,734.731172453592,648.552674055740,530.542540613916
35073252590000,10210,2355.183,2388.892,63679,111519,166327,2099.963444219201,2249.089953840957,2439.449997238941
49021210600000,9089,1117.623,483.1175,45908,64896,72662,557.873743959499,698.645070861236,792.626631415502
33105039590000,10006,911.8878,1487.456,644,17733,NULL,1133.973057759734,1246.836105009936,1241.977088233062
33053074110000,10210,687.0446,1091.44,78200,80152,276863,1412.244153950315,1620.149584741744,2288.506552562133
33105039440200,6944,863.5388,1484.099,625,42330,121294,718.348911050489,1092.655675160103,1004.563905650027
33053068580000,9276,767.4512,686.673,34955,68231,86890,2859.998904529769,1953.883871768612,1571.414918526305
05123409580000,4958,808.9689,1118.57,10875,25616,45839,6259.672619047619,6912.040919000503,7027.486910994764
33025024120000,9720,461.3572,1030.075,589,948,1215,1955.390334572490,2498.694516971279,2159.592529711375
35073252080000,4630,NULL,129.0564,19122,28286,39057,561.032388663967,574.439375441752,578.521034753070
35017248770000,4954,2425.53,2080.696,9152,19167,36743,16953.717095747758,16761.231403741346,14016.830294530154
05123399640100,5032,857.5561,1230.61,4038,10156,27540,15177.077675176534,15265.289785462696,15820.852162685603
35073252730000,4420,0.002081724,153.905,39797,49892,62133,764.338683938796,921.153146598763,973.515591627509
35011235900000,9608,2604.052,2200.829,82017,118843,143078,3432.612629774264,3914.246034074682,4383.023395320935
35073252670000,10081,2414.544,1051.004,21196,46517,73902,2854.028085735402,2907.335490830636,3044.548003633347
05123409980000,4839,437.3436,691.3254,9741,17206,27063,6603.196099674972,6279.656319290465,6494.510978043912
33053071380000,10655,224.6746,162.0987,41762,61856,89531,1666.587066577514,1554.155322911111,1783.963986919777
05123412980000,8834,832.755,1163.113,16252,56945,92023,2184.157289164243,2363.882806798039,2494.065318359422
05123407480000,5726,307.842,576.5311,23619,35173,45611,2194.604454685099,2379.941937186592,2627.633594105716
35017248950000,9847,2555.097,2935.981,1357,6265,23596,2773.564922685871,1527.709718819274,1026.980392156862
33105034660000,9565,520.1157,1306.174,49996,78759,106915,2250.472987176792,1930.633650519031,1829.746379710376
35051238500000,4500,958.2623,1021.931,63296,115768,173925,1440.970873786407,1696.950020053092,1737.626134698851
05123392630000,9526,NULL,NULL,18322,57909,102155,2330.429896038212,2361.833952912019,2400.064822817631
33053070900000,10070,691.2275,495.6066,58339,92590,134720,2497.476010732639,2462.721039335979,2460.703817343458
33053067220000,4247,691.6586,466.3102,45605,66968,93004,1820.769412320037,2003.591380686352,1953.364589703517
05123396230000,4675,715.4016,1121.814,16027,35041,56536,2735.076961581779,2641.849896411147,2536.395107315947
33053068690000,8776,703.5749,630.2292,26277,70324,104170,2368.108230499264,2158.176943699731,1977.756463889965
33061033740000,9666,363.5782,222.6674,43792,65059,92109,1051.142381600847,1038.841483928189,1022.391160869246
35073252460000,4892,2593.989,2313.142,32357,55893,83858,7938.251889705099,9109.840255591054,10235.706065280736
05123390870000,4297,NULL,NULL,8572,20529,29486,2223.832528180354,2239.308663859960,2319.896295057288
33053063980000,8637,375.269,249.1019,36297,54304,77242,1358.527412122088,1567.918449776410,1672.133542754867
35051238440000,4184,954.1153,1907.554,32891,72057,132276,1060.501588589197,1073.076101658717,1075.347510989663
35051238140000,4415,1228.801,1533.437,43942,77599,120779,2260.086121232196,2318.447340223289,2403.012464548726
35073249990000,10040,1107.975,767.7133,29824,45777,69196,1989.646858601616,2394.785764872521,2640.960300429184
33053070370000,9503,424.5721,856.9827,82138,157564,214825,1693.030103050916,1641.797948826390,1531.076710873353
33053061910100,1737,448.5135,389.4023,32266,47973,83999,965.970371288662,993.093784405965,1018.151269762573
33025027280000,10150,561.5599,477.6979,72989,120247,174746,1482.536731848568,1426.596405457933,1375.082846529693
35051240120000,7514,1924.617,1825.596,88891,138342,187935,3286.140333628289,3250.245637811282,3370.662206529145
33053068570000,9698,717.6315,1310.41,55003,98939,134808,2041.728874290833,2142.860342201917,2343.903580622513
33089008660000,9970,925.7734,1281.173,18837,67877,174661,1511.410246849131,1558.374620425123,1618.901573237916
33061038170000,13674,1232.755,1083.334,24370,68438,134201,1435.604960803019,1406.888564101149,1157.710810565489
33007018440000,9147,593.2151,800.1568,NULL,NULL,NULL,60.897435897435,60.897435897435,60.897435897435
35073251180000,4938,2489.466,2359.919,35181,52575,85983,3036.260101327303,3966.913959239362,5518.376396350302
05123401100000,4119,734.7173,887.774,13756,19125,25647,NULL,NULL,NULL
05123401100000,4119,734.7173,887.774,13756,19125,25647,NULL,NULL,NULL
33025021710000,9330,239.711,173.888,10715,22602,27585,408.061351881576,375.682382133995,273.828552199882
33053072530000,9706,360.7085,297.8616,67133,101407,133927,1617.824258269864,1234.784518035012,1280.830590022790
33053072870000,4872,476.6307,383.0503,72851,103504,126916,2018.993808979984,2079.982467507718,2510.185324694892
05123391330000,4909,518.9203,784.0546,13522,25692,41006,3381.401852822933,3570.386510041682,3699.771610492075
33061036350000,9404,1047.935,1012.406,47216,108022,NULL,1882.158378523902,1911.715105455660,1284.728150481292
35017248040000,4836,2377.432,2658.419,27169,43661,61066,7699.870139790695,8364.549728085537,8902.196873679763
33053068030000,9552,966.5457,604.7445,9697,54862,96349,1375.411719647644,1345.400199269345,1582.391389359602
33025027370000,10004,1102.814,560.2498,82369,132771,207242,1000.000000000000,1000.000000000000,1000.000000000000
35073252410000,10179,1086.66,1107.236,22,22,34037,2136.252340486821,1644.828394965209,1106.907981270058
35073251580000,9989,316.6995,547.6677,20020,30843,78005,6704.585229261463,12953.673163418290,18917.774003396942
35051239510000,7080,731.9529,1600.032,15351,32906,55229,31439.836593216142,33088.893451036748,33897.183229524960
35073251410000,4687,2672.303,2639.2,54468,71598,100936,4898.741921915031,4737.498947722872,3683.877197001931
35011235340000,9799,2054.741,2443.146,44139,65319,135690,17192.733665397011,17422.663228079003,18185.890029225854
49021219810000,8899,506.8552,498.3119,30938,NULL,NULL,560.121427513697,635.033199331496,647.273478380611
35051238510000,4377,964.1945,1555.177,39873,72350,117227,1806.453019402659,1827.803275399393,2445.088154891781
35011235270000,4572,2888.522,2615.468,25392,46228,71436,3537.893001307635,3537.893001307635,4005.922569361634
05123399460000,8296,NULL,NULL,36246,83938,151109,2500.159371015724,2949.743321453094,2829.090832844082
35017248820000,4965,3181.748,2604.835,4246,10461,16929,38146.200814111261,42781.333333333333,39643.024376807602
33053069160100,2996,771.3333,539.8054,50613,95400,131539,2325.828006972690,2201.475866569614,1954.196662996527
33053065770000,10055,430.012,280.6104,33787,42695,57263,2102.075846162098,2732.568690791622,2732.568690791622
05123416700100,3630,1058.293,898.0311,19264,30238,42020,5082.148281098992,5481.455343840664,5761.657725638153
05123381540000,4363,1024.093,731.2582,12555,19341,26588,5647.475941245990,6220.605355064027,6524.840101145322
35073252630000,9128,1775.44,971.1485,44594,88235,142375,2480.212355212355,2478.807896926451,2376.435940586814
05123389200100,3694,1081.331,NULL,26525,43444,60246,2010.887140239301,1854.307156841418,1776.588124410933
33053068550100,5967,744.4887,439.2459,55214,94522,162262,2153.617102500477,2434.419676448457,2737.217445505710
05123390460000,9265,522.6771,812.2839,28867,61887,99507,3009.791535060012,2954.810010809013,3278.861296184130
35017247810000,4446,2408.942,2400.584,10747,23846,36567,14857.068403908794,17699.044214779703,19630.441049293744
33053065800000,10426,499.3749,554.7104,35810,94470,169586,2190.662034172576,1737.670889700093,1748.482782134333
35011235910000,9755,2530.226,2178.4,105493,143149,167642,2622.276627285386,2660.745027654664,2335.633643938460
49021212470000,8627,2391.597,1441.097,43885,82829,128978,454.680977936791,484.513610787245,502.001091504456
33033003580000,9795,522.3277,20.04237,36872,72306,115579,711.829692154915,657.834252692408,625.866740138678
05123397830000,9465,754.1697,1143.314,22708,55658,81853,3134.950288138813,2900.949841693051,3166.223338751785
33053060060000,9121,984.9637,1304.623,82562,142830,166986,2320.790187376725,2319.449782218806,2416.434587884919
35017247680000,4920,2417.946,2234.748,23614,41789,65039,5185.760303956388,6194.688952625853,6616.489166360631
35017247050000,4896,1988.636,1897.236,3933,6736,11616,16280.217644772638,15213.571288487938,16781.590084643288
35011235890000,7037,2638.7,2230.444,45940,78921,118012,3287.718117039780,3622.228800736793,3850.147028178471
05123430020000,9200,1089.503,851.1539,47046,100274,156629,2816.580265354538,2872.134018480540,2886.298763082778
33061035180000,10002,311.6347,770.5365,1097,34299,118434,1391.750841750841,1373.735665234599,983.387045526757
35137274330000,8858,830.2755,615.4714,62741,103070,156662,1229.071776346788,1268.188896931411,1353.108871958712
05123429420000,10053,835.7866,1014.413,37000,100914,175736,1571.316397228637,1553.904483798040,1519.776574772350
33053062330000,10430,987.7308,508.8763,80642,136460,242369,1450.769741942629,1443.195704499166,1454.175477371983
35017248090000,4810,2402.45,2643.189,31914,56033,82112,6609.066896000982,7188.855911243021,7717.780300573034
05123376590000,5451,599.4661,397.9212,14422,26544,40886,2736.413043478260,3017.085342129747,3155.906842041752
49021210270000,9549,1304.095,894.3918,59184,100501,138579,716.090839853216,571.531779175697,680.572109654350
33025026030100,9279,488.6558,193.1509,29308,59722,99914,528.901936115188,487.922927998524,461.955779991811
35017248410000,4813,3585.362,2867.28,6524,16199,24502,27992.628550880978,28069.133707984307,27741.671394990678
49021211800000,9445,1296.206,812.3987,67978,117113,159363,1169.257483049446,1167.576317263992,997.628774676456
33105040310000,9159,776.0209,1030.926,91124,144260,219554,1655.438469305854,1068.967408443365,930.594685144293
33061037400000,8047,1684.214,921.4476,65902,156286,239066,588.872119347535,579.478896201920,600.460258452823
35011235230000,7594,1530.185,2569.028,0,0,0,1000000.000000000000,1000000.000000000000,1000000.000000000000
49021211780000,9014,1350.577,838.8643,59696,119579,172269,809.819371143982,893.786771260474,921.012641317235
33025026010000,9773,353.3584,1089.634,30260,63508,121357,493.809665871121,536.360937963787,574.752148050231
33025023290000,9088,286.7419,197.9464,18609,41036,68532,591.787160208212,589.606181455633,588.888393454318
35051239480000,7837,2285.309,2936.18,0,0,0,1000000.000000000000,1000000.000000000000,1000000.000000000000
33053068730000,9582,1467.816,943.6231,71624,126353,239497,1400.006155361319,1400.004025602834,1355.058924978442
35073251970000,10154,2296.198,1126.572,20170,82021,224339,873.261095864483,830.327430473021,831.166224323661
33061035770000,9877,777.0927,649.6371,2245,48551,130138,1041.110606123207,1177.109156859163,1215.707641713207
33025017430000,9408,212.9905,176.1762,23022,54330,94267,460.777851021753,514.547102942388,548.051075268817
49021210870000,9484,1348.694,980.2756,58694,94185,128040,599.872134441501,636.627121558224,652.263937180138
49021223030000,8161,2202.056,1387.139,57777,103462,156977,542.961336657611,472.573930674489,517.342422232846
49021210840000,9369,1222.949,854.8671,65949,89063,124862,634.000586596275,655.794763496998,670.942698145536
05123374550000,4117,1027.307,1458.807,24972,45339,67283,916.126315789473,953.737509607993,998.895719070931
33023013960000,10027,267.11,266.0948,14716,27929,48073,854.511970534069,853.611111111111,837.723554692915
35051239100000,7511,2079.319,NULL,42982,81615,141432,2437.677923527770,2365.228951255539,2210.878039725264
35017248060000,4850,2484.769,2063.456,18693,21735,36474,2218.116035663522,2407.637783885433,2514.524153426416
05123364910000,4186,NULL,NULL,14574,25955,37013,1783.164273481754,1597.769977286805,1584.685572087718
05123405770000,4702,758.5859,1151.276,21016,40868,61717,3353.069946836234,3282.140258577265,3360.638339687905
33025027680000,8837,302.4518,359.863,3502,22415,47530,479.452054794520,464.321407155706,387.299740918944
35017248960000,4795,2671.534,2562.849,31321,56599,87151,7827.032967032967,8169.744672681896,8601.754725858680
35073252620000,9308,1700.541,891.4295,42504,85134,123489,3333.385785470757,3174.008616899674,3300.042105263157
49021232450000,7514,825.1177,NULL,NULL,NULL,NULL,616.258741258741,616.258741258741,616.258741258741
49021212030000,9457,1307.239,835.6952,41501,46294,67820,843.114626115882,916.221998180342,916.221998180342
33053066290000,11302,460.9566,418.3991,64835,99935,178024,1194.839857651245,1216.139065229432,1214.652579625202
33053066170000,7511,1032.892,823.5292,17209,73306,122095,1493.198263386396,1602.271545898742,1633.795033602509
35011235700000,9547,2056.161,1728.687,95170,142256,176353,7753.385951802727,8238.805564243075,8587.338446989597
35051239700000,4941,1840.273,1874.897,5599,9532,15866,14474.370423289873,27267.369173066619,41330.058939096267
35073252180000,4882,1882.913,2310.115,18358,30800,43864,6127.128482972136,6725.379947670210,7489.739783443939
33025023080200,4231,438.8704,1087.68,14755,28751,47288,373.273273273273,260.134273816605,293.037214885954
33053075800000,9499,437.1183,696.5105,69907,146348,262055,1774.518732531482,1872.283402339924,1816.174015176813
33061038680000,9873,1002.809,990.3627,2255,21631,NULL,1199.680016515276,1207.544556284052,1207.544556284052
35051240210000,4813,966.8811,1003.104,32185,52512,81476,3182.079736950267,2467.491075981642,2301.040857542333
35051240140000,4445,1502.294,2351.175,20149,36302,54637,20055.431727880608,21752.029001190347,23718.167889686315
35087220390000,4312,1152.249,2821.853,50303,77308,109748,2838.149737720553,2818.812140240711,3159.254915213804
33013018180000,5593,209.8155,181.1873,18459,40889,67687,2782.396088019559,2659.343810944132,2744.764133812194
35011235060000,4852,2089.427,1509.332,35156,50050,63221,3467.030269975456,2717.024793388429,2337.865513710319
35017247200000,4722,3645.965,3090.519,3701,15712,31706,64975.998098859315,34977.484968658052,48287.698412698412
35017248350000,5027,2360.435,2220.427,23914,34894,56042,4456.266078647556,4686.433354936271,4996.930097490147
35073250210000,10087,1957.876,1400.042,54978,94246,149008,2138.676631119321,1116.226580475512,1635.186344613965
05123410690000,5324,529.4805,746.246,12769,46544,91030,3153.914734965148,1696.960446557062,1204.401250425578
49021211080000,9159,1431.922,1010.326,3612,6914,10264,814.710836608646,757.899231426131,699.889258028792
05123390750000,4161,1069.035,740.6549,12065,21012,30841,7351.863258392362,7957.647058823529,8373.850515107515
33105030570100,9745,310.3561,210.2926,11096,26418,52095,1235.455974842767,1334.518496104092,1205.086861541662
33023013730000,9666,273.6691,344.3954,24802,51242,76489,657.148070431529,691.234470518635,640.204006308089
05123401450000,10176,964.8812,712.7322,51910,90740,134400,3393.167672352354,3646.200382084483,3817.651376837508
33061038120000,13674,783.8126,676.9955,48008,85247,185856,1284.961374629990,1331.357133651243,1412.473802566965
33105038460100,10182,623.308,952.0449,50385,102852,171172,1343.538661425192,1378.707435126548,1353.140160390746
33053068180000,10280,1152.227,1826.614,52823,104701,192543,2165.847273655982,2039.361046431995,1941.807629157279
05123408860000,5601,285.597,1191.802,22958,42196,59169,2953.680468423253,2800.172080017208,2824.940884598984
35017248220000,4820,1847.596,1974.655,18806,40184,62964,8126.830788407603,7113.636363636363,7115.340886815384
05123410000000,4610,576.4642,810.1368,20032,33254,50776,3277.680613480425,3493.214042004700,3564.148779288874
05123415370000,9263,903.9597,816.1335,50734,80938,103780,3414.658678444920,3621.871803188702,3957.559428265688
05123417970000,4796,1040.196,616.0407,25743,42069,58746,3283.051650608118,3805.503114970738,4054.586401658683
33053054400100,9138,180.7078,400.3247,53109,71070,99150,1317.993110149280,1167.251490098058,1159.049360146252
05123417810000,7547,654.0544,1076.722,15384,28322,43897,1393.865207373271,1117.714085371198,828.913156526261
35073250030000,4557,1776.988,1472.491,12586,23303,38506,3199.027158492095,3156.212303980699,3108.632971506105
05123417290000,9145,1040.053,1097.693,34252,60040,86656,1913.693144462375,1899.791231732776,2025.374336618650
05123393930000,4215,937.3231,576.9964,18362,30919,45073,1775.276214300604,1694.256348246674,1869.755911517925
05123416440000,7672,623.7055,972.0048,4776,17080,36695,1738.562091503267,948.143037829136,647.557719491126
33061037160000,6701,1703.629,1291.176,55692,83033,154177,763.351058623951,795.477397246219,851.702219349278
33023013920000,9645,279.4541,299.7955,11492,24901,46112,977.266187050359,963.199591106567,946.772997032640
05123380140000,4566,600.159,851.7245,15709,35968,55210,1480.631276901004,1618.291318019506,1715.991672231606
49021219800000,10201,792.9547,510.6987,40870,NULL,NULL,444.819819819819,487.786283790222,500.782663992564
33025029430000,4740,329.8175,293.0575,5135,11400,28293,1398.529797847203,894.028103044496,705.648950610838
