"API","LATERAL_LENGTH_BLEND","PROP_PER_FOOT","WATER_PER_FOOT","OIL_CUM_3MOS","OIL_CUM_6MOS","OIL_CUM_12MOS","GOR_30","GOR_60","GOR_90","BasinName","StateName","CountyName","LatWGS84","LonWGS84","BottomHoleLatitude","BottomHoleLongitude","CongMeridianName","formation_alias","operator_alias","OIL_CUM_3MOS_NEIGH","OIL_CUM_6MOS_NEIGH","OIL_CUM_12MOS_NEIGH","case","neighbors_count","GOR_30_NEIGH","GOR_60_NEIGH","GOR_90_NEIGH","WATER_PER_FOOT_NEIGH","PROP_PER_FOOT_NEIGH","neigh_count","my_qi","my_di","my_b","p10rawcurve_seg1","p10rawcurve_seg2","p10rawcurve_seg3","p10rawcurve_seg4","p50rawcurve_seg1","p50rawcurve_seg2","p50rawcurve_seg3","p50rawcurve_seg4","p90rawcurve_seg1","p90rawcurve_seg2","p90rawcurve_seg3","p90rawcurve_seg4","month_1","month_2","month_3","month_4","month_5","month_6","month_7","month_8","month_9","month_10","month_11","month_12"
"30025409010000",4463,602.4866,814.348,32204,52368,61978,4428.35869213338,4459.23808711232,4690.54872945194,"PERMIAN BASIN","NEW MEXICO","LEA",32.035591647,-103.69696492,32.0491,-103.69573,"NEW MEXICO 1855","BONE SPRING","CONOCOPHILLIPS",23315.5714285714,35167.0714285714,49172.5714285714,3,14,3772.63322817955,4131.23059220963,4367.30105930149,686.351342857143,587.496014285714,14,2321.5470740892,0.999999999898359,1.3,16542.52,6732.10666666667,3543.3,10454.46,8468.05,2613.16666666667,408.5,3053.76666666667,2569.68666666667,4.61,0,4.61,2279.86666666667,1204.43333333333,1185.76666666667,73.7,100.3,6.76666666666667,263.733333333333,16.7,0,270.633333333333,513.133333333333,107.133333333333
"30015405460000",3957,472.649,357.4833,9445,15400,22990,2067.5,2355.34158642824,2223.73368723734,"PERMIAN BASIN","NEW MEXICO","EDDY",32.851944109,-104.053826532,32.85157,-104.03748,"NEW MEXICO 1855","YESO UPPER / GLORIETA","CONCHO",10063.9333333333,21123,34039.1333333333,3,15,2291.53677733947,2367.04684761453,2404.63678686607,433.23298,541.630086666667,15,274.970759417034,0.992312069976054,1.3,4909.6,2343.82333333333,1844.54333333333,4466.09333333333,2528.43333333333,925.9,961.65,2016.9,1005.43333333333,339.946666666667,313.376666666667,693.886666666667,275.666666666667,238.033333333333,156.533333333333,116.866666666667,74.3666666666667,56.9666666666667,60.2,49.3333333333333,66.3666666666667,55.3,47.7666666666667,49.2666666666667
"30025408770100",4607,639.9105,443.9428,31282,46342,70960,1225.02184678124,1229.79041916168,1289.49555655009,"PERMIAN BASIN","NEW MEXICO","LEA",32.269399948,-103.621935007,32.28198,-103.62164,"NEW MEXICO 1855","BONE SPRING","CIMAREX",39755.6,65120.8,96085.7,3,10,1193.07372940121,1146.49304452327,1184.43038272704,622.3582,848.89549,10,469.894854505975,0.860127011958838,1.3,10436.4166666667,5225.61333333333,3971.67333333333,9073.60666666666,5200,2617.75,2257.85,4785.83333333333,2426.86333333333,1447.67333333333,1004.6,2404.52333333333,560.733333333333,425.066666666667,358.8,225.233333333333,168.4,165.966666666667,99.0666666666667,353.066666666667,265.4,201.766666666667,178.733333333333,201.7
"30015402210000",3848,591.8997,380.7247,21811,33385,51893,2062.08974496933,2129.89239683103,2244.6471963688,"PERMIAN BASIN","NEW MEXICO","EDDY",32.628886773,-103.83247994,32.62864,-103.84684,"NEW MEXICO 1855","BONE SPRING","DEVON",21370.8,31322.2,48469.4,3,15,962.823629356521,967.355405844953,963.285255844025,401.567306666667,439.34948,15,666.271244279432,0.97709014497912,1.3,3671.96333333333,1711.86,1658.37333333333,3475.31666666667,1951.5,1103.9,1187.68333333333,2356.05,592.386666666667,578.613333333333,664.226666666667,1284.78666666667,638.766666666667,562.066666666667,431.1,394.666666666667,385.333333333333,264.633333333333,248.533333333333,248.6,200.733333333333,168.166666666667,158.8,137.8
"30015406270000",4090,521.5705,383.9616,27318,43788,57927,792.888563049853,694.200286859622,754.228074414109,"PERMIAN BASIN","NEW MEXICO","EDDY",32.650501655,-103.84875714,32.65042,-103.86411,"NEW MEXICO 1855","BONE SPRING","DEVON",20492,31842.5714285714,47664,3,21,1083.75091099257,1055.06201514423,1062.50531263242,403.135152380952,448.694357142857,21,333.428648385878,0.8687180826964,1.3,3886.30333333333,1834.55,1753.28333333333,3690.20666666667,1985.5,1056.15,1073.93333333333,2182.31666666667,655.933333333333,466.946666666667,474.12,962.64,432.6,196.6,203.266666666667,206.466666666667,179.566666666667,129.133333333333,211.7,234.7,146.133333333333,150.633333333333,147.733333333333,154.233333333333
"30025407930100",4460,667.3333,413.9582,34399,56035,88118,1336.91145305445,1374.69472102198,1381.16061323181,"PERMIAN BASIN","NEW MEXICO","LEA",32.238543261,-103.63478047,32.22567,-103.63413,"NEW MEXICO 1855","BONE SPRING","CIMAREX",43224.7692307692,70899.5384615385,103393.923076923,6,13,1679.40107448677,1664.72059392559,1605.07383946292,372.308493392308,619.217023076923,11,913.590703623247,0.999183910776319,1.3,10234.1333333333,4760.63333333333,4204.82333333333,8868.26333333333,5802.56666666667,2741.33333333333,2642.93333333333,5309.36666666667,2605.23333333333,1053.53333333333,1413.78,2494.32,967.3,496.2,326.3,336.2,256.233333333333,364.866666666667,296.266666666667,324.933333333333,184.033333333333,196,181.533333333333,142.666666666667
"30025406160000",4230,840.7276,675.2142,23733,46348,71306,654.51157838701,797.16058353362,863.765642775881,"PERMIAN BASIN","NEW MEXICO","LEA",32.523220658,-103.490156176,32.53579,-103.48999,"NEW MEXICO 1855","BONE SPRING","CONCHO",34506.25,60465.5833333333,88145.1666666667,6,12,890.790710250474,961.828410504765,953.470615080536,553.708796335333,849.624441666667,9,136.287111804352,0.0913999908820115,1.3,6132.36,2769.40666666667,2600.85333333333,5694.29,3535.03333333333,1323.16666666667,1277.96666666667,2740.28333333333,1452.5,764.8,680.303333333333,1523.36333333333,245.9,229.5,233.233333333333,239.133333333333,196.2,146.566666666667,55.9333333333333,37.4,49.2,41.7666666666667,40.5333333333333,39.3
"30025409700000",4309,744.3984,562.7416,27043,43814,61708,498.636673483299,529.371517935685,585.327071700624,"PERMIAN BASIN","NEW MEXICO","LEA",32.523386849,-103.4944395,32.5358,-103.4943,"NEW MEXICO 1855","BONE SPRING","CONCHO",37757.4666666667,65795,95076.8666666667,6,15,949.107762274775,992.895706757888,986.857500441595,507.2851495596,818.186473333333,11,186.164817461083,0.811632278402579,1.3,7207.3,2993.86666666667,2866.94666666667,6174.90333333333,3861.76666666667,1771.96666666667,1689.1,3689.1,1556.83333333333,932.466666666667,792.933333333333,1847.82,195.066666666667,166,166.566666666667,125.633333333333,112.066666666667,54,78.7666666666667,101.566666666667,95.2,114,189.066666666667,127.233333333333
"30025404050100",4464,656.4595,512.424,28601,46580,79969,474.593402554442,481.403069816677,412.182323284288,"PERMIAN BASIN","NEW MEXICO","LEA",32.682980593,-103.532449676,32.69591,-103.53208,"NEW MEXICO 1855","BONE SPRING","DEVON",26487.1764705882,43135.3529411765,62975.7058823529,6,17,593.921064847024,590.948228086323,587.818021232679,369.674355858824,646.073341176471,14,156.584767095799,0.916507988922957,1.3,2767.56666666667,1106.62666666667,890.5,2108.59333333333,1111.31666666667,503.133333333333,397.95,944.45,484.03,132.583333333333,87.3333333333333,237.716666666667,172.166666666667,161.333333333333,67.1,71.6666666666667,111,90.2333333333333,53.4,0,11.2333333333333,100.1,69,69.3
"30015399190000",6802,494.8986,232.4417,39264,73217,107844,1704.24196921757,1744.50884685784,1740.96971531095,"PERMIAN BASIN","NEW MEXICO","EDDY",32.190211005,-103.782603228,32.17577,-103.76601,"NEW MEXICO 1855","DELAWARE","BOPCO",32525.0909090909,56774.3636363636,83873.6363636364,3,11,1967.27260559558,2019.93777240195,2102.25679558718,261.283183545455,536.251954545455,8,1058.95514573071,0.6466560785832,1.3,14637.53,9874.68666666667,7577.56333333333,17167.1366666667,6719.93333333333,4824.28333333333,3465.18333333333,8316.71666666667,2121.26333333333,181.476666666667,859.473333333333,1122.18333333333,1059.3,846.866666666667,778.466666666667,825.2,839.366666666667,944.733333333333,716.333333333333,589.033333333333,680.933333333333,738.333333333333,886.833333333333,654.866666666667
"30015411560000",4166,506.8173,354.7521,45061,64326,82259,2482.75862068965,2576.60167130919,2973.16967443134,"PERMIAN BASIN","NEW MEXICO","EDDY",32.600333483,-104.07196382,32.59996,-104.08703,"NEW MEXICO 1855","BONE SPRING","MEWBOURNE",23356.9411764706,35946.2352941177,50148.5294117647,6,17,2946.58498084921,2989.64702021453,3183.57310825875,335.31136,459.987870588235,15,1987.20011379877,0.997930011323585,1.3,10641.84,6551.90666666667,4969.76666666667,11385.5233333333,5680.86666666667,3231.8,2416.98333333333,5569.61666666667,2460.13333333333,1351.78666666667,1163.21333333333,2488.82666666667,2064,988.5,1291.4,957.833333333333,785.6,669.4,620.6,215.366666666667,188.433333333333,394.233333333333,427.433333333333,493.933333333333
"30015399690000",4000,285.8181,433.9064,12374,19901,29730,1896.96169088507,2018.70708027469,2067.32320230919,"PERMIAN BASIN","NEW MEXICO","EDDY",32.697558844,-104.441316746,32.71057,-104.4405,"NEW MEXICO 1855","SAN ANDRES / YESO","CONCHO",11093.3636363636,19990.4545454545,31013.1818181818,3,11,1276.70943554766,1222.98111348302,1243.00106413029,426.261672727273,433.245632727273,10,249.748920523477,0.757252317350267,1.3,2504.12666666667,1657.97,1918.04666666667,3649.51,1515,518.166666666667,715.733333333333,1275.36666666667,934.633333333333,122.636666666667,141.14,271.303333333333,287.2,281.133333333333,243.366666666667,130.266666666667,127.266666666667,125.533333333333,102.5,93.9,87.2333333333333,109.866666666667,101.6,97.5666666666667
"30015403590000",5166,433.1911,350.3365,11634,17796,24205,2503.72736954207,2044.55140071578,2549.61832061069,"PERMIAN BASIN","NEW MEXICO","EDDY",32.853758178,-104.05360024,32.8536,-104.03751,"NEW MEXICO 1855","YESO UPPER / GLORIETA","CONCHO",9183.71428571429,19209.2142857143,31243.3571428571,3,14,2353.86596533615,2499.0917749329,2497.65321271136,424.753692857143,538.705378571429,14,372.720789121692,0.995161582606999,1.3,5003.44,2364.45,1844.54333333333,4488.83333333333,2526.51666666667,1019.88333333333,982.283333333333,2129.3,942.243333333333,367.863333333333,284.55,679.276666666667,391.833333333333,160.4,238.233333333333,330.766666666667,118.9,152.266666666667,80.0333333333333,72.7333333333333,96.5666666666667,81.0666666666667,66.3666666666667,55.9666666666667
"30025406840000",4055,882.2891,0.2590879,17262,26899,35989,2706.3869543061,2669.2198357549,2832.80575539568,"PERMIAN BASIN","NEW MEXICO","LEA",32.065661324,-103.661584807,32.0786,-103.66117,"NEW MEXICO 1855","BONE SPRING","COG PRODUCTION LLC",23919.9,39497.2,55282.7,6,10,3962.03932140507,4121.94536956878,4196.74511488915,501.88518025,605.52283,6,440.443905779901,0.379776721437586,1.3,14301.65,6861.56333333333,5300.24333333333,12867.1266666667,6503.5,2921.31666666667,3097.8,6230.43333333333,2497.43333333333,246.54,960.093333333333,1329.39,1062.16666666667,64.6,513.9,440.7,374.033333333333,329.866666666667,315,286.233333333333,258.966666666667,251.3,212.266666666667,159.733333333333
"30015394690000",6568,1427.148,8.080319,13850,23378,27620,1891.49043303122,2170.59336823735,2417.5774392661,"PERMIAN BASIN","NEW MEXICO","EDDY",32.178001023,-103.77981216,32.16689,-103.76621,"NEW MEXICO 1855","DELAWARE","BOPCO",26902.2307692308,46068.6153846154,67574.3076923077,6,13,1904.70596624672,1946.77118738055,1950.74210597756,292.825361538462,432.350238461538,12,498.504466307888,0.796954446336784,1.3,14199.9433333333,9315.95333333333,7113.11666666667,16217.9,6179.45,3747.51666666667,2307.76666666667,5978.63333333333,1661.22666666667,6.40000000000001,285.156666666667,352.17,500.866666666667,494.133333333333,428.066666666667,453.933333333333,368.566666666667,151.6,170.533333333333,138.466666666667,160.833333333333,136.233333333333,115.8,70.8666666666667
"30015412500000",4319,373.0483,346.8187,17707,28406,39710,3889.85014676348,3364.62986598596,3644.81769766489,"PERMIAN BASIN","NEW MEXICO","EDDY",32.611393864,-104.054257404,32.61089,-104.06985,"NEW MEXICO 1855","BONE SPRING","COLGATE OPERATING LLC",21477.8,35563.8,50945.6,3,10,3747.09962195714,3775.94032507698,4007.05884114818,330.934792,451.54714,10,533.118557682778,0.379378084465116,1.3,10267.45,5912.66,5269.69,10752.8366666667,6901.6,3698.85,2937.6,6240.08333333333,4198.38666666667,2249.48666666667,1931.18666666667,3923.40333333333,839.3,566.666666666667,670,471.1,201.933333333333,146.3,298.9,390.066666666667,664.4,419.266666666667,77.2666666666667,209.633333333333
"30025404060100",4564,617.923,398.2503,54609,101442,140955,801.524550946762,704.583209098266,766.585206907787,"PERMIAN BASIN","NEW MEXICO","LEA",32.538641844,-103.504099922,32.53841,-103.48865,"NEW MEXICO 1855","BONE SPRING","CIMAREX",49159.1428571429,78886,112563,6,14,1002.20799072405,1041.60947404578,1042.02290762261,452.658192528571,699.653885714286,13,492.617988623449,0.67692778452114,1.3,8873.88666666667,3434.30666666667,3616.82666666667,6836.95333333333,4657.73333333333,1890.73333333333,1716.63333333333,3466.36666666667,1664.68666666667,858.44,760.193333333333,1541.60666666667,658.933333333333,443.833333333333,465.666666666667,343.5,330.066666666667,89.0666666666667,75.4,210.7,192.933333333333,334.366666666667,331.233333333333,244.533333333333
"30015403600000",5182,293.409,283.724,7590,13452,18238,1789.69122295162,2212.41332656858,2538.44093222609,"PERMIAN BASIN","NEW MEXICO","EDDY",32.850074445,-104.053678215,32.84994,-104.03748,"NEW MEXICO 1855","YESO UPPER / GLORIETA","CONCHO",10187.6,21252.8666666667,34355.9333333333,3,15,2310.05736247603,2376.57539827184,2383.65630386682,438.150266666667,553.57942,15,252.960316910512,0.982391978008679,1.3,4909.6,2343.82333333333,1844.54333333333,4466.09333333333,2526.43333333333,950.333333333333,979.316666666667,2059,1005.96666666667,330.043333333333,275.813333333333,637.13,245.366666666667,190.7,195.666666666667,158,152.233333333333,44.8333333333333,25.7333333333333,32.4666666666667,57.4,102.166666666667,91.8,72.4666666666667
"30025403910000",4033,508.3015,554.1512,20510,29647,43081,3389.44396177237,3476.4189658438,4015.84592881521,"PERMIAN BASIN","NEW MEXICO","LEA",32.035130254,-103.680975916,32.02167,-103.68074,"NEW MEXICO 1855","BONE SPRING","MEWBOURNE",27186.2,39778.9,53510.4,5,10,3254.25531234178,3729.5016278661,3884.89852599661,621.097294,652.53862,10,1057.41466871277,0.819267920529399,1.3,15909.11,6751.94666666666,2361.51333333333,9277.34,8687.33333333333,3433.36666666667,208.5,3650.06666666667,2900.67333333333,105.606666666667,0,105.606666666667,1040.33333333333,795.1,910.066666666667,398.566666666667,875.366666666667,714.933333333333,622.5,513.133333333333,513.233333333333,461.8,594.233333333333,598.466666666667
"30015404970000",4475,482.0301,326.3469,21728,30750,43133,1733.3813541881,1602.01629447277,1603.04675994109,"PERMIAN BASIN","NEW MEXICO","EDDY",32.73058828,-104.002422639,32.73178,-104.0182,"NEW MEXICO 1855","BONE SPRING","MEWBOURNE",20970.4545454545,34144.7272727273,47191.3636363636,6,11,1758.72187364416,1820.92483103627,1869.54540780823,387.600109090909,519.823054545455,4,515.48894527911,0.978205699027554,1.3,6483.05,4007.30333333333,2332.26333333333,6459.31,4523.11666666667,2076.56666666667,1576.58333333333,3733.75,2798.61666666667,1011.75333333333,742.316666666667,1785.84333333333,561.5,349.566666666667,249.966666666667,270.166666666667,202.9,217.3,208.066666666667,193.766666666667,214.166666666667,324.533333333333,123.033333333333,149.3
"30025406020000",4372,488.3452,492.1902,8803,17202,28005,5496.16017553483,7125.26621490803,7648.07804309843,"PERMIAN BASIN","NEW MEXICO","LEA",32.035873651,-103.670106862,32.04923,-103.66978,"NEW MEXICO 1855","BONE SPRING","CHEVRON",25788.9473684211,39227.8421052632,53666.1578947368,6,19,3707.86284950985,4049.00810446892,4288.36513199441,683.379075789474,648.105573684211,18,727.649504343334,0.99350074777757,1.3,17798.96,7780.73333333333,4013.32,11915.4866666667,9073.9,3328.13333333333,655.55,3991.88333333333,2423.12333333333,5.29333333333333,0,5.29333333333333,667.966666666667,558.766666666667,524.166666666667,457.933333333333,340.466666666667,356.033333333333,321.933333333333,24.3,49.6333333333333,115.4,201.3,162.533333333333
"30025404490000",4444,660.2534,531.7571,53107,90646,130774,1055.25468661238,864.224384659416,801.234377938486,"PERMIAN BASIN","NEW MEXICO","LEA",32.253043133,-103.609338346,32.24025,-103.60984,"NEW MEXICO 1855","BONE SPRING","CIMAREX",39647.8571428571,64168.1428571429,95311.8571428571,3,14,1229.41120768527,1211.49378061415,1254.71366159771,562.827107142857,795.548207142857,14,678.893725990484,0.701009156997456,1.3,9730.55333333334,4767.94,4026.37333333333,8690.65333333334,5063.6,2216.93333333333,2109.88333333333,4277.73333333333,2595.02,1373.70333333333,1027.18333333333,2365.06666666667,928.8,329.366666666667,304,426.966666666667,450.933333333333,676.5,547.266666666667,544.133333333333,510.9,503.733333333333,431.766666666667,389.666666666667
"30015402190000",4116,568.0398,298.8571,10578,19232,33294,2440.47887960244,2044.78059008537,1614.48288901494,"PERMIAN BASIN","NEW MEXICO","EDDY",32.634057533,-103.832494027,32.63384,-103.84694,"NEW MEXICO 1855","BONE SPRING","DEVON",22119.6666666667,32265.7333333333,49709.3333333333,3,15,937.597687047647,973.029526294664,1005.29620966762,407.025146666667,440.94014,15,267.271651551079,0.964653548158894,1.3,4004.45,1815.32666666667,1728.79666666667,3667.07,2029.58333333333,1192.21666666667,1245.95,2503.91666666667,594.43,597.93,711.753333333333,1361.51666666667,360.133333333333,94.9666666666667,114.166666666667,140,128.5,124.833333333333,119.5,95.6,97,101.866666666667,23.6,36.3333333333333
"30025406340000",4439,581.4432,466.5408,11285,18523,26593,673.258559622195,665.207044264635,642.429426860564,"PERMIAN BASIN","NEW MEXICO","LEA",32.698461744,-103.523012062,32.69836,-103.53792,"NEW MEXICO 1855","BONE SPRING","DEVON",22687.5625,36698.1875,54735.75,6,16,604.790917522926,607.492386220188,612.253293565266,379.50323435,622.0077125,14,130.709274989724,0.980201374496425,1.3,2772.30666666667,1132.87,892.46,2136.79666666667,1131.81666666667,552.483333333333,451.9,1050.6,472.68,129.35,95.17,246.62,152.066666666667,80.8666666666667,67.4666666666667,38.8666666666667,63.2333333333333,46.2333333333333,28.5666666666667,28.3,22.5666666666667,21.1333333333333,49.4,61.7666666666667
"35017245840000",4666,740.6474,1331.008,2988,8471,13322,53021.9244823386,56925.0658367249,66927.2296188218,"ANADARKO BASIN","OKLAHOMA","CANADIAN",35.582053445,-98.219872905,35.59467,-98.21749,"INDIAN 1870","WOODFORD","DEVON",4303.47058823529,8108.70588235294,12213.7647058824,2,17,65892.5949675296,68876.4841025574,71592.104488175,1488.39075882353,737.477288235294,17,4590.53523259929,0.829862170255497,1.3,54554.36,25455.6666666667,19131.9733333333,45536.0233333333,42466.5666666667,19329.4333333333,14257.8666666667,34300.45,22218.7866666667,9074.04666666667,7402.31666666667,16851.4566666667,4353.1,3572.76666666667,4306.2,3445.66666666667,3122.8,2700.73333333333,2724.43333333333,2528.8,2233.83333333333,2124.46666666667,1951.03333333333,1914
"30025407270000",1373,815.9595,737.2771,18809,34010,51269,359.140518417462,436.870513605252,459.65227251252,"PERMIAN BASIN","NEW MEXICO","LEA",32.687544455,-103.520886868,32.68766,-103.50629,"NEW MEXICO 1855","BONE SPRING","ASCENT ENERGY INCORPORATED",27063.1764705882,43874.7647058823,64663.9411764706,6,17,600.712410972728,593.567790216407,585.025671278077,356.447702917647,636.690988235294,14,106.699999923298,0.61821960838643,1.3,2768.66,1115.04,854.546666666667,2081.05333333333,1117.53333333333,486.033333333333,383.383333333333,914.35,481.893333333333,129.35,85.83,232.98,140.4,121.3,62.6,103.8,94.9333333333333,25.6333333333333,66.6,36.9666666666667,76.5666666666667,51.4,40.2666666666667,8.56666666666667
"30025410710000",4313,988.4647,840.2249,30192,48636,66637,1030.37646040675,1067.69717850824,1094.03153153153,"PERMIAN BASIN","NEW MEXICO","LEA",32.225753702,-103.571854195,32.23846,-103.57144,"NEW MEXICO 1855","BONE SPRING","TAP ROCK OPERATING LLC",42444.5833333333,71029.75,101482,6,12,1229.92050665821,1180.91206025353,1175.49561635162,654.860300689417,864.737025,11,371.616309101938,0.683499873996736,1.3,6864.00666666667,3711.07666666667,2916.43666666667,7056.81666666667,4885.8,2115.26666666667,1833.4,4257.63333333333,2736.90333333333,1258.92666666667,1108.21,2551.16666666667,396.866666666667,367.533333333333,336.633333333333,312.766666666667,224.566666666667,242.533333333333,225.9,130.466666666667,229.566666666667,78.1333333333333,160.033333333333,179.8
"30015394870000",6571,461.408,276.0996,45444,75903,118094,1649.53524050176,1658.32819765813,1784.79381443299,"PERMIAN BASIN","NEW MEXICO","EDDY",32.181725392,-103.853844319,32.19558,-103.87002,"NEW MEXICO 1855","DELAWARE","BOPCO",40918.7,73443.6,113772,3,10,2045.39396368595,1919.87536421859,1866.83620025646,297.43403,361.539825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1218.56666666667,754.733333333333,796.7,812.066666666667,764.266666666667,687.7,922.266666666667,1020.36666666667,1101.3,1184.93333333333,1073,1035.13333333333
"35017245360000",4900,718.1205,1114.088,2028,4462,11179,35538.8753056235,36951.6402714932,40001.7925162447,"ANADARKO BASIN","OKLAHOMA","CANADIAN",35.579683768,-98.198801545,35.5946,-98.20159,"INDIAN 1870","WOODFORD","DEVON",4999.84615384615,8558.92307692308,14485.8461538462,1,13,34779.1000309352,38478.0856324478,40470.7175158018,1365.91811538462,701.22,13,2237.59304903972,0.886992928716142,1.3,38565.5533333333,18961.12,14132.8,33745.42,26389.9,13833.4333333333,10199.2333333333,24558.9333333333,18540.1133333333,9553.71333333333,7351.94666666667,17329.9933333333,2422.56666666667,1932.8,1595.56666666667,1347.73333333333,1258.3,1100.73333333333,1042.6,969.566666666667,831.466666666667,880,809.3,788.366666666667
"35017243250000",4804,1189.725,1831.47,2761,6135,12518,23522.8664025927,23573.3219324498,23841.8836737876,"ANADARKO BASIN","OKLAHOMA","CANADIAN",35.666707261,-98.213512475,35.65316,-98.21371,"INDIAN 1870","WOODFORD","CIMAREX",5828.66666666667,11125.4,20294.4666666667,3,15,20624.5056406705,24082.0730057167,28393.9784450435,1748.48386666667,1122.69576,15,1934.13187483599,0.87376129137273,1.3,24722.8733333333,16430.7866666667,10395.95,27326.2866666667,19178.4333333333,11345.2333333333,8229.73333333333,20004.5666666667,12250.9,6891.9,5042.83666666667,12223.52,2177.43333333333,1498.43333333333,1420.73333333333,1273.56666666667,1099.46666666667,1029.9,963.033333333333,801.166666666667,850.966666666667,765.433333333333,743,681.966666666667
"35017245610000",4496,785.1942,12.74231,5897,12785,22473,21262.3504142375,20459.7252840427,19769.3401255775,"ANADARKO BASIN","OKLAHOMA","CANADIAN",35.581089676,-98.14272508,35.59459,-98.14486,"INDIAN 1870","WOODFORD","DEVON",7385.90909090909,14125.5454545455,24505.9090909091,3,11,15554.2666094641,15473.1314227389,16065.695509966,958.273612727273,718.656136363636,10,2128.13690159452,0.764873671644502,1.3,25899.2166666667,12513.09,8753.38666666667,21529.0433333333,19973.5833333333,10030.4833333333,7748.76666666667,18041.8166666667,14466.5166666667,7183.65,5442.15666666667,12888.3733333333,2309.8,1711.9,1540.73333333333,1503.1,1312.23333333333,1311.76666666667,1626.13333333333,1403.8,1227.5,1169.76666666667,1095.36666666667,991.066666666667
"35049249610000",4899,778.5685,822.4702,16169,19959,28938,14415.8415841584,21789.5899053628,35376.8891687657,"ANADARKO BASIN","OKLAHOMA","GARVIN",34.696523799,-97.619964186,34.71013,-97.6205,"INDIAN 1870","WOODFORD","NEWFIELD",25921.5384615385,45423.9230769231,70051.4615384615,6,13,14465.2178535,18876.649384787,19210.8768579953,1275.65323076923,764.295776923077,8,4190.01543633823,0.807450599939878,1.3,64653.46,40965.1366666667,31638.5,71224.5966666667,46375.2333333333,30911.3833333333,22125.5333333333,52157.7,29581.26,18305.4533333333,11890.78,28886.4333333333,4562.13333333333,2345.16666666667,4328.4,3078.6,2686,2625.86666666667,2906.1,2155.56666666667,1920.5,1687.76666666667,1628.23333333333,1674
"30025403020100",4290,780.1844,678.6724,64287,90068,121602,925.669300625073,1130.32537793005,1213.13795946303,"PERMIAN BASIN","NEW MEXICO","LEA",32.516881084,-103.518577768,32.51651,-103.53296,"NEW MEXICO 1855","BONE SPRING","CONCHO",41057.8571428571,71271.5714285714,103085.357142857,6,14,1159.46225048549,1121.25034217289,1092.65841239249,431.576483271,763.552885714286,10,1046.9142009185,0.966328973542201,1.3,8027.09333333333,3172.49,2375.68666666667,5899.77333333333,3235.06666666667,1669.93333333333,1402.11666666667,3268.46666666667,1369.7,829.33,758.423333333333,1668.71666666667,1046.5,900.033333333333,653.1,553.533333333333,564.366666666667,308.9,418,370.7,424.1,376.733333333333,356.9,299.566666666667
"33061025210000",6924,203.5475,37.96766,29904,60847,102845,395.991783711763,354.798590478822,363.573097380325,"WILLISTON BASIN","NORTH DAKOTA","MOUNTRAIL",48.111193891,-102.386795054,48.11172,-102.41679,"FIFTH PRINCIPAL MERIDIAN 1815","BAKKEN","WHITING",42487.6363636364,78782,137371.181818182,3,11,800.040929065645,846.036465004625,850.866861116713,133.704388181818,245.872307272727,6,214.85148988147,0.288124267465373,1.3,7458.88,5616.98666666667,4452.83,10156.28,5738.06666666667,2713.3,2898.98333333333,5674.88333333333,3415.93666666667,1965.73,1845.42666666667,3765.49666666667,237.766666666667,104.566666666667,145.266666666667,174.1,178.266666666667,199.866666666667,229.833333333333,200.4,217.666666666667,191.966666666667,199.933333333333,190.766666666667
"35017243830000",4374,731.4316,2297.502,910,2220,3929,114252.220248668,122282.678002125,125029.770992366,"ANADARKO BASIN","OKLAHOMA","CANADIAN",35.608646132,-98.241441328,35.59494,-98.23918,"INDIAN 1870","WOODFORD","DEVON",4912.71428571429,8756.42857142857,14437.9523809524,3,21,59921.3618886756,64994.6330681902,70411.5610123331,1125.91020190476,663.690185714286,21,1840.09546416368,0.303219746486212,1.3,44786.0333333333,22495.4,16446.8133333333,39723.2133333333,32843.5333333333,17154.9333333333,12787.5666666667,30530.6166666667,26393.8,13564.9666666667,9712.78,23725.83,2144.13333333333,1691.46666666667,1624.03333333333,1598.23333333333,1747.5,1539.2,1528.96666666667,1420.3,1191.53333333333,1167.8,1071.16666666667,1086.73333333333
"35017243390000",4797,1238.253,1891.168,6230,10776,20472,21498.1296758105,22647.0588235294,32531.7417254476,"ANADARKO BASIN","OKLAHOMA","CANADIAN",35.666807144,-98.218410862,35.65322,-98.21771,"INDIAN 1870","WOODFORD","CIMAREX",5366.17647058824,10440.8823529412,19119.1764705882,3,17,22309.3757314944,24210.4116539516,26905.800584339,1724.38088235294,1105.70040588235,17,2208.8122449351,0.75454220494818,1.3,24279.82,16246.5,10291.1833333333,27034.39,17971.0666666667,10824.7333333333,7887.23333333333,19116.6666666667,10598.1,6547.71333333333,4819.00333333333,11517.0166666667,2298.86666666667,1871.96666666667,1824.76666666667,1668.96666666667,1598.03333333333,1479.1,1245.56666666667,1282.56666666667,1159.03333333333,1144.4,1070.16666666667,1073.36666666667
