"API","gas_month_1","gas_month_2","gas_month_3","gas_month_4","gas_month_5","gas_month_6","gas_month_7","gas_month_8","gas_month_9","gas_month_10","gas_month_11","gas_month_12","gas_month_13","gas_month_14","gas_month_15","gas_month_16","gas_month_17","gas_month_18","gas_month_19","gas_month_20","gas_month_21","gas_month_22","gas_month_23","gas_month_24","gas_month_25","gas_month_26","gas_month_27","gas_month_28","gas_month_29","gas_month_30","gas_month_31","gas_month_32","gas_month_33","gas_month_34","gas_month_35","gas_month_36","gas_month_37","gas_month_38","gas_month_39","gas_month_40","gas_month_41","gas_month_42","gas_month_43","gas_month_44","gas_month_45","gas_month_46","gas_month_47","gas_month_48","gas_month_49","gas_month_50","gas_month_51","gas_month_52","gas_month_53","gas_month_54","gas_month_55","gas_month_56","gas_month_57","gas_month_58","gas_month_59","gas_month_60","Forecast_type","EUR_GAS_MMCF","gas_month_1_error","gas_month_2_error","gas_month_3_error","gas_month_4_error","gas_month_5_error","gas_month_6_error","gas_month_7_error","gas_month_8_error","gas_month_9_error","gas_month_10_error","gas_month_11_error","gas_month_12_error","gas_month_13_error","gas_month_14_error","gas_month_15_error","gas_month_16_error","gas_month_17_error","gas_month_18_error","gas_month_19_error","gas_month_20_error","gas_month_21_error","gas_month_22_error","gas_month_23_error","gas_month_24_error","gas_month_25_error","gas_month_26_error","gas_month_27_error","gas_month_28_error","gas_month_29_error","gas_month_30_error","gas_month_31_error","gas_month_32_error","gas_month_33_error","gas_month_34_error","gas_month_35_error","gas_month_36_error","gas_month_37_error","gas_month_38_error","gas_month_39_error","gas_month_40_error","gas_month_41_error","gas_month_42_error","gas_month_43_error","gas_month_44_error","gas_month_45_error","gas_month_46_error","gas_month_47_error","gas_month_48_error","gas_month_49_error","gas_month_50_error","gas_month_51_error","gas_month_52_error","gas_month_53_error","gas_month_54_error","gas_month_55_error","gas_month_56_error","gas_month_57_error","gas_month_58_error","gas_month_59_error","gas_month_60_error","gas_month_1_error_percent","gas_month_2_error_percent","gas_month_3_error_percent","gas_month_4_error_percent","gas_month_5_error_percent","gas_month_6_error_percent","gas_month_7_error_percent","gas_month_8_error_percent","gas_month_9_error_percent","gas_month_10_error_percent","gas_month_11_error_percent","gas_month_12_error_percent","gas_month_13_error_percent","gas_month_14_error_percent","gas_month_15_error_percent","gas_month_16_error_percent","gas_month_17_error_percent","gas_month_18_error_percent","gas_month_19_error_percent","gas_month_20_error_percent","gas_month_21_error_percent","gas_month_22_error_percent","gas_month_23_error_percent","gas_month_24_error_percent","gas_month_25_error_percent","gas_month_26_error_percent","gas_month_27_error_percent","gas_month_28_error_percent","gas_month_29_error_percent","gas_month_30_error_percent","gas_month_31_error_percent","gas_month_32_error_percent","gas_month_33_error_percent","gas_month_34_error_percent","gas_month_35_error_percent","gas_month_36_error_percent","gas_month_37_error_percent","gas_month_38_error_percent","gas_month_39_error_percent","gas_month_40_error_percent","gas_month_41_error_percent","gas_month_42_error_percent","gas_month_43_error_percent","gas_month_44_error_percent","gas_month_45_error_percent","gas_month_46_error_percent","gas_month_47_error_percent","gas_month_48_error_percent","gas_month_49_error_percent","gas_month_50_error_percent","gas_month_51_error_percent","gas_month_52_error_percent","gas_month_53_error_percent","gas_month_54_error_percent","gas_month_55_error_percent","gas_month_56_error_percent","gas_month_57_error_percent","gas_month_58_error_percent","gas_month_59_error_percent","gas_month_60_error_percent","gas_year_1_cum_error","gas_year_2_cum_error","gas_year_3_cum_error","gas_year_4_cum_error","gas_year_5_cum_error","gas_year_1_cum_error_percent","gas_year_2_cum_error_percent","gas_year_3_cum_error_percent","gas_year_4_cum_error_percent","gas_year_5_cum_error_percent","FORECAST_NAME"
"33025019910100",560370,338550,337680,319140,257130,175980,141750,104160,109860,162300,134700,137580,113700,132780,107820,120300,114930,90210,85230,103410,106080,0,118080,83880,65880,105390,98490,96960,55620,77430,90270,98100,88050,108120,24420,55680,105420,101160,101820,99330,98820,93510,83220,91830,83490,76470,76290,88800,72060,62880,71790,64170,58680,68730,60870,74100,64620,74460,75270,80190,"actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"33025019910100",543023.235563149,400482.422269669,322179.855041829,271975.006474911,236740.805227005,210495.414920023,190100.897446739,173743.716619261,160298.561902549,149028.060896024,139427.720233169,131140.049234909,123904.245341919,117525.318304684,111854.393776265,106775.727067749,102197.894218391,98047.6669279345,94265.659992538,90803.1781209353,87619.892009572,84682.0989345304,81961.402559454,79433.6981613884,77078.383564919,74877.7390654492,72816.4353960739,70881.1397858429,69060.1979302977,67343.3752649111,65721.6449724768,64187.0131201822,62732.3735207375,61351.3865587139,60038.3774681972,58788.2504972597,57596.4161246984,56458.7290600477,55371.4351992522,54331.1260552213,53334.6994567974,52379.3255279642,51462.4171338427,50581.6041206563,49734.7107906288,48919.7361453108,48134.8365064287,47378.3101854106,46648.5839238982,45944.2008699099,45263.8098895189,44606.1560432826,43970.0720812537,43354.4708310759,42758.3383710936,42180.7278951532,41620.7541882853,41077.5886431103,40550.4547559027,40038.6240490345,"arps",11840.1159467037,-17346.7644368514,61932.4222696687,-15500.1449581708,-47164.9935250888,-20389.1947729949,34515.4149200228,48350.8974467386,69583.7166192606,50438.5619025486,-13271.9391039758,4727.72023316895,-6439.95076509131,10204.2453419189,-15254.6816953161,4034.39377626493,-13524.272932251,-12732.1057816094,7837.66692793451,9035.65999253801,-12606.8218790647,-18460.107990428,84682.0989345304,-36118.597440546,-4446.30183861157,11198.383564919,-30512.2609345508,-25673.5646039261,-26078.8602141571,13440.1979302977,-10086.6247350889,-24548.3550275232,-33912.9868798178,-25317.6264792625,-46768.6134412861,35618.3774681972,3108.25049725966,-47823.5838753016,-44701.2709399523,-46448.5648007478,-44998.8739447787,-45485.3005432026,-41130.6744720358,-31757.5828661573,-41248.3958793437,-33755.2892093712,-27550.2638546892,-28155.1634935713,-41421.6898145894,-25411.4160761018,-16935.7991300901,-26526.1901104811,-19563.8439567174,-14709.9279187463,-25375.5291689241,-18111.6616289064,-31919.2721048468,-22999.2458117147,-33382.4113568897,-34719.5452440973,-40151.3759509655,-0.0309559120524856,0.182934344320392,-0.0459018744319201,-0.147787784436576,-0.0792952777699797,0.19613259984102,0.341099805620731,0.668046434516711,0.459116711292086,-0.0817741164755133,0.0350981457547806,-0.0468087713700488,0.0897471006325325,-0.114886893322158,0.0374178610300958,-0.11242122138197,-0.110781395472109,0.0868824623426949,0.106015018098534,-0.121911051920169,-0.174020625852451,NA,-0.305882430898933,-0.0530078903029515,0.169981535593791,-0.289517610157992,-0.260671790069308,-0.268965142472743,0.241643256567739,-0.130267657691965,-0.27194366929792,-0.345698133331476,-0.287536927646366,-0.432562092501722,1.45857401589669,0.0558234643904393,-0.453648111129782,-0.441886822261292,-0.456183115308856,-0.453024000249458,-0.460284360890534,-0.439853218608018,-0.381609983972089,-0.449182139598647,-0.404303380157758,-0.36027545252634,-0.369054443486319,-0.466460470885016,-0.352642465668912,-0.269335227895835,-0.369497006692869,-0.304875236975493,-0.250680434879793,-0.369206011478599,-0.297546601427737,-0.430759407622763,-0.35591528647036,-0.448326770841924,-0.46126670976614,-0.500703029691552,149435.745829235,152086.921244595,-7446.76161034405,-481923.415304085,-791729.633762566,0.053769338597163,0.0384483143589615,-0.00151356020397112,-0.0800511969396456,-0.115614555726783,6
"33025019910100",608115.557751491,502900.451720097,431888.352639801,380370.918445878,341094.167914778,310043.706367763,284807.688477939,263844.748024932,246121.160397768,230916.272156583,217711.440960128,206123.338710028,195862.170170807,186704.549680304,178475.347647806,171035.214836576,164271.807859986,158093.490467512,152424.729159634,147202.672168143,142374.5701576,137895.805582099,133728.368790464,129839.6665361,126201.580914084,122789.719136801,119582.810280801,116562.216330938,113711.532919899,111016.261051743,108463.535444241,106041.898364577,103741.110271307,101551.990427144,99466.282065223,97476.5377861396,95576.0217143817,93758.6256095186,92018.7966532108,90351.4750501918,88752.0399142917,87216.2621778015,85740.2634781571,84320.4801508721,82953.6316002777,81636.6924364317,80366.8678626561,79141.5718775547,77958.4079212189,76815.1516501831,75709.7355715371,74640.2353050719,73604.8572747166,72601.9276578766,71629.8824444615,70687.2584770896,69772.6853607521,68884.878144577,68022.6306906409,67184.8096553602,"ml",18982.2887074581,47745.5577514914,164350.451720097,94208.3526398009,61230.9184458777,83964.1679147779,134063.706367763,143057.688477939,159684.748024932,136261.160397768,68616.272156583,83011.4409601276,68543.3387100279,82162.1701708072,53924.5496803036,70655.3476478058,50735.2148365758,49341.8078599859,67883.4904675121,67194.7291596342,43792.6721681432,36294.5701575998,137895.805582099,15648.3687904642,45959.6665361001,60321.5809140843,17399.7191368013,21092.8102808013,19602.2163309384,58091.5329198989,33586.2610517429,18193.535444241,7941.89836457718,15691.1102713071,-6568.0095728559,75046.282065223,41796.5377861396,-9843.97828561832,-7401.37439048137,-9801.20334678925,-8978.52494980818,-10067.9600857083,-6293.73782219845,2520.26347815708,-7509.51984912793,-536.368399722312,5166.69243643165,4076.86786265612,-9658.4281224453,5898.4079212189,13935.1516501831,3919.73557153705,10470.2353050719,14924.8572747166,3871.92765787664,10759.8824444615,-3412.74152291042,5152.6853607521,-5575.12185542303,-7247.3693093591,-13005.1903446398,0.0852036293011607,0.485454000059361,0.278987066571313,0.191862249940082,0.326543646850923,0.76181217392751,1.00922531554101,1.533071697628,1.24031640631502,0.422774320126821,0.616269049444154,0.498207142826195,0.722622428942895,0.406119518604485,0.655308362528342,0.421739109198469,0.429320524319028,0.752505159821662,0.788392926899381,0.423485854058053,0.34214338383861,NA,0.132523448428728,0.547921632523845,0.915628125593265,0.165098388241781,0.214161948226229,0.202168072720074,1.04443604674396,0.433762896186786,0.201545756555234,0.0809571698733658,0.178206817391336,-0.0607474063342203,3.0731483237192,0.750656210239576,-0.0933786595107031,-0.0731650295618958,-0.0962600996541863,-0.0903908683157977,-0.101881806169888,-0.0673055055309427,0.0302843484517794,-0.0817763241764993,-0.00642434303176803,0.067564959283793,0.0534390858914159,-0.10876608245997,0.0818541204720912,0.2216150071594,0.0546000218907515,0.163164022207759,0.25434317100744,0.0563353362123766,0.176768234671621,-0.0460558909974416,0.0797382445179837,-0.074874051241244,-0.0962849649177508,-0.162179702514526,1244737.80356719,1966226.19662422,2328421.67161711,2270094.40014246,2309786.86029595,0.447876296620317,0.497071558093097,0.473253551628164,0.377080191844852,0.337293149439902,6
"33025019930000",537750,350370,469080,506910,290160,274170,156660,236580,226260,79860,67410,79440,94890,109320,88170,101790,106050,99720,72720,83850,58230,0,98100,99390,98430,85230,85530,79980,67170,76860,81780,84240,81600,87240,40290,47370,70650,68670,66720,66960,68040,12450,56730,64890,58350,62280,56820,16260,42690,33240,56040,49920,43410,48810,41490,45810,32640,32850,23760,19380,"actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"33025019930000",514025.959431911,456880.04142384,412504.97403458,376933.655941809,347707.434816092,323216.763522248,302361.257340913,284361.652379102,268649.741847716,254800.890374343,242491.013184257,231468.228460549,221533.638260739,212527.971035699,204322.093382348,196810.138783461,189904.445031529,183531.766079936,177630.397621396,172147.96816453,167039.721792876,162267.168960147,157797.016085537,153600.308687748,149651.739743817,145929.087099312,142412.752561436,139085.381765902,135931.548697748,132937.492332845,130090.89557773,127380.698752418,124796.941449832,122330.627836403,119973.611418966,117718.496057758,115558.55060212,113487.63500042,111500.136115717,109590.911784616,107755.241904149,105988.785532782,104287.543155984,102647.823401762,101066.213602718,99539.5536933308,98064.9130075985,96639.5696060757,95260.9918147583,93926.8217032024,92634.8602671363,91383.0541128612,90169.4834679322,88992.3513657463,87849.9738714265,86740.7712332972,85663.2598587697,84616.0450259431,83597.8142530118,82607.3312568915,"arps",22368.0078405111,-23724.0405680891,106510.04142384,-56575.0259654202,-129976.344058191,57547.4348160916,49046.7635222476,145701.257340913,47781.652379102,42389.7418477162,174940.890374343,175081.013184257,152028.228460549,126643.638260739,103207.971035699,116152.093382348,95020.1387834614,83854.445031529,83811.7660799357,104910.397621396,88297.9681645302,108809.721792876,162267.168960147,59697.0160855366,54210.308687748,51221.7397438172,60699.0870993119,56882.7525614363,59105.3817659016,68761.548697748,56077.4923328455,48310.8955777298,43140.698752418,43196.9414498322,35090.6278364029,79683.6114189662,70348.4960577578,44908.5506021205,44817.6350004199,44780.1361157173,42630.9117846161,39715.2419041493,93538.7855327815,47557.5431559844,37757.8234017617,42716.2136027181,37259.5536933308,41244.9130075985,80379.5696060757,52570.9918147583,60686.8217032024,36594.8602671363,41463.0541128612,46759.4834679322,40182.3513657463,46359.9738714265,40930.7712332972,53023.2598587697,51766.0450259431,59837.8142530118,63227.3312568915,-0.0441172302521414,0.303993039997261,-0.120608480356059,-0.256409114158709,0.198330006948207,0.178891795317677,0.930047602074002,0.20196826603729,0.187349694368055,2.19059467035241,2.59725579564245,1.91374909945303,1.33463629740477,0.944090477823809,1.31736524194565,0.933491883126647,0.790706695252513,0.840470979542075,1.44266223351755,1.05304672825916,1.86861964267347,NA,0.608532274062555,0.54543021116559,0.520387480888115,0.712179832210629,0.665061996509251,0.739002022579415,1.02369433821271,0.729605676982116,0.590742181190142,0.512116556890053,0.529374282473434,0.402230947230661,1.97775158647223,1.48508541392776,0.635648274623078,0.652652322708896,0.671165109648041,0.636662362374793,0.583704319578914,7.51315546448044,0.838313822597998,0.58187430115213,0.732068784965177,0.598258729822267,0.725887240542037,4.9433929647033,1.23145916642676,1.82571665773774,0.653013209620562,0.830590026299303,1.07715925980033,0.82324014271146,1.11737705161307,0.893489876299874,1.62448712802603,1.57583089881105,2.51842652580016,3.26250419282206,740751.61275736,1927634.24664331,2600153.51993747,3197460.39734475,3790863.15557572,0.226207873439103,0.449659016964157,0.499779633248274,0.544580424726003,0.597790281035554,6
"33025019930000",611849.872384192,504184.902483538,432005.273925052,379872.447050738,340251.576945479,309002.806491908,283652.048441494,262624.568260398,244867.656617499,229649.342179021,216443.978623268,204863.770866908,194616.004369645,185475.347789744,177265.354487666,169845.773137296,163103.637392732,156946.878846753,151299.664055201,146098.933967769,141291.79751933,136833.542150058,132686.096665789,128816.830337251,125197.605089938,121804.020404386,118614.806517136,115611.332872193,112777.206957128,110097.944625363,107560.697405585,105154.025576254,102867.708247845,100692.583565939,98620.4135798641,96643.7694260369,94755.9333336508,92950.8146323485,91222.8774711252,89567.0783776918,87978.8121226122,86453.8646213917,84988.3718246014,83578.7837220082,82221.8327300161,80914.5058490724,79654.0200742013,78437.8006215357,77263.461599822,76128.7888109076,75031.7244092162,73970.3531887898,72942.8902989472,71947.6702170237,70983.1368298846,70047.8344956432,69140.3999738363,68259.5551266893,67404.1003064295,66572.9083541964,"ml",18842.6745902983,74099.8723841922,153814.902483538,-37074.7260749482,-127037.552949262,50091.5769454785,34832.8064919081,126992.048441494,26044.5682603976,18607.6566174991,149789.342179021,149033.978623268,125423.770866908,99726.0043696453,76155.3477897444,89095.3544876662,68055.7731372957,57053.6373927316,57226.8788467535,78579.6640552012,62248.9339677694,83061.7975193296,136833.542150058,34586.096665789,29426.8303372512,26767.6050899381,36574.0204043856,33084.8065171357,35631.3328721935,45607.2069571281,33237.944625363,25780.6974055853,20914.0255762543,21267.7082478451,13452.5835659394,58330.4135798641,49273.7694260369,24105.9333336508,24280.8146323485,24502.8774711252,22607.0783776918,19938.8121226122,74003.8646213917,28258.3718246014,18688.7837220082,23871.8327300161,18634.5058490724,22834.0200742013,62177.8006215357,34573.461599822,42888.7888109076,18991.7244092162,24050.3531887898,29532.8902989472,23137.6702170237,29493.1368298846,24237.8344956432,36500.3999738363,35409.5551266893,43644.1003064295,47192.9083541964,0.137796136465257,0.439007056778658,-0.0790371068366765,-0.250611652856054,0.172634329147638,0.127048205463428,0.810622037798376,0.110087785359699,0.0822401512308809,1.87564916327349,2.21085860589331,1.5788490793921,1.0509643204726,0.696627769756169,1.01049511724698,0.668589970893956,0.537988094226606,0.573875640260263,1.08057843860288,0.742384424183297,1.4264433714465,NA,0.352559599039643,0.296074356949906,0.271945596768649,0.429121440858683,0.386821074677139,0.445503036661584,0.678981791828615,0.432447887397384,0.315244526847461,0.248267160211945,0.260633679507906,0.154202012447724,1.44776405013314,1.04018934823806,0.341202170327684,0.353586932173417,0.367249362576816,0.337620644828134,0.293045445658615,5.94408551175837,0.498120427015714,0.288007146278444,0.4091145283636,0.29920529622788,0.401865893597348,3.82397297795423,0.809872607163785,1.29027643835462,0.338895867402145,0.481777908429283,0.680324586476554,0.474035448002943,0.710849284885143,0.529094837276648,1.11827205802195,1.07791644221277,1.83687290851976,2.43513458999981,744618.244269494,1616668.10498873,2016590.2192564,2380494.91463665,2770147.73824804,0.227388650472415,0.377119981195818,0.387612005392765,0.405437681963929,0.436831224709773,6
"33025020100000",259950,90840,0,65100,43560,119700,119490,90000,81330,108840,89910,13380,0,0,0,44730,121500,79410,48240,77460,76110,39720,64080,53070,58980,36510,28620,34260,40620,63300,33720,32880,24240,27750,26220,59400,76710,73830,49980,56760,60210,17970,0,62430,31410,34380,49350,33660,50970,17250,35220,21780,16830,8250,7080,11700,43230,30330,25320,13500,"actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"33025020100000",247190.836737571,106185.172699132,71683.7251851577,55337.3665463059,45610.358177364,39086.4597925322,34373.1343242852,30790.2907195699,27964.0948310485,25671.0578251992,23768.8941064721,22162.4662637251,20785.612175672,19590.812650288,18543.0063624341,17615.7257733877,16788.5944468173,16045.6553312348,15374.2238794998,14764.0826403202,14206.9038783243,13695.8280130066,13225.1507395572,12790.0873610272,12386.5928915536,12011.2230544139,11661.0256803827,11333.4549900188,11026.303301333,10737.6461478383,10465.7978188155,10209.2750734908,9966.7673202951,9737.11195012137,9519.2738087837,9312.32801672726,9115.44551316959,8927.88083130352,8748.96171106521,8578.08023360336,8414.68522235847,8258.27570355524,8108.39525689458,7964.62711753736,7826.58991478886,7693.93395251123,7566.33795220004,7443.50619262543,7325.16599055301,7211.06547578908,7100.97162100508,6994.66849277537,6891.95569524139,6792.6469819755,6696.56901510761,6603.56025371513,6513.46995595661,6426.15728153106,6341.49048283053,6259.34617467528,"arps",NA,-12759.163262429,15345.1726991317,71683.7251851577,-9762.63345369408,2050.35817736397,-80613.5402074678,-85116.8656757148,-59209.7092804301,-53365.9051689515,-83168.9421748008,-66141.1058935279,8782.46626372507,20785.612175672,19590.812650288,18543.0063624341,-27114.2742266123,-104711.405553183,-63364.3446687652,-32865.7761205002,-62695.9173596798,-61903.0961216757,-26024.1719869934,-50854.8492604428,-40279.9126389728,-46593.4071084464,-24498.7769455861,-16958.9743196173,-22926.5450099812,-29593.696698667,-52562.3538521617,-23254.2021811845,-22670.7249265092,-14273.2326797049,-18012.8880498786,-16700.7261912163,-50087.6719832727,-67594.5544868304,-64902.1191686965,-41231.0382889348,-48181.9197663966,-51795.3147776415,-9711.72429644476,8108.39525689458,-54465.3728824626,-23583.4100852111,-26686.0660474888,-41783.6620478,-26216.4938073746,-43644.834009447,-10038.9345242109,-28119.0283789949,-14785.3315072246,-9938.0443047586,-1457.3530180245,-383.430984892389,-5096.43974628487,-36716.5300440434,-23903.8427184689,-18978.5095171695,-7240.65382532472,-0.0490831439216348,0.168925282905457,NA,-0.149963647522182,0.0470697469550957,-0.673463159627968,-0.712334636168004,-0.657885658671445,-0.656165070317859,-0.764139490764432,-0.735636813408163,0.656387613133413,NA,NA,NA,-0.606176486175102,-0.86182226792743,-0.797939109290583,-0.681297183260783,-0.809397332296409,-0.813337224039885,-0.65519063411363,-0.793615000943239,-0.758995904258014,-0.789986556603025,-0.6710155285014,-0.592556754703609,-0.66919279071749,-0.728549894108001,-0.830368939212666,-0.68962639920476,-0.689498933287992,-0.588829731010928,-0.649113082878509,-0.636946078993757,-0.843226801065198,-0.881170049365538,-0.879075161434329,-0.824950746077127,-0.84887103182517,-0.860244390925785,-0.540440973647455,NA,-0.872423079968968,-0.750824899242634,-0.776209018251564,-0.846680082022289,-0.778861966945175,-0.856284755924014,-0.581967218794836,-0.798382407126488,-0.67884901318754,-0.590495799450897,-0.176648850669637,-0.0541569187701115,-0.435593140708108,-0.849329864539519,-0.788125378122946,-0.749546189461669,-0.536344727801831,-352276.142791637,-763170.459540068,-1101303.65948629,-1549346.93988468,-1749649.87246353,-0.325548602524385,-0.45253878603199,-0.511539518182884,-0.573915098804895,-0.586920089921916,6
"33025020100000",122087.374886656,111904.63082664,103484.508620163,96391.9419612537,90326.085332692,85071.8788994544,80471.2711594356,76405.3527563848,72782.846329557,69532.4531907572,66597.6236286459,63932.8971154567,61501.2867848973,59272.3750275451,57220.9035514108,55325.7137523492,53568.9394841001,51935.3844814058,50412.0367643313,48987.6859589134,47652.6188477595,46398.3750280235,45217.5492132748,44103.6300661711,43050.8678873743,42054.1652809679,41108.9862515123,40211.2801904035,39357.4179689985,38544.137936775,37768.5000703269,37027.8468664813,36319.7698445384,35642.0807365539,34992.7866140686,34370.0683347889,33772.2618010329,33197.8416090614,32645.4067391569,32113.6679939177,31601.4369393676,31107.6161422108,30631.1905285366,30171.2197157719,29726.8311917296,29297.2142330155,28881.6144704925,28479.3290224869,28089.7021273824,27712.1212165268,27346.01337626,26990.8421545869,26646.1046737573,26311.3290149297,25986.0718453203,25669.9162618737,25362.4698286354,25063.3627877222,24772.2464261453,24488.7915827943,"ml",6400.56469809162,-137862.625113344,21064.6308266402,103484.508620163,31291.9419612537,46766.085332692,-34628.1211005456,-39018.7288405644,-13594.6472436152,-8547.15367044303,-39307.5468092428,-23312.3763713541,50552.8971154567,61501.2867848973,59272.3750275451,57220.9035514108,10595.7137523492,-67931.0605158999,-27474.6155185942,2172.03676433127,-28472.3140410866,-28457.3811522405,6678.37502802353,-18862.4507867252,-8966.36993382894,-15929.1321126257,5544.16528096786,12488.9862515123,5951.28019040349,-1262.58203100146,-24755.862063225,4048.50007032694,4147.8468664813,12079.7698445384,7892.08073655393,8772.78661406864,-25029.9316652111,-42937.7381989671,-40632.1583909386,-17334.5932608431,-24646.3320060823,-28608.5630606324,13137.6161422108,30631.1905285366,-32258.7802842281,-1683.16880827043,-5082.78576698451,-20468.3855295075,-5180.67097751314,-22880.2978726176,10462.1212165268,-7873.98662373998,5210.84215458691,9816.10467375728,18061.3290149297,18906.0718453203,13969.9162618737,-17867.5301713646,-5266.63721227785,-547.753573854665,10988.7915827943,-0.530342854831097,0.231887173344784,NA,0.480674991724327,1.0736015916596,-0.289290903095619,-0.326543885183399,-0.151051636040169,-0.105092262024383,-0.361149823679188,-0.259285689815972,3.77824343164849,NA,NA,NA,0.236881595178833,-0.559103378731687,-0.34598432840441,0.0450256377348937,-0.367574413130475,-0.373898057446335,0.168136330010663,-0.294357846234787,-0.168953644880892,-0.270076841516203,0.151853335551023,0.436372685238027,0.173709287519075,-0.0310827678730049,-0.391087868297393,0.120062279665686,0.126151060416098,0.49834034012122,0.284399305821763,0.334583776280268,-0.42137932096315,-0.559741079376446,-0.550347533400225,-0.346830597455845,-0.434220084673754,-0.475146372041727,0.731086040189807,NA,-0.51671921006292,-0.0535870362391094,-0.147841354478898,-0.414759585197721,-0.153911793746677,-0.448897348884003,0.606499780668221,-0.223565775801817,0.239248951082962,0.583250426248205,2.18925200180967,2.67034913069496,1.19400993691228,-0.413313212384099,-0.173644484414041,-0.0216332375140073,0.813984561688468,-43111.1352929032,-25834.6363327214,-31886.7283499315,-206951.097963152,-173972.126667217,-0.0398402507096416,-0.0153192184228848,-0.0148109211442745,-0.0766596278585246,-0.0583589538881062,6
"33025020130000",1248390,401700,289650,75030,117600,163530,172350,108600,103530,173460,103800,88740,82710,31380,91980,80400,59280,45960,51660,58740,42390,26940,60630,71190,76200,73290,23760,33750,37830,98670,28950,38760,45750,41040,49410,85980,101550,88530,90210,21180,68160,79110,63900,56910,60240,47130,62820,54720,55320,60780,47670,28620,23670,25950,12600,13410,46440,39150,40530,25500,"actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
