"API","gas_month_1","gas_month_2","gas_month_3","gas_month_4","gas_month_5","gas_month_6","gas_month_7","gas_month_8","gas_month_9","gas_month_10","gas_month_11","gas_month_12","gas_month_13","gas_month_14","gas_month_15","gas_month_16","gas_month_17","gas_month_18","gas_month_19","gas_month_20","gas_month_21","gas_month_22","gas_month_23","gas_month_24","gas_month_25","gas_month_26","gas_month_27","gas_month_28","gas_month_29","gas_month_30","gas_month_31","gas_month_32","gas_month_33","gas_month_34","gas_month_35","gas_month_36","gas_month_37","gas_month_38","gas_month_39","gas_month_40","gas_month_41","gas_month_42","gas_month_43","gas_month_44","gas_month_45","gas_month_46","gas_month_47","gas_month_48","gas_month_49","gas_month_50","gas_month_51","gas_month_52","gas_month_53","gas_month_54","gas_month_55","gas_month_56","gas_month_57","gas_month_58","gas_month_59","gas_month_60","Forecast_type","EUR_GAS_MMCF","gas_month_1_error","gas_month_2_error","gas_month_3_error","gas_month_4_error","gas_month_5_error","gas_month_6_error","gas_month_7_error","gas_month_8_error","gas_month_9_error","gas_month_10_error","gas_month_11_error","gas_month_12_error","gas_month_13_error","gas_month_14_error","gas_month_15_error","gas_month_16_error","gas_month_17_error","gas_month_18_error","gas_month_19_error","gas_month_20_error","gas_month_21_error","gas_month_22_error","gas_month_23_error","gas_month_24_error","gas_month_25_error","gas_month_26_error","gas_month_27_error","gas_month_28_error","gas_month_29_error","gas_month_30_error","gas_month_31_error","gas_month_32_error","gas_month_33_error","gas_month_34_error","gas_month_35_error","gas_month_36_error","gas_month_37_error","gas_month_38_error","gas_month_39_error","gas_month_40_error","gas_month_41_error","gas_month_42_error","gas_month_43_error","gas_month_44_error","gas_month_45_error","gas_month_46_error","gas_month_47_error","gas_month_48_error","gas_month_49_error","gas_month_50_error","gas_month_51_error","gas_month_52_error","gas_month_53_error","gas_month_54_error","gas_month_55_error","gas_month_56_error","gas_month_57_error","gas_month_58_error","gas_month_59_error","gas_month_60_error","gas_month_1_error_percent","gas_month_2_error_percent","gas_month_3_error_percent","gas_month_4_error_percent","gas_month_5_error_percent","gas_month_6_error_percent","gas_month_7_error_percent","gas_month_8_error_percent","gas_month_9_error_percent","gas_month_10_error_percent","gas_month_11_error_percent","gas_month_12_error_percent","gas_month_13_error_percent","gas_month_14_error_percent","gas_month_15_error_percent","gas_month_16_error_percent","gas_month_17_error_percent","gas_month_18_error_percent","gas_month_19_error_percent","gas_month_20_error_percent","gas_month_21_error_percent","gas_month_22_error_percent","gas_month_23_error_percent","gas_month_24_error_percent","gas_month_25_error_percent","gas_month_26_error_percent","gas_month_27_error_percent","gas_month_28_error_percent","gas_month_29_error_percent","gas_month_30_error_percent","gas_month_31_error_percent","gas_month_32_error_percent","gas_month_33_error_percent","gas_month_34_error_percent","gas_month_35_error_percent","gas_month_36_error_percent","gas_month_37_error_percent","gas_month_38_error_percent","gas_month_39_error_percent","gas_month_40_error_percent","gas_month_41_error_percent","gas_month_42_error_percent","gas_month_43_error_percent","gas_month_44_error_percent","gas_month_45_error_percent","gas_month_46_error_percent","gas_month_47_error_percent","gas_month_48_error_percent","gas_month_49_error_percent","gas_month_50_error_percent","gas_month_51_error_percent","gas_month_52_error_percent","gas_month_53_error_percent","gas_month_54_error_percent","gas_month_55_error_percent","gas_month_56_error_percent","gas_month_57_error_percent","gas_month_58_error_percent","gas_month_59_error_percent","gas_month_60_error_percent","gas_year_1_cum_error","gas_year_2_cum_error","gas_year_3_cum_error","gas_year_4_cum_error","gas_year_5_cum_error","gas_year_1_cum_error_percent","gas_year_2_cum_error_percent","gas_year_3_cum_error_percent","gas_year_4_cum_error_percent","gas_year_5_cum_error_percent","FORECAST_NAME"
"05123374450000",124192.051795077,106127.3956217,92820.3343135477,82592.8409017932,74476.2486356732,67871.3948753744,62387.3420836753,57757.9176442194,53795.4823473307,50363.8730189016,47361.8307259693,44712.4556921065,42356.2747748106,40246.5537291701,38346.0485112105,36624.7046053567,35057.9961264578,33625.7060254126,32311.0163139153,31099.8199785396,29980.1939229397,28941.9905545716,27976.5179340766,27076.2868275511,26234.8088587106,25446.4340897963,24706.219313946,24009.8204796059,23353.4042325853,22733.5747192916,22147.3126599547,21591.9243532702,21064.9987704207,20564.3712773191,20088.0928183405,19634.403624074,19201.7106853641,18788.5683777596,18393.661733107,18015.7919449794,17653.8637668707,17306.8745204064,16973.9044781558,16654.1084242133,16346.7082273287,16050.98628737,15766.2797373856,15491.975301354,15227.5047225488,14972.3406898492,14725.9931997281,14488.0063004063,14257.9551720513,14035.4435031656,13820.1011286236,NA,NA,NA,NA,NA,"ml",3570.60796727794,-231787.948204923,-4992.60437830009,-23969.6656864523,4622.84090179317,12376.2486356732,18371.3948753744,17567.3420836753,-22642.0823557806,9635.48234733068,5903.87301890164,-112448.169274031,-2027.5443078935,-12363.7252251894,-24043.4462708299,-28583.9514887895,-7955.29539464329,-14442.0038735422,-18034.2939745874,-13438.9836860847,-16990.1800214604,-109939.80607706,-151118.009445428,-172183.482065923,-113713.713172449,-77145.1911412894,-1643.56591020374,-1843.78068605396,-19220.1795203941,-31576.5957674147,-14436.4252807084,-21532.6873400453,20451.9243532702,13984.9987704207,-8775.6287226809,-37571.9071816595,-47355.596375926,7711.71068536414,18788.5683777596,18393.661733107,10665.7919449794,9553.86376687065,-63333.1254795936,-15216.0955218442,14224.1084242133,10796.7082273287,6120.98628736999,15226.2797373856,15491.975301354,15227.5047225488,14972.3406898492,14725.9931997281,14488.0063004063,14257.9551720513,14035.4435031656,5510.10112862362,NA,NA,NA,NA,NA,-0.651126322279124,-0.0449298450170995,-0.205237312153886,0.0592899948928199,0.199295469173481,0.371139290411604,0.391953192406856,-0.281617939748514,0.218194799531945,0.13279066619212,-0.703636626456609,-0.0433792106951968,-0.225945270928169,-0.373984231930781,-0.427072336602263,-0.178449874262972,-0.291757654010953,-0.349095895752757,-0.293748277291469,-0.353299646942409,-0.785733319590196,-0.839264742005045,-0.860229226948058,-0.807683167642936,-0.746229359076121,-0.060670576234911,-0.0694456002280212,-0.444602811019988,-0.574851552292276,-0.388389165475072,-0.492964453755615,17.9402845204124,1.97528231220632,-0.29910118345879,-0.651611293473109,-0.706905454186088,0.671167161476427,NA,NA,1.45112815577951,1.17948935393465,-0.785381020332262,-0.472696350476675,5.85354256140465,1.94535283375291,0.616413523400805,28.1968143284919,NA,NA,NA,NA,NA,NA,NA,0.663068727872878,NA,NA,NA,NA,NA,-329390.832344631,-1012197.72304062,-1238862.3578433,-1190437.92435901,NA,-0.27590638048719,-0.443887963443678,-0.445868102616232,-0.405357579223025,NA,12
"05123374720000",378000,328380,65880,250830,238170,211080,203580,141840,77730,63000,43230,147930,53220,42870,64500,77970,105390,50190,34200,11010,0,16830,930,0,0,3600,7320,7950,22410,39270,28620,15960,2490,1170,10560,8490,78780,81390,67860,67410,101070,114870,103320,100200,97410,2610,61020,53580,49710,59820,49980,55650,83610,130050,144840,113700,NA,NA,NA,NA,"actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"05123374720000",366746.520197452,289068.749682528,239419.740834507,204835.565418213,179305.194787149,159652.099222781,144036.276207679,131316.630696797,120747.097968558,111818.87026242,104172.769757038,97547.8532923032,91749.8775963748,86631.2021700066,82077.5597398299,77999.1003007047,74324.1782446127,70994.948616046,67964.1854612686,65192.9435131182,62648.8130628938,60304.599313289,58137.3102610296,56127.3720368686,54258.0141240852,52514.7829722758,50885.1537235646,49358.2176747141,47924.428754042,46575.3963872572,45303.7151256768,44102.8236304354,42966.88726602,41890.6998087649,40869.6007290837,39899.4052376051,38976.3448509415,38097.016673335,37258.3399359002,36457.5186078822,35692.0091109358,34959.4923404521,34257.8493369468,33585.1400627704,32939.5848304917,32319.548003606,31723.5236510788,31150.1228873232,30598.0626705932,30066.1558671082,29553.3024168223,29058.4814606504,28580.7443090184,28119.2081484799,27673.0503973995,27241.5036337724,NA,NA,NA,NA,"arps",7687.10846557481,-11253.4798025476,-39311.250317472,173539.740834507,-45994.4345817868,-58864.8052128514,-51427.9007772191,-59543.7237923205,-10523.3693032033,43017.0979685578,48818.8702624204,60942.7697570383,-50382.1467076968,38529.8775963748,43761.2021700066,17577.5597398299,29.100300704682,-31065.8217553873,20804.948616046,33764.1854612686,54182.9435131182,62648.8130628938,43474.599313289,57207.3102610296,56127.3720368686,54258.0141240852,48914.7829722758,43565.1537235646,41408.2176747141,25514.428754042,7305.39638725722,16683.7151256768,28142.8236304354,40476.88726602,40720.6998087649,30309.6007290837,31409.4052376051,-39803.6551490585,-43292.983326665,-30601.6600640998,-30952.4813921178,-65377.9908890642,-79910.5076595479,-69062.1506630532,-66614.8599372296,-64470.4151695083,29709.548003606,-29296.4763489212,-22429.8771126768,-19111.9373294068,-29753.8441328918,-20426.6975831777,-26591.5185393496,-55029.2556909816,-101930.79185152,-117166.949602601,-86458.4963662276,NA,NA,NA,NA,-0.0297711105887503,-0.11971268139799,2.63417942978911,-0.183368953401853,-0.247154575357314,-0.243641750886958,-0.292483170214758,-0.0741918309588503,0.553416929995597,0.774902702578102,1.40973328144895,-0.340580995793259,0.723973648936016,1.02078848075593,0.272520306043875,0.000373224326082878,-0.294770108695201,0.414523781949511,0.987256884832416,4.92124827548758,NA,2.58316098118176,61.5132368398168,NA,NA,13.587439714521,5.95152373272741,5.20858083958668,1.13852872619554,0.186029956385465,0.582939033042515,1.76333481393705,16.2557780184819,34.8040169305683,2.87022734176929,3.69957658864607,-0.505250763506709,-0.531920178482185,-0.450952845035364,-0.459167503220855,-0.646858522697776,-0.695660378336798,-0.668429642499547,-0.664818961449397,-0.661845962113832,11.3829685837571,-0.480112690083927,-0.418624059587099,-0.384468664844233,-0.497389570927646,-0.408697430635808,-0.477835014184179,-0.658165957313499,-0.783781559796387,-0.808940552351564,-0.760408939016953,NA,NA,NA,NA,-982.631672574207,396059.458643468,804768.584076993,292665.074368657,NA,-0.000457112400890474,0.151935528642249,0.292154426804978,0.0794396149877465,NA,12
"05123374720000",225739.715907245,172695.959640994,140457.263829152,118706.101381378,102999.914131163,91103.7623794277,81767.9355226123,74237.7661463623,68030.0104760945,62820.5786104049,58383.8213229466,54557.6861400191,51222.7211071446,48288.8968731183,45687.0448288636,43363.1264786025,41274.2973645157,39386.141533153,37670.6890241496,36104.9690094555,34669.9367613864,33349.6662466024,32130.7345537477,31001.7469226014,29952.9662225266,28976.0209873726,28063.6732073818,27209.6320563605,26408.403273528,25655.1664707099,24945.6744953099,24276.1703500834,23643.3181911507,23044.1456926673,22475.9956482218,21936.4851238498,21423.4708204241,20935.0195694329,20469.3830943768,20024.9763339289,19600.3587528494,19194.2181701333,18805.3567167985,18432.6786025551,18075.1794247165,17731.9367967706,17402.1021100465,17084.8932715021,16779.588285062,16485.5195641473,16202.0688798504,15928.6628632308,15664.7689919625,15409.8920014368,15163.5706687574,14925.3749251084,NA,NA,NA,NA,"ml",4244.72512432599,-152260.284092755,-155684.040359006,74577.2638291522,-132123.898618622,-135170.085868837,-119976.237620572,-121812.064477388,-67602.2338536377,-9699.98952390549,-179.421389595118,15153.8213229466,-93372.3138599809,-1997.27889285544,5418.89687311834,-18812.9551711364,-34606.8735213975,-64115.7026354843,-10803.858466847,3470.68902414959,25094.9690094555,34669.9367613864,16519.6662466024,31200.7345537477,31001.7469226014,29952.9662225266,25376.0209873726,20743.6732073818,19259.6320563605,3998.40327352797,-13614.8335292901,-3674.32550469006,8316.17035008343,21153.3181911507,21874.1456926673,11915.9956482218,13446.4851238498,-57356.5291795759,-60454.9804305671,-47390.6169056232,-47385.0236660711,-81469.6412471506,-95675.7818298667,-84514.6432832015,-81767.3213974449,-79334.8205752835,15121.9367967706,-43617.8978899535,-36495.1067284979,-32930.411714938,-43334.4804358527,-33777.9311201496,-39721.3371367692,-67945.2310080375,-114640.107998563,-129676.429331243,-98774.6250748916,NA,NA,NA,NA,-0.402804984372367,-0.474097205551514,1.13201675514803,-0.526746795114707,-0.567536154296667,-0.568392257061647,-0.598349859894821,-0.47660909372277,-0.124790808232413,-0.00284795856500187,0.350539470806075,-0.631192549584134,-0.0375287277875881,0.126403006137587,-0.291673723583511,-0.443848576649961,-0.608366093893958,-0.215259184436084,0.101482135209052,2.27928873837016,NA,0.981560680130862,33.5491769395136,NA,NA,7.04889471871462,2.83383513762047,2.42259522721515,0.178420494133332,-0.346698078158648,-0.128383141323901,0.521063305143072,8.49530851050228,18.6958510193738,1.12840867880888,1.58380272365722,-0.728059522462248,-0.742781428069384,-0.698358634035119,-0.702937600742784,-0.80607144797814,-0.832904864889586,-0.817989191668617,-0.816041131711027,-0.814442260294461,5.79384551600405,-0.714813141428278,-0.681133010983536,-0.662450446890727,-0.724414584350597,-0.675828953984586,-0.713770658342662,-0.812644791389039,-0.88150794308776,-0.895308128495185,-0.868730211740472,NA,NA,NA,NA,-898149.484512201,-881109.51380886,-722361.862089698,-1422702.28842616,NA,-0.417811962185565,-0.338009449971942,-0.262238387457234,-0.386171538502047,NA,12
"05123374820000",203910,194970,85350,55830,34320,62460,85530,71730,92130,12600,38640,45720,19230,25380,134340,54870,105960,46650,38880,37380,17400,14820,14100,17700,10080,11220,16860,26160,27720,21510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"05123374820000",213659.25065239,144495.082768543,110019.341062937,89230.8057789324,75273.2130668201,65228.0290694435,57637.9060036163,51692.2147789437,46903.3564413768,42960.0525761497,39654.0513762497,36840.6457900847,34416.0858759916,32304.0034688704,30446.9105960644,28800.6862687019,27330.8923756091,26010.2468528202,24816.8505244957,23732.9174024254,22743.8489646465,21837.5482291237,21003.9040442369,20234.398197307,19521.8024662573,18859.9424372177,18243.5115020206,17667.9230025534,17129.1916813,16623.8378666979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"arps",2861.62214074338,9749.2506523898,-50474.9172314571,24669.3410629368,33400.8057789324,40953.2130668201,2768.02906944348,-27892.0939963837,-20037.7852210563,-45226.6435586232,30360.0525761497,1014.05137624971,-8879.35420991534,15186.0858759916,6924.00346887041,-103893.089403936,-26069.3137312981,-78629.1076243909,-20639.7531471798,-14063.1494755043,-13647.0825975746,5343.8489646465,7017.54822912372,6903.90404423686,2534.39819730696,9441.80246625725,7639.94243721772,1383.51150202057,-8492.07699744656,-10590.8083187,-4886.1621333021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0478115376999157,-0.258885557939463,0.289037387966453,0.598259104046793,1.19327543900991,0.0443168278809395,-0.326108897420597,-0.279350135522882,-0.490900288273344,2.40952798223411,0.0262435656379326,-0.194211596892287,0.789708053873719,0.272813375448007,-0.773359307755959,-0.475110510867471,-0.742064058365335,-0.442438438310391,-0.361706519431696,-0.365090492176955,0.307117756588879,0.473518773894988,0.48963858469765,0.143186338830902,0.936686752604886,0.680921785848282,0.0820588079490253,-0.324620680330526,-0.382063792160895,-0.227157700292985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9596.05063451361,-222627.757834221,NA,NA,NA,-0.00976011822182244,-0.147445365808478,NA,NA,NA,12
"05123374820000",33961.9854815316,31363.7879369778,29150.6248187445,27241.8084873596,25577.8465393937,24113.8899753657,22815.4748628752,21655.6712598833,20613.1244249644,19670.6782190609,18814.3880621699,18032.8004402566,17316.4184762731,16657.2997352852,16048.7495449676,15485.0843336803,14961.4469903542,14473.6613552433,14018.1164807245,13591.6737789502,13191.5919360022,12815.4657424245,12461.1759160836,12126.8476758629,11810.8163329323,11511.5985483734,11227.868195699,10958.435988419,10702.2322036377,10458.2919653396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ml",1557.44652314723,-169948.014518468,-163606.212063022,-56199.3751812555,-28588.1915126404,-8742.15346060633,-38346.1100246343,-62714.5251371248,-50074.3287401167,-71516.8755750356,7070.67821906089,-19825.6119378301,-27687.1995597434,-1913.58152372694,-8722.70026471479,-118291.250455032,-39384.9156663197,-90998.5530096458,-32176.3386447567,-24861.8835192755,-23788.3262210498,-4208.40806399782,-2004.5342575755,-1638.82408391644,-5573.15232413714,1730.81633293231,291.598548373402,-5632.13180430102,-15201.564011581,-17017.7677963623,-11051.7080346604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.833446199394186,-0.839135313448337,-0.65845782286181,-0.512057881293934,-0.254724751183168,-0.613930676026806,-0.73324593870133,-0.698094642968307,-0.776260453435749,0.561164938020706,-0.513085195078419,-0.605581792645307,-0.0995102196425867,-0.343684013582143,-0.880536329127828,-0.717785960749403,-0.85880099103101,-0.689739306425652,-0.63945173660688,-0.636391819717757,-0.241862532413668,-0.135258721833705,-0.11622865843379,-0.314867362945601,0.171707969536936,0.0259891754343496,-0.334052894679776,-0.581099541727101,-0.613916587170357,-0.513793957910758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-690177.919491417,-1043740.38752557,NA,NA,NA,-0.701978172572358,-0.691264578796983,NA,NA,NA,12
"05123375400000",309150,270840,170790,177120,152250,104310,86700,77730,71340,76350,69510,67620,83130,80370,67140,92580,69600,69840,70500,69210,51600,56940,47310,46170,71340,44400,34350,39450,40950,37080,37800,36810,40530,27030,29310,22710,32940,22410,24330,27630,31020,23610,30810,31500,30060,22440,24510,20490,24450,26940,29160,25800,24630,NA,NA,NA,NA,NA,NA,NA,"actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"05123375400000",324380.312754434,236184.192864733,186766.818805044,155004.929491545,132800.375883672,116367.055658768,103692.919321291,93607.7130436985,85383.4282176223,78542.9115235218,72760.1021373298,67804.4484986273,63508.2230330116,59746.4239673394,56423.9432562587,53467.1061550391,50817.9359470231,48430.1705226049,46266.4358876614,44296.2021228114,42494.2798635445,40839.697334796,39314.8499421335,37904.8481226562,36597.0114630674,35380.4721299746,34245.8609686957,33185.0568076564,32190.9845780897,31257.4514896255,30379.0131331848,29550.8633105311,28768.7428176841,28028.8634773553,27327.844521749,26662.6590409353,26030.5886832465,25429.1851586902,24856.2373804181,24309.7433021318,23787.8856852637,23289.0111695678,22811.6121324627,22354.310912234,21915.8460427082,21495.0602058781,21090.8896569744,20702.3549158263,20328.5525507423,19968.6479079029,19621.8686614746,19287.4990781507,18964.8749052956,NA,NA,NA,NA,NA,NA,NA,"arps",5305.12549022582,15230.3127544335,-34655.8071352666,15976.8188050443,-22115.0705084547,-19449.6241163279,12057.0556587682,16992.9193212906,15877.7130436985,14043.4282176223,2192.91152352179,3250.10213732983,184.448498627346,-19621.7769669884,-20623.5760326606,-10716.0567437413,-39112.8938449609,-18782.0640529769,-21409.8294773951,-24233.5641123386,-24913.7978771886,-9105.72013645554,-16100.302665204,-7995.15005786651,-8265.15187734379,-34742.9885369326,-9019.52787002536,-104.139031304308,-6264.94319234361,-8759.01542191035,-5822.54851037453,-7420.9868668152,-7259.13668946886,-11761.2571823159,998.863477355266,-1982.15547825104,3952.65904093529,-6909.41131675348,3019.18515869018,526.237380418115,-3320.25669786818,-7232.11431473627,-320.988830432223,-7998.38786753726,-9145.68908776596,-8144.15395729178,-944.939794121863,-3419.11034302565,212.354915826334,-4121.4474492577,-6971.35209209712,-9538.1313385254,-6512.50092184929,-5665.12509470444,NA,NA,NA,NA,NA,NA,NA,0.0492651229320186,-0.127956753563973,0.0935465706718441,-0.124859250838159,-0.127747941650758,0.115588684294585,0.195996762644643,0.204267503456819,0.196852091640346,0.0287218274200627,0.0467573318562772,0.00272772106813584,-0.236037254504853,-0.256607888921993,-0.159607636933888,-0.422476710358187,-0.269857242140472,-0.306555404888245,-0.343738498047356,-0.359973961525626,-0.176467444504952,-0.282759091415595,-0.168994928299863,-0.179015635203461,-0.487005726618063,-0.203142519595166,-0.00303170396810214,-0.158807178513146,-0.213895370498421,-0.15702665885584,-0.196322403884,-0.197205560702767,-0.290186458976459,0.036953883734934,-0.0676272766377019,0.174049275250343,-0.209757477739936,0.134724906679615,0.0216291566139793,-0.120168537744053,-0.233143594930247,-0.0135954608399925,-0.25960363088404,-0.290339336119554,-0.270929938698995,-0.0421096164938442,-0.139498586006758,0.0103638319095331,-0.168566357842851,-0.258773277360695,-0.327096410786194,-0.252422516350747,-0.230009139046059,NA,NA,NA,NA,NA,NA,NA,19585.2082002873,-201294.675644833,-289479.851906284,-333157.126660882,NA,0.0119881791751824,-0.0825621080533338,-0.0998254577484031,-0.103413239548202,NA,12
"05123375400000",176532.018149826,135767.020515166,110770.82805909,93813.0604656392,81521.9714839032,72186.9703211032,64845.8135749655,58914.8223110676,54018.9400725139,49905.9307116936,46399.7714619633,43373.8079813661,40734.5296324607,38411.3605833474,36350.012620175,34508.0277290506,32851.7115200016,31353.9755088067,29992.7883458983,28750.0442095734,27610.7227098568,26562.2561659847,25594.0468048552,24697.0939465134,23863.7029674813,23087.255818566,22362.0284010178,21683.0439873166,21045.9546372853,20446.9445535106,19882.6507742016,19350.0976740381,18846.6425425199,18369.9301102315,17917.8543494063,17488.5262240726,17080.2463341304,16691.4816067627,16320.8453521334,15967.0801291423,15629.042969089,15305.6925864864,14996.0782715143,14699.3302112038,14414.6510290554,14141.3083674883,13878.6283659004,13625.9899104311,13382.8195507584,13148.5869952022,12922.8011086575,12705.0063489531,12494.7795864985,NA,NA,NA,NA,NA,NA,NA,"ml",3354.72691114974,-132617.981850174,-135072.979484834,-60019.1719409103,-83306.9395343608,-70728.0285160968,-32123.0296788968,-21854.1864250345,-18815.1776889324,-17321.0599274861,-26444.0692883064,-23110.2285380367,-24246.1920186339,-42395.4703675393,-41958.6394166526,-30789.987379825,-58071.9722709494,-36748.2884799984,-38486.0244911933,-40507.2116541017,-40459.9557904266,-23989.2772901432,-30377.7438340153,-21715.9531951448,-21472.9060534866,-47476.2970325187,-21312.744181434,-11987.9715989822,-17766.9560126834,-19904.0453627147,-16633.0554464894,-17917.3492257984,-17459.9023259619,-21683.3574574801,-8660.06988976853,-11392.1456505937,-5221.47377592745,-15859.7536658696,-5718.51839323726,-8009.15464786656,-11662.9198708577,-15390.957030911,-8304.30741351362,-15813.9217284857,-16800.6697887961,-15645.3489709446,-8298.69163251174,-10631.3716340996,-6864.01008956893,-11067.1804492416,-13791.4130047978,-16237.1988913425,-13094.9936510469,-12135.2204135015,NA,NA,NA,NA,NA,NA,NA,-0.428976166424627,-0.49871872502154,-0.351420879096612,-0.470341799539074,-0.464551911435776,-0.307957335623591,-0.252066740773178,-0.242058120274443,-0.242795905908132,-0.346353232328833,-0.332473436024122,-0.358565395129161,-0.509990020059416,-0.522068426236812,-0.458593794754618,-0.627262608240974,-0.52799265057469,-0.551059915395094,-0.574570378072364,-0.584596962728314,-0.464908474615179,-0.533504457920887,-0.459014018075351,-0.465083518594035,-0.665493370234353,-0.480016760843108,-0.348994806375029,-0.45036643885129,-0.486057273814766,-0.448572153357319,-0.474003947772443,-0.47432497489709,-0.534995249382682,-0.320387343313671,-0.388677777229398,-0.229919585025427,-0.481474003214013,-0.2551770813582,-0.329188435999448,-0.422110744511679,-0.496162380106737,-0.351728395320357,-0.513272370285159,-0.533354596469719,-0.520470690982854,-0.369816917669864,-0.433756492619323,-0.334993171770079,-0.452645417146894,-0.511930698025159,-0.556831237700359,-0.507557893451429,-0.492700788205502,NA,NA,NA,NA,NA,NA,NA,-645659.044891702,-1072632.47511518,-1290047.84307553,-1429047.46794219,NA,-0.39521031571803,-0.439946054351823,-0.444865560087567,-0.443581770587437,NA,12
"05123375420000",321750,276570,219600,169260,131880,118740,100380,86070,100860,94710,106110,90720,104700,96210,80280,120030,75810,74010,57030,60930,50670,64980,30090,36570,50520,44940,43920,48540,39750,52740,46350,34230,43950,44490,50880,40620,41070,47340,74850,34980,31380,26910,27060,29250,30390,24270,29580,21660,24270,27390,28350,26370,25830,NA,NA,NA,NA,NA,NA,NA,"actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
